Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-493.7,0.0,493,0,50.0,0.0
100,-445.6,0.1,446,0,45.3,116.7092514038086
200,-290.9,0.4,294,0,30.7,75.04878997802734
300,-128.2,0.6,48,141,21.1,43.337398529052734
400,-293.7,0.4,297,0,30.8,32.57355880737305
500,-165.5,0.4,0,278,30.9,0.0011675666319206357
600,-165.9,0.4,0,279,30.8,15.881628036499023
700,-79.0,0.7,0,141,16.2,19.890596389770508
800,-108.8,0.6,0,188,21.4,54.166282653808594
900,-136.6,0.5,0,232,26.1,10.507637023925781
1000,-108.0,0.6,0,187,21.1,55.47057342529297
1100,-49.9,0.8,0,94,11.7,6.569820880889893
1200,-107.7,0.6,0,186,21.3,31.345645904541016
1300,-49.3,0.8,0,93,11.6,0.06875252723693848
1400,-108.0,0.6,0,187,21.1,54.533321380615234
1500,-78.2,0.7,0,139,16.4,0.0032806233502924442
1600,-136.4,0.5,0,232,25.9,22.113697052001953
1700,8.7,1.0,0,0,2.3,124.46312713623047
1800,-20.4,0.9,0,47,6.8,37.441314697265625
1900,-49.8,0.8,0,94,11.6,1.4750138521194458
2000,8.4,1.0,0,0,2.6,2.8868801593780518
2100,8.7,1.0,0,0,2.3,0.4807378947734833
2200,9.2,1.0,0,0,1.8,16.589879989624023
2300,8.7,1.0,0,0,2.3,2.492832899093628
2400,-20.6,0.9,0,47,7.0,0.7075518369674683
2500,-20.3,0.9,0,47,6.7,0.9794630408287048
2600,9.0,1.0,0,0,2.0,0.5365500450134277
2700,8.6,1.0,0,0,2.4,104.9832763671875
2800,-49.8,0.8,0,94,11.6,9.336973190307617
2900,8.3,1.0,0,0,2.7,13.235332489013672
3000,8.8,1.0,0,0,2.2,44.715087890625
3100,7.8,1.0,0,0,3.2,0.7701979875564575
3200,-50.3,0.8,0,94,12.1,0.029287701472640038
3300,-48.9,0.8,0,92,11.7,51.80406951904297
3400,-21.9,0.9,0,47,8.3,0.0010302391601726413
3500,-20.3,0.9,0,46,7.2,26.7217960357666
3600,8.7,1.0,0,0,2.3,1.9769630432128906
3700,8.3,1.0,0,0,2.7,0.0
3800,8.7,1.0,0,0,2.3,25.506216049194336
3900,-50.7,0.8,0,94,12.5,1.945846676826477
4000,8.6,1.0,0,0,2.4,14.309918403625488
4100,9.1,1.0,0,0,1.9,1.576284646987915
4200,-79.1,0.7,0,141,16.3,3.0405471324920654
4300,8.5,1.0,0,0,2.5,0.20302888751029968
4400,-20.4,0.9,0,47,6.8,6.283786773681641
4500,-79.3,0.7,0,141,16.5,24.23169708251953
4600,8.1,1.0,0,0,2.9,14.790118217468262
4700,8.4,1.0,0,0,2.6,1.5518555641174316
4800,-20.6,0.9,0,47,7.0,0.4526198208332062
4900,-20.7,0.9,0,47,7.1,0.03517824783921242
5000,8.4,1.0,0,0,2.6,0.0
5100,-21.1,0.9,0,47,7.5,0.007194073870778084
5200,8.4,1.0,0,0,2.6,1.8901948928833008
5300,-19.9,0.9,0,47,6.3,1.888091802597046
5400,8.4,1.0,0,0,2.6,8.326842308044434
5500,8.8,1.0,0,0,2.2,3.986035108566284
5600,-49.7,0.8,0,94,11.5,0.0
5700,-20.7,0.9,0,47,7.1,0.14318716526031494
5800,-20.3,0.9,0,47,6.7,0.00027346285060048103
5900,9.1,1.0,0,0,1.9,1.3065245151519775
6000,9.1,1.0,0,0,1.9,14.953450202941895
6100,8.4,1.0,0,0,2.6,1.1729741096496582
6200,8.9,1.0,0,0,2.1,0.9781244397163391
6300,-49.9,0.8,0,94,11.7,12.577770233154297
6400,8.1,1.0,0,0,2.9,0.6071627736091614
6500,8.6,1.0,0,0,2.4,2.249659299850464
6600,-49.8,0.8,0,94,11.6,18.702674865722656
6700,8.5,1.0,0,0,2.5,0.026852237060666084
6800,8.5,1.0,0,0,2.5,0.8720728158950806
6900,-50.2,0.8,0,94,12.0,0.05642366781830788
7000,9.2,1.0,0,0,1.8,3.2065978050231934
7100,-20.2,0.9,0,47,6.6,0.6623392701148987
7200,9.0,1.0,0,0,2.0,0.044229187071323395
7300,8.7,1.0,0,0,2.3,0.40159398317337036
7400,-79.3,0.7,0,141,16.5,0.7961135506629944
7500,-20.5,0.9,0,47,6.9,0.0
7600,8.7,1.0,0,0,2.3,2.3527257442474365
7700,-50.2,0.8,0,94,12.0,1.5629959106445312
7800,8.5,1.0,0,0,2.5,0.0
7900,8.2,1.0,0,0,2.8,0.14842167496681213
8000,9.5,1.0,0,0,1.5,2.764608383178711
8100,-20.7,0.9,0,47,7.1,0.0
8200,-78.0,0.7,0,139,16.2,2.3252689838409424
8300,-19.9,0.9,0,47,6.3,0.017010550945997238
8400,8.6,1.0,0,0,2.4,0.19079923629760742
8500,8.6,1.0,0,0,2.4,1.245445728302002
8600,9.1,1.0,0,0,1.9,0.0
8700,8.8,1.0,0,0,2.2,0.6918190121650696
8800,8.8,1.0,0,0,2.2,2.122938632965088
