Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-443.8,0.1,444,444,45.3,0.0
100,-388.5,0.2,389,389,40.6,67.53490447998047
200,-435.5,0.1,435,435,45.1,69.55482482910156
300,-496.4,0.0,496,496,50.0,3.2902607917785645
400,-497.3,0.0,497,497,50.0,18.76679229736328
500,-429.6,0.1,428,428,45.5,48.54199981689453
600,-437.5,0.1,437,437,45.3,77.5948486328125
700,-370.2,0.2,368,368,41.2,60.19259262084961
800,-491.0,0.0,490,490,50.0,88.9332504272461
900,-406.7,0.1,403,403,45.1,90.3571548461914
1000,-381.4,0.1,373,373,46.8,0.003890054300427437
1100,-329.1,0.2,322,322,41.5,0.8918856382369995
1200,-304.9,0.3,303,303,35.5,0.0
1300,-420.0,0.1,417,417,45.8,0.9307615160942078
1400,-320.2,0.2,313,313,40.7,0.0
1500,-289.5,0.3,284,284,37.2,16.960689544677734
1600,-349.6,0.2,346,346,40.4,8.977583885192871
1700,-331.7,0.2,325,325,41.4,32.026920318603516
1800,-95.0,0.0,50,50,50.0,6.254769325256348
1900,-250.9,0.4,246,246,33.9,7.145461082458496
2000,-486.5,0.0,485,485,50.0,125.39857482910156
2100,-363.1,0.1,353,353,46.5,41.42019271850586
2200,-409.1,0.0,399,399,50.0,658.4625854492188
2300,-483.8,0.0,482,482,50.0,61.224430084228516
2400,-432.8,0.1,432,432,45.1,11.088683128356934
2500,-319.1,0.0,299,299,50.0,2.748865842819214
2600,-315.5,0.0,295,295,50.0,85.59228515625
2700,-324.8,0.1,312,312,45.1,0.6239356994628906
2800,-124.4,0.1,89,89,45.4,7.610264778137207
2900,-266.9,0.0,241,241,50.0,6.846415996551514
3000,-45.5,0.1,0,0,46.6,21.860504150390625
3100,-118.2,0.2,89,89,40.3,50.78231430053711
3200,-110.7,0.1,74,74,45.2,86.21774291992188
3300,-78.5,0.2,44,44,41.1,8.832444190979004
3400,-375.2,0.1,368,368,45.1,250.80519104003906
3500,-167.2,0.6,166,166,24.4,605.4418334960938
3600,-448.7,0.0,443,443,50.0,23.62110710144043
3700,-27.7,0.4,0,0,32.1,12.41498851776123
3800,-144.3,0.1,111,111,45.5,22.33732795715332
3900,-44.6,0.1,0,0,45.7,0.3288603127002716
4000,-44.0,0.1,0,0,45.1,48.50979232788086
4100,-217.4,0.0,186,186,50.0,4.610835075378418
4200,-33.8,0.3,0,0,37.1,17.791044235229492
4300,-32.4,0.3,0,0,35.7,9.71495532989502
4400,-89.6,0.0,44,44,50.0,80.73091888427734
4500,-94.1,0.0,49,49,50.0,5.074635028839111
4600,-176.5,0.1,147,147,45.3,26.66958999633789
4700,-39.9,0.2,0,0,42.1,0.025525541976094246
4800,-44.3,0.1,0,0,45.4,2.0188655853271484
4900,-33.6,0.3,0,0,36.9,63.463775634765625
5000,-50.0,0.0,0,0,50.0,24.33771324157715
5100,-38.0,0.2,0,0,40.2,5.434883117675781
5200,-234.3,0.2,217,217,41.2,6.769437313079834
5300,-33.1,0.3,0,0,36.4,11.133824348449707
5400,-50.0,0.0,0,0,50.0,15.490180969238281
5500,-50.0,0.0,0,0,50.0,0.12991373240947723
5600,-45.0,0.1,0,0,46.1,13.761064529418945
5700,-50.0,0.0,0,0,50.0,26.01255226135254
5800,-44.5,0.1,0,0,45.6,17.722084045410156
5900,-45.1,0.1,0,0,46.2,0.5076068043708801
6000,-38.5,0.2,0,0,40.7,5.44185733795166
6100,-50.0,0.0,0,0,50.0,1.7825026512145996
