Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-390.9,0.2,392,0,40.3,0.0
100,-241.8,0.5,243,2,27.6,0.12946005165576935
200,-22.5,0.6,6,2,22.7,3.4125123023986816
300,-189.2,0.4,145,64,31.1,19.595584869384766
400,-118.8,0.6,10,185,23.9,7.317385673522949
500,-258.5,0.4,248,18,30.7,48.01959228515625
600,-273.6,0.4,274,0,31.4,0.9577429294586182
700,2.1,1.0,5,0,4.4,0.6778611540794373
800,3.1,1.0,4,0,4.3,13.733476638793945
900,-42.0,0.9,49,0,7.8,24.661455154418945
1000,-48.7,0.8,0,92,11.5,4.4260640144348145
1100,7.0,1.0,0,0,4.0,7.279272079467773
0,-241.8,0.3,174,105,36.0,0.0
1200,-121.2,0.5,33,139,27.5,3.6315786838531494
1300,-27.9,0.8,3,43,12.5,9.198770523071289
1400,-93.2,0.6,51,63,22.4,41.865211486816406
1500,-73.5,0.8,51,47,12.9,0.6313641667366028
1600,-31.7,0.6,1,30,22.4,0.5614862442016602
1700,-82.3,0.7,21,103,19.6,34.57083511352539
1800,-9.9,0.8,5,1,13.7,37.50062561035156
1900,-2.6,0.9,4,2,7.9,0.05112507566809654
2000,-69.3,0.7,0,115,19.5,13.771644592285156
2100,-9.9,0.7,0,1,17.1,0.4463631808757782
2200,-8.3,0.8,2,3,13.8,26.263845443725586
2300,-12.9,0.7,2,1,18.3,2.1994595527648926
2400,-17.1,0.7,8,0,17.6,6.964240074157715
2500,-14.0,0.9,8,16,8.7,1.781005620956421
2600,7.2,1.0,0,1,3.3,3.3383285999298096
2700,-9.6,0.9,2,16,9.7,0.8270196318626404
2800,7.8,1.0,0,1,2.7,35.76564025878906
2900,-27.4,0.8,0,47,12.7,18.42457389831543
3000,-78.8,0.5,28,65,26.6,0.02520839311182499
3100,6.2,1.0,0,1,4.3,1.8933849334716797
3200,-28.1,0.7,21,0,16.9,4.2043232917785645
3300,8.2,1.0,0,0,2.8,0.10409437865018845
3400,-14.2,0.7,4,0,18.3,0.027830997481942177
3500,-36.2,0.7,9,38,16.8,0.0
3600,-28.9,0.8,0,47,14.2,3.931624412536621
3700,-42.9,0.6,9,37,22.9,7.6574578285217285
3800,-74.2,0.6,19,84,21.7,3.6696341037750244
3900,1.6,0.9,0,0,8.3,7.053095817565918
4000,-3.1,0.9,0,12,7.0,2.889461040496826
4100,-10.9,0.8,0,16,11.7,0.16007323563098907
4200,-19.1,0.8,17,0,12.6,5.24000358581543
4300,-9.3,0.8,0,12,12.1,47.662139892578125
4400,-32.9,0.8,6,47,12.8,0.8741740584373474
4500,-5.7,0.8,0,2,13.5,32.73023986816406
4600,1.2,0.9,0,1,8.2,107.31182861328125
4700,-49.8,0.6,8,56,21.2,42.37124252319336
4800,8.9,1.0,0,0,2.1,5.987634181976318
4900,-16.2,0.7,7,0,17.6,3.355466842651367
5000,-17.1,0.8,0,26,12.9,13.518148422241211
5100,-37.2,0.8,9,50,12.9,0.9122596383094788
5200,-4.0,0.9,0,12,7.9,3.623851776123047
5300,-46.9,0.8,1,84,12.8,0.90577232837677
5400,1.7,0.9,0,0,8.2,2.4510955810546875
5500,1.7,0.9,0,1,7.7,0.9011809825897217
5600,1.6,0.9,0,0,8.3,7.554665565490723
5700,-9.0,0.7,0,0,16.7,0.6160765290260315
5800,6.3,1.0,0,1,4.2,1.361762285232544
5900,-16.5,0.8,0,24,13.3,6.944774150848389
6000,7.8,1.0,0,0,3.2,0.3448488414287567
6100,1.5,0.9,0,0,8.4,0.12556584179401398
6200,-39.9,0.7,0,60,17.6,2.1615822315216064
6300,-2.6,0.8,0,0,11.4,1.115841031074524
6400,7.6,1.0,0,0,3.4,3.1532142162323
6500,8.0,1.0,0,0,3.0,2.63155460357666
6600,1.8,0.9,0,0,8.1,0.1860782355070114
6700,2.6,0.9,0,0,7.3,2.0651562213897705
6800,1.8,0.9,0,0,8.1,1.3540968894958496
6900,-3.8,0.8,0,0,12.6,0.1275920271873474
7000,-22.7,0.9,0,48,8.6,0.42708519101142883
7100,2.1,0.9,0,0,7.8,0.0
7200,-1.3,0.9,2,0,9.4,0.03953209146857262
7300,-10.8,0.8,0,12,13.6,0.0
7400,-9.8,0.8,0,12,12.6,1.6527328491210938
7500,-28.1,0.7,10,18,17.8,0.7615914940834045
7600,-10.0,0.7,0,1,17.2,6.560838222503662
7700,8.5,1.0,0,0,2.5,28.664316177368164
7800,-60.4,0.6,0,89,22.5,12.051385879516602
7900,-23.2,0.7,6,17,17.0,0.0025547705590724945
8000,-2.0,0.9,0,9,7.4,0.5220161080360413
8100,8.1,1.0,0,0,2.9,0.20721416175365448
8200,1.4,0.9,0,0,8.5,44.677833557128906
8300,-4.2,0.8,0,0,13.0,0.4700739085674286
8400,6.5,1.0,0,0,4.5,27.600364685058594
8500,-28.9,0.6,5,18,22.0,0.2260686159133911
8600,-4.3,0.8,0,1,12.6,5.148497581481934
8700,1.3,0.9,0,1,8.1,0.0
8800,-2.4,0.9,5,1,7.3,0.551867663860321
8900,2.4,0.9,0,0,7.5,26.880382537841797
9000,7.8,1.0,0,0,3.2,3.8030543327331543
