Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-333.1,0.3,333,2,35.7,0.0
100,-388.1,0.2,389,0,40.2,0.038395948708057404
200,-122.6,0.5,112,1,26.8,0.23293748497962952
300,-45.2,0.7,24,24,19.3,0.0
400,-202.4,0.3,49,251,36.1,5.846563816070557
500,5.8,1.0,1,0,4.3,11.458446502685547
600,-71.0,0.5,3,94,26.8,0.01744665950536728
700,-0.5,0.9,2,0,8.6,29.743146896362305
800,-83.0,0.6,7,122,22.3,2.9292490482330322
900,-64.0,0.6,1,94,22.7,3.5035243034362793
1000,-7.4,0.8,2,2,13.4,0.006167534273117781
1100,0.5,0.9,0,3,7.9,4.631374835968018
1200,-5.5,0.9,0,16,7.4,22.70092010498047
1300,-3.6,0.8,0,0,12.4,0.0
1400,-5.1,0.8,1,0,13.0,1.283353328704834
1500,-4.9,0.8,0,1,13.2,1.6712217330932617
1600,2.7,0.9,0,0,7.2,0.42436182498931885
1700,-3.1,0.8,0,0,11.9,7.008150577545166
1800,-4.0,0.8,0,0,12.8,0.0
1900,3.0,0.9,0,0,6.9,4.577795505523682
2000,1.7,0.9,0,0,8.2,0.12368203699588776
2100,-4.5,0.8,0,0,13.3,0.023127799853682518
2200,7.7,1.0,0,0,3.3,8.979363441467285
0,-76.9,0.6,18,91,21.8,0.0
2300,-93.1,0.5,28,94,26.4,23.784914016723633
2400,-140.5,0.5,12,218,26.2,0.027033038437366486
2500,-86.7,0.6,6,131,22.4,0.8505666851997375
2600,-29.7,0.9,7,49,8.8,0.8060764670372009
2700,-23.5,0.6,8,0,22.9,68.05774688720703
2800,-83.9,0.5,1,122,27.5,0.04027237370610237
2900,-62.3,0.5,13,57,27.6,0.0
3000,-100.0,0.2,17,92,40.9,11.381591796875
3100,-26.6,0.9,10,36,9.5,5.6657304763793945
3200,-40.5,0.7,1,59,17.8,4.730978488922119
3300,-23.3,0.9,0,48,9.2,30.80500030517578
3400,-28.1,0.9,10,39,9.5,0.14368198812007904
3500,-146.5,0.3,0,227,36.3,0.45094966888427734
3600,-20.2,0.9,0,44,8.1,4.943490982055664
3700,-105.2,0.6,0,179,22.3,27.365385055541992
3800,8.9,1.0,0,0,2.1,3.0229058265686035
3900,-66.2,0.5,0,90,26.7,0.6815494894981384
4000,-34.5,0.7,1,47,17.8,5.072192668914795
4100,-35.7,0.7,0,52,17.4,216.78187561035156
4200,-13.8,0.8,0,19,13.1,15.885050773620605
4300,-53.8,0.8,0,98,13.6,130.89346313476562
4400,-27.6,0.8,0,47,12.9,4.619017601013184
4500,-13.0,0.8,0,17,13.3,0.8656714558601379
4600,-36.1,0.7,0,54,16.8,0.0
4700,-61.6,0.6,0,92,22.2,17.587173461914062
4800,-11.1,0.7,0,3,17.3,0.020274439826607704
4900,-32.4,0.7,0,47,16.6,0.0
5000,-29.3,0.8,0,48,14.1,1.7885991334915161
5100,-4.8,0.9,0,13,8.2,2.6117186546325684
5200,5.3,1.0,0,2,4.7,0.6832117438316345
5300,-34.5,0.7,0,48,18.2,0.08978337794542313
5400,0.2,0.9,0,2,8.7,2.887153148651123
5500,-42.2,0.7,2,61,17.6,1.0616509914398193
5600,-28.5,0.8,0,49,12.8,0.5943750739097595
5700,1.2,0.9,0,2,7.7,16.155712127685547
5800,-6.0,0.9,0,15,8.4,1.8007618188858032
5900,-18.5,0.7,0,17,17.7,0.48055681586265564
6000,2.3,0.9,0,0,7.6,2.963048219680786
6100,-40.3,0.6,0,48,22.9,0.05197907239198685
6200,-15.9,0.8,0,22,13.7,6.128119468688965
6300,1.4,0.9,0,1,8.0,1.4887109994888306
6400,7.8,1.0,0,0,3.2,1.5386284589767456
6500,1.8,0.9,0,0,8.1,3.802182197570801
6600,1.1,0.9,0,1,8.3,8.857704162597656
6700,-39.6,0.6,0,48,22.2,4.375482559204102
6800,-4.9,0.8,0,1,13.2,2.116331100463867
6900,8.0,1.0,0,1,2.5,0.0004615373909473419
7000,4.6,1.0,0,2,5.4,0.15221112966537476
7100,-19.3,0.9,0,44,7.2,2.534017562866211
7200,-4.3,0.8,0,0,13.1,0.23730137944221497
7300,-78.7,0.7,0,139,16.9,0.35784247517585754
7400,-20.2,0.9,0,47,6.6,0.3816970884799957
7500,6.7,1.0,0,2,3.3,5.682559490203857
0,7.2,1.0,0,0,3.8,0.0
7600,-18.0,0.7,0,16,17.7,2.773772954940796
7700,-5.0,0.8,0,0,13.8,0.026259588077664375
7800,1.9,0.9,0,0,8.0,0.5686450004577637
7900,-21.3,0.9,0,47,7.7,37.76898956298828
8000,-3.7,0.8,0,1,12.0,3.295896291732788
8100,1.4,0.9,0,1,8.0,1.0313098430633545
8200,-4.2,0.8,0,0,13.0,0.04150731489062309
8300,-3.9,0.8,0,0,12.7,2.811116933822632
8400,-19.1,0.6,0,8,21.7,0.26699525117874146
8500,-5.6,0.9,0,14,8.5,1.67191743850708
8600,6.3,1.0,0,1,4.2,2.8482742309570312
8700,1.3,0.9,0,1,8.1,0.3036678731441498
8800,2.3,0.9,0,0,7.6,5.626075267791748
8900,-12.1,0.8,0,16,12.9,0.2385241836309433
9000,1.4,0.9,0,2,7.5,0.12453102320432663
9100,-4.2,0.8,0,0,13.0,0.23258642852306366
9200,-8.2,0.8,0,8,13.0,0.816704511642456
9300,7.8,1.0,0,0,3.2,1.087312936782837
9400,8.0,1.0,0,0,3.0,13.149794578552246
9500,-15.1,0.8,0,22,12.9,20.09579086303711
9600,0.3,0.9,0,0,9.6,2.1957032680511475
9700,-16.9,0.7,0,16,16.6,0.16160894930362701
9800,-4.1,0.8,0,0,12.9,0.8519179821014404
9900,8.1,1.0,0,0,2.9,3.479917526245117
10000,6.9,1.0,0,0,4.1,5.559452533721924
10100,1.3,0.9,0,0,8.6,0.8221288919448853
10200,-3.3,0.9,0,9,8.7,2.775947332382202
10300,-19.7,0.6,0,8,22.3,6.524475574493408
10400,1.7,0.9,0,0,8.2,9.304973602294922
10500,1.9,0.9,0,0,8.0,2.491788148880005
10600,-7.8,0.9,0,17,9.2,0.0
10700,7.9,1.0,0,0,3.1,17.901517868041992
10800,-7.3,0.8,0,8,12.1,4.360776901245117
10900,-18.2,0.7,0,16,17.9,0.36663368344306946
11000,5.5,1.0,0,2,4.5,0.03106909804046154
11100,6.7,1.0,0,0,4.3,4.971771717071533
11200,-1.8,0.9,0,4,9.7,19.076488494873047
11300,8.3,1.0,0,0,2.7,2.8632848262786865
11400,7.4,1.0,0,0,3.6,2.7249486446380615
11500,-3.5,0.8,0,0,12.3,1.414180040359497
11600,-13.8,0.8,0,17,14.1,1.2579056024551392
11700,-12.8,0.8,0,16,13.6,0.34661969542503357
11800,3.2,0.9,0,0,6.7,0.3359757959842682
11900,-3.0,0.8,0,0,11.8,0.2481950968503952
12000,4.7,1.0,0,2,5.3,0.0
12100,7.0,1.0,0,0,4.0,0.1038336232304573
12200,8.6,1.0,0,0,2.4,0.0
12300,2.4,0.9,0,1,7.0,15.014608383178711
12400,-3.2,0.9,0,8,9.1,0.0048559969291090965
12500,1.7,0.9,0,0,8.2,3.654360294342041
12600,-3.6,0.8,0,0,12.4,0.021938100457191467
12700,2.6,0.9,0,0,7.3,0.815010130405426
12800,7.3,1.0,0,0,3.7,0.37455740571022034
