Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-248.6,0.3,194,83,35.8,0.0
100,-211.4,0.5,188,42,26.7,0.2028922587633133
200,-60.4,0.8,18,78,14.0,47.30890655517578
300,-15.6,0.9,18,1,8.8,0.012487131170928478
400,-55.5,0.7,29,39,17.6,86.846435546875
500,-104.4,0.6,44,99,21.9,1.2710380554199219
600,-19.8,0.9,2,39,8.4,0.5810802578926086
700,-35.5,0.8,11,45,11.9,0.0
800,5.1,1.0,1,0,5.0,1.1430572271347046
900,6.6,1.0,0,0,4.4,3.7687952518463135
0,-58.9,0.8,47,22,14.4,0.0
1000,-94.0,0.5,76,10,26.1,0.0552055649459362
1100,-52.5,0.8,35,31,14.3,4.279033660888672
1200,-141.1,0.5,53,145,26.4,20.686311721801758
1300,-98.1,0.5,1,154,25.7,0.062375131994485855
1400,-17.0,0.8,15,0,12.3,25.42690658569336
1500,-77.4,0.7,25,90,17.6,0.5822075605392456
1600,-19.6,0.9,1,42,7.6,0.8325698971748352
1700,-59.8,0.8,17,80,13.3,1.367035150527954
1800,-79.6,0.5,15,90,26.6,3.040010929107666
1900,-25.6,0.9,3,49,8.3,10.568002700805664
2000,-31.9,0.9,6,52,10.4,1.2167913913726807
2100,-22.3,0.9,1,47,7.8,3.6545722484588623
2200,-39.7,0.7,16,31,17.5,1.3962452411651611
2300,-146.1,0.6,146,0,21.3,46.63087844848633
2400,-68.0,0.7,14,91,17.6,3.439523220062256
2500,-12.1,0.7,2,1,17.5,3.5148024559020996
2600,-21.1,0.8,19,0,12.8,10.808699607849121
2700,-4.5,0.8,0,1,12.8,7.044909477233887
2800,-9.4,0.7,0,0,17.1,363.2281188964844
2900,-10.2,0.7,1,0,17.0,0.0
3000,-34.2,0.7,0,47,18.4,206.24473571777344
3100,-37.5,0.7,9,37,18.6,0.7035453915596008
3200,-12.3,0.8,10,0,12.1,0.5622825622558594
3300,-18.1,0.7,9,0,17.7,1.836044430732727
3400,-90.4,0.6,10,131,22.5,0.2038298100233078
3500,-2.8,0.8,0,0,11.6,5.557581901550293
3600,-40.8,0.8,16,46,12.2,3.7774240970611572
3700,0.1,0.9,0,2,8.8,0.04623572900891304
3800,-58.9,0.5,4,67,27.3,18.379682540893555
3900,-13.5,0.8,6,9,12.4,38.705406188964844
4000,8.0,1.0,0,0,3.0,14.178900718688965
4100,8.3,1.0,0,0,2.7,0.0
0,2.9,0.9,0,0,7.0,0.0
4200,-9.6,0.9,1,10,8.6,67.47549438476562
4300,-6.3,0.9,10,0,7.2,0.5773119330406189
4400,1.2,0.9,0,0,8.7,1.7463264465332031
4500,5.3,1.0,1,1,3.8,0.0007925344980321825
4600,7.0,1.0,0,0,4.0,0.14008834958076477
4700,-10.0,0.7,0,0,17.7,3.7499661445617676
4800,-22.4,0.8,7,13,11.9,65.06655883789062
4900,8.4,1.0,0,0,2.6,0.018215985968708992
5000,-0.1,0.9,0,1,9.0,0.002795417094603181
5100,-26.9,0.6,0,12,21.5,0.03644675761461258
5200,-9.5,0.8,7,0,12.0,9.468978881835938
5300,2.3,0.9,0,0,7.6,1.2834088802337646
5400,2.3,0.9,0,0,7.6,0.08713255077600479
5500,-10.7,0.7,0,1,17.4,7.827914714813232
5600,-5.9,0.8,1,0,13.8,6.581302165985107
5700,-15.3,0.6,0,0,21.9,2.3647990226745605
5800,-4.9,0.8,0,0,13.7,0.6065773367881775
5900,1.6,0.9,0,0,8.3,86.56876373291016
6000,-18.2,0.7,9,0,17.8,130.2421417236328
6100,1.7,0.9,0,0,8.2,4.010709285736084
6200,-15.3,0.6,0,0,21.9,0.8294488787651062
6300,-11.3,0.7,1,1,17.1,1.3091659545898438
6400,-4.8,0.8,0,0,13.6,2.9939215183258057
6500,-2.8,0.8,0,0,11.6,28.059925079345703
6600,-9.6,0.7,0,0,17.3,2.7556803226470947
6700,2.6,0.9,0,0,7.3,0.0025413876865059137
6800,7.1,1.0,0,0,3.9,0.018534323200583458
6900,-3.3,0.8,0,0,12.1,0.0031668096780776978
7000,7.9,1.0,0,0,3.1,11.411795616149902
7100,-15.2,0.6,0,0,21.8,7.602169036865234
7200,-26.3,0.6,11,1,22.0,0.8245904445648193
7300,-7.8,0.9,0,10,7.7,1.3622770309448242
7400,6.4,1.0,0,1,3.6,7.760708332061768
7500,2.1,0.9,0,0,7.8,7.626687526702881
7600,2.1,0.9,0,0,7.8,3.1477601528167725
7700,-28.7,0.7,21,0,17.5,75.9395751953125
7800,3.5,0.9,0,0,6.4,14.634373664855957
7900,3.3,0.9,0,0,6.6,7.7244486808776855
8000,1.6,0.9,0,0,8.3,6.506728172302246
8100,2.3,0.9,0,0,7.6,0.20780585706233978
8200,3.0,0.9,0,0,6.9,8.563393592834473
8300,-3.5,0.8,0,0,12.3,0.6919681429862976
8400,-15.2,0.6,0,0,21.8,4.402083396911621
8500,-11.9,0.8,9,0,12.6,0.1283305287361145
8600,-11.8,0.7,1,1,17.6,0.0
8700,-15.8,0.7,7,0,17.2,1.0181595087051392
8800,-2.6,0.8,0,0,11.4,7.005913734436035
8900,1.8,0.9,0,0,8.1,23.39141082763672
9000,7.9,1.0,0,0,3.1,118.27141571044922
9100,-4.0,0.8,0,0,12.8,0.0022978107444941998
9200,2.9,0.9,0,0,7.0,13.538787841796875
9300,-4.3,0.8,0,0,13.1,1.6184215545654297
9400,8.5,1.0,0,0,2.5,0.2454565465450287
9500,1.6,0.9,0,0,8.3,7.895502090454102
9600,-19.5,0.7,8,1,19.0,80.29166412353516
