Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-472.1,0.0,469,469,50.0,0.0
100,-488.3,0.0,487,487,50.0,74.5777587890625
200,-436.7,0.1,436,436,45.4,73.24247741699219
300,-493.7,0.0,493,493,50.0,10.018052101135254
400,-492.8,0.0,492,492,50.0,66.87958526611328
500,-486.5,0.0,485,485,50.0,31.325641632080078
600,-496.4,0.0,496,496,50.0,52.51339340209961
700,-356.0,0.0,340,340,50.0,23.26763916015625
800,-482.0,0.0,480,480,50.0,10.562004089355469
900,-380.7,0.1,374,374,45.2,0.22146089375019073
1000,-358.2,0.2,355,355,40.9,26.55265998840332
1100,-407.3,0.0,397,397,50.0,8.138415336608887
1200,-433.7,0.1,433,433,45.1,8.47469425201416
1300,-476.6,0.0,474,474,50.0,22.305212020874023
1400,-76.1,0.3,48,48,36.2,157.9072723388672
1500,-481.1,0.0,479,479,50.0,1.4232691526412964
1600,-447.8,0.0,442,442,50.0,14.936380386352539
1700,-386.8,0.1,379,379,46.8,236.92160034179688
1800,-423.4,0.1,421,421,45.6,10.263382911682129
1900,-498.2,0.0,498,498,50.0,100.0
2000,-251.7,0.1,230,230,45.8,86.36139678955078
2100,-252.0,0.4,248,248,33.2,63.388309478759766
2200,-357.8,0.0,342,342,50.0,7.561199188232422
2300,-490.1,0.0,489,489,50.0,47.55697250366211
2400,-39.5,0.2,0,0,41.7,43.07111358642578
2500,-323.2,0.2,315,315,41.9,52.04439163208008
2600,-39.1,0.2,0,0,41.3,13.8314847946167
2700,-321.2,0.3,320,320,36.5,1595.5548095703125
2800,-364.8,0.2,362,362,41.2,100.0
2900,-363.8,0.1,355,355,45.4,166.53701782226562
3000,-452.3,0.0,447,447,50.0,4.074871063232422
3100,-420.8,0.0,412,412,50.0,0.0
3200,-178.7,0.0,143,143,50.0,23.80141830444336
3300,-434.3,0.0,427,427,50.0,170.8787384033203
3400,-423.5,0.0,415,415,50.0,23.4169979095459
3500,-355.2,0.2,350,350,42.4,7.124857425689697
3600,-428.9,0.0,421,421,50.0,362.89971923828125
3700,-329.1,0.2,322,322,41.5,35.82571029663086
3800,-345.5,0.2,341,341,40.8,62.49190139770508
3900,-284.3,0.3,279,279,36.5,0.38861533999443054
4000,-80.2,0.2,45,45,41.9,229.04403686523438
4100,-275.0,0.0,250,250,50.0,95.7418212890625
4200,-386.6,0.0,374,374,50.0,9.151834487915039
4300,-255.9,0.2,242,242,40.3,66.15020751953125
4400,-323.3,0.2,317,317,40.2,269.6080627441406
4500,-266.9,0.0,241,241,50.0,22.64810562133789
