Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-442.0,0.1,442,0,45.3,0.0
100,-268.5,0.4,243,47,30.7,0.7456679940223694
200,-436.4,0.1,436,0,45.1,0.20297345519065857
300,-328.3,0.2,244,141,40.4,35.67987823486328
400,-287.9,0.2,147,235,40.3,410.21685791015625
500,-108.0,0.6,0,187,21.1,32.46266174316406
600,-275.5,0.1,50,373,45.1,115.02205657958984
700,-167.0,0.4,0,281,30.9,9.24974250793457
800,-48.5,0.8,0,91,11.8,0.9567165970802307
900,-49.9,0.8,0,94,11.7,8.626766204833984
1000,-108.9,0.6,0,188,21.5,6.95810079574585
1100,-107.0,0.6,0,184,21.6,2.9325242042541504
1200,-49.5,0.8,0,93,11.8,6.208945274353027
1300,-194.8,0.3,0,325,35.6,101.89374542236328
1400,8.5,1.0,0,0,2.5,160.3407745361328
1500,-107.9,0.6,0,186,21.5,0.0675525814294815
1600,-20.7,0.9,0,46,7.6,0.0
1700,-50.3,0.8,0,94,12.1,27.49225425720215
1800,-49.5,0.8,0,92,12.3,2.8868894577026367
1900,-137.4,0.5,0,233,26.4,3.1037261486053467
2000,8.0,1.0,0,0,3.0,62.98292541503906
2100,8.7,1.0,0,0,2.3,4.309042453765869
2200,-49.7,0.8,0,93,12.0,1.3174198865890503
2300,-108.6,0.6,0,187,21.7,2.1604936122894287
2400,-49.9,0.8,0,94,11.7,0.472810834646225
2500,8.4,1.0,0,0,2.6,1.5879950523376465
2600,8.1,1.0,0,0,2.9,0.6080708503723145
2700,8.0,1.0,0,0,3.0,0.002503882860764861
2800,8.6,1.0,0,0,2.4,0.38910776376724243
2900,7.9,1.0,0,0,3.1,0.9987253546714783
