Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-7.8,0.8,0,0,16.6,0.0
59700,-12.8,0.7,0,0,20.5,4.4040117263793945
59800,-26.7,0.5,0,2,31.2,0.10166626423597336
59900,-8.2,1.0,0,8,15.2,11.98244571685791
0,-26.9,0.6,5,4,25.0,0.0
60000,-31.5,0.4,0,0,35.9,1.3495630025863647
60100,-17.3,0.6,0,0,23.9,12.754610061645508
60200,-39.5,0.2,0,1,40.7,10.947834014892578
60300,-44.4,0.2,0,5,41.6,35.48224639892578
60400,-104.3,0.5,0,75,34.8,0.0004843075294047594
60500,-34.0,0.5,0,10,29.5,30.539722442626953
60600,-80.4,0.3,0,47,36.7,0.1436161994934082
60700,-62.4,0.7,23,29,20.4,3.4032270908355713
60800,-27.9,0.6,0,5,29.5,0.4615318477153778
60900,-20.1,0.7,0,0,27.8,33.82805252075195
61000,-20.4,0.6,0,0,27.0,1.2067426443099976
61100,-54.7,0.8,0,44,19.5,0.1786615252494812
61200,-22.3,0.6,2,0,27.1,0.3192363679409027
61300,-31.6,0.4,0,1,35.0,0.15061987936496735
61400,-25.7,0.6,0,6,26.3,2.6742923259735107
61500,-36.5,0.3,0,1,38.8,6.927443981170654
61600,-16.9,0.6,0,0,23.5,22.991514205932617
61700,-79.7,0.3,0,47,36.0,2.7441623210906982
61800,-16.6,0.7,0,1,23.3,6.753001689910889
61900,-29.1,0.5,0,1,33.6,1.1918621063232422
62000,-5.6,0.8,0,0,14.4,0.9889689087867737
62100,-32.4,0.6,0,15,24.0,0.033966295421123505
62200,-57.0,0.6,0,38,25.6,54.70335388183594
62300,-66.5,0.7,7,47,20.9,0.0904257670044899
62400,-32.2,0.4,0,1,35.6,2.889117479324341
62500,-90.3,0.4,0,61,33.7,2.237200975418091
62600,-112.2,0.4,0,84,32.6,15.326582908630371
62700,-32.0,0.6,0,11,27.6,6.075247764587402
62800,-28.8,0.5,0,2,32.3,0.6119500398635864
62900,-23.4,0.5,0,0,28.9,22.03447914123535
63000,-13.1,0.8,0,2,19.9,2.8909106254577637
63100,-37.6,0.4,12,0,31.2,1.220029354095459
63200,-60.0,0.5,1,37,27.6,0.4001765251159668
63300,-13.9,0.7,0,0,21.6,5.589705944061279
63400,-28.3,0.4,0,0,32.7,56.897125244140625
63500,-30.2,0.4,0,1,33.6,1.0676426887512207
63600,-29.0,0.4,0,0,33.4,3.897139072418213
63700,-12.0,0.8,0,1,19.8,0.4483916461467743
63800,-32.3,0.5,0,10,27.8,0.45551711320877075
63900,-11.6,0.7,0,0,19.3,0.020023463293910027
64000,-33.2,0.4,4,0,34.0,6.234731674194336
64100,-28.2,0.4,0,0,32.6,1.4024759531021118
64200,-37.2,0.5,0,11,31.7,10.415026664733887
64300,-37.4,0.4,9,0,33.7,1.6511902809143066
64400,-40.2,0.6,0,16,30.8,105.8267593383789
64500,-83.8,0.3,8,43,36.9,9.063730239868164
64600,-33.2,0.5,0,8,30.7,0.0
64700,-31.6,0.5,0,5,32.1,692.3890380859375
64800,-40.5,0.2,2,0,40.9,57.5419921875
64900,-38.1,0.4,0,10,32.5,0.14177604019641876
65000,-23.9,0.8,0,16,16.7,0.00011559957056306303
65100,-35.7,0.3,0,0,39.0,8.230742454528809
