Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-442.8,0.1,443,0,45.2,0.0
100,-351.2,0.1,274,121,45.2,19.448081970214844
200,-48.0,0.7,39,0,20.6,2.625319004058838
300,-47.6,0.6,34,3,22.1,0.36628296971321106
400,-25.2,0.6,8,3,23.1,0.6724096536636353
500,6.4,1.0,1,0,3.7,0.008095736615359783
600,-20.9,0.9,0,46,7.8,7.319283485412598
700,1.7,0.9,0,0,8.2,5.475513458251953
800,3.0,1.0,0,4,6.0,4.425884246826172
0,-68.3,0.8,33,68,13.4,0.0
900,-78.4,0.7,0,139,16.6,8.858317375183105
1000,-134.7,0.6,56,139,21.4,49.35000228881836
1100,-63.0,0.7,8,94,16.5,7.698950290679932
1200,0.0,0.9,2,1,7.6,0.0
1300,-86.6,0.6,5,135,21.2,0.0
1400,-93.0,0.5,12,122,26.7,429.863525390625
1500,-68.7,0.7,28,68,17.2,3.2726120948791504
1600,-123.3,0.4,72,63,31.4,47.399681091308594
1700,-7.1,0.9,2,14,8.2,78.89744567871094
1800,-8.1,0.9,12,0,7.2,0.6007633805274963
1900,-80.2,0.7,3,136,17.2,0.0409843772649765
2000,-42.3,0.8,9,58,14.0,3.7074177265167236
2100,-137.8,0.5,79,86,29.2,0.0
2200,-4.4,0.8,0,1,12.7,0.06978210061788559
2300,-40.6,0.8,12,50,13.6,63.560882568359375
2400,-4.6,0.9,7,1,7.7,65.52436828613281
2500,-54.6,0.7,1,89,16.9,0.0584111362695694
2600,-50.6,0.6,12,48,22.4,1.0512030124664307
2700,-52.8,0.5,2,60,26.5,20.313838958740234
2800,-22.0,0.9,0,47,8.4,10.320282936096191
2900,-34.3,0.8,0,63,11.6,2.775456428527832
3000,-57.0,0.7,0,96,16.7,6.304147243499756
3100,0.4,0.9,0,2,8.5,20.094261169433594
3200,-67.8,0.7,19,83,16.9,2.314659357070923
3300,7.6,1.0,0,0,3.4,0.25099852681159973
3400,-21.5,0.9,0,47,7.9,3.5574264526367188
3500,-25.8,0.7,0,32,17.5,22.16134262084961
3600,1.9,0.9,0,0,8.0,0.0
3700,-44.3,0.5,0,45,27.3,0.35745522379875183
3800,-27.6,0.8,0,47,12.9,55.623046875
3900,-5.0,0.9,0,12,8.9,0.5761632323265076
4000,-4.8,0.8,0,2,12.6,1.64992094039917
4100,-6.5,0.9,0,16,8.4,8.587623596191406
4200,-37.1,0.6,0,42,22.7,7.0233612060546875
