Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-487.4,0.0,486,486,50.0,0.0
100,-435.5,0.0,350,350,50.0,86.92401885986328
200,-439.2,0.1,439,439,45.2,19.531982421875
300,-492.8,0.0,492,492,50.0,8.793375015258789
400,-491.0,0.0,490,490,50.0,100.0
500,-442.9,0.1,443,443,45.3,0.0
600,-286.7,0.4,288,288,31.9,100.0
700,-372.5,0.2,345,345,40.7,0.0
800,-331.8,0.1,197,197,45.1,39.24925994873047
900,-362.8,0.0,192,192,50.0,64.56999206542969
1000,-324.4,0.3,299,299,36.1,729.3477783203125
1100,-442.8,0.1,443,443,45.2,11.76348876953125
1200,-452.8,0.0,397,397,50.0,114.70375061035156
1300,-236.7,0.3,98,98,35.8,0.10976902395486832
1400,-389.1,0.2,390,390,40.3,2.526317596435547
1500,-346.5,0.2,291,291,41.3,34.91867446899414
1600,-433.9,0.1,433,433,45.3,270.2675476074219
1700,-343.1,0.2,286,286,40.9,274.85723876953125
1800,-462.3,0.0,432,432,50.0,3.1699984073638916
1900,-352.9,0.2,299,299,40.5,148.18556213378906
2000,-166.7,0.4,0,0,31.6,0.19719719886779785
2100,-303.3,0.2,191,191,40.6,14.016132354736328
2200,-468.6,0.0,439,439,50.0,5.3861870765686035
2300,-493.7,0.0,493,493,50.0,8.760871887207031
2400,-491.0,0.0,490,490,50.0,179.83106994628906
2500,-345.4,0.0,146,146,50.0,52.20302963256836
2600,-263.3,0.2,95,95,41.0,0.4222639799118042
2700,-332.0,0.1,191,191,45.7,0.0
2800,-162.3,0.4,0,0,31.7,17.55266761779785
2900,-301.2,0.3,247,247,36.2,9.697461128234863
3000,-254.7,0.3,142,142,36.2,23.605518341064453
3100,-135.0,0.5,0,0,26.0,88.84455871582031
3200,-210.5,0.3,45,45,35.8,29.6084041595459
3300,-230.8,0.3,93,93,35.9,4207.89453125
3400,-346.2,0.2,291,291,40.5,0.08010464906692505
3500,-240.0,0.3,100,100,36.3,78.12281036376953
3600,-201.7,0.4,91,91,31.2,16.59123992919922
3700,-216.7,0.3,49,49,36.4,383.1812438964844
3800,-242.5,0.2,50,50,40.7,138.700439453125
3900,-256.3,0.3,145,145,36.6,4.080031871795654
4000,-373.2,0.2,346,346,40.5,3.034074306488037
4100,-300.8,0.3,246,246,35.7,100.0
4200,-194.3,0.3,0,0,36.6,37.03129959106445
4300,-224.0,0.4,145,145,31.4,19.9992618560791
4400,-78.0,0.7,0,0,16.7,0.0
4500,-276.3,0.2,139,139,40.4,69.30671691894531
4600,-153.6,0.5,45,45,26.6,23.49843978881836
4700,-134.5,0.5,0,0,28.5,32.563716888427734
4800,-211.9,0.3,48,48,35.5,2.912106513977051
4900,-224.4,0.2,0,0,41.1,5.946875095367432
5000,-342.8,0.0,147,147,50.0,97.57598114013672
5100,-192.5,0.3,0,0,35.8,1.9110417366027832
5200,-247.1,0.1,0,0,45.2,1287.4959716796875
5300,-164.3,0.4,0,0,30.7,56.48788833618164
5400,-213.7,0.3,48,48,36.3,108.18518829345703
5500,-131.7,0.6,50,50,23.3,34.40410614013672
5600,-157.9,0.4,0,0,31.8,89.69999694824219
5700,-293.9,0.1,97,97,45.2,83.39042663574219
5800,-175.2,0.5,97,97,26.9,51.07365798950195
5900,-164.1,0.4,0,0,31.5,13.819428443908691
6000,-180.5,0.5,98,98,27.3,10.216409683227539
6100,-159.5,0.4,0,0,31.9,4.734538555145264
6200,-158.1,0.5,49,49,28.0,17.728492736816406
6300,-223.3,0.2,0,0,40.5,124.52311706542969
6400,-273.5,0.4,247,247,32.1,0.0
6500,-286.9,0.2,147,147,40.3,8.025155067443848
6600,-156.3,0.5,47,47,27.5,7.314517498016357
6700,-99.1,0.7,50,50,16.3,100.0
6800,-177.0,0.5,96,96,27.1,83.95584869384766
6900,-306.1,0.2,198,198,41.1,49.68156814575195
7000,-235.4,0.3,95,95,36.7,111.08744049072266
7100,-163.8,0.4,0,0,31.7,116.23115539550781
7200,-213.8,0.3,50,50,35.6,4.226633071899414
7300,-235.7,0.3,99,99,35.9,6.318910598754883
7400,-134.6,0.5,0,0,28.1,4.614538192749023
7500,-243.9,0.2,47,47,40.3,5.383761405944824
7600,-138.1,0.5,0,0,27.6,4.692152500152588
7700,-162.9,0.4,0,0,31.3,60.425559997558594
7800,-163.8,0.4,0,0,31.2,5.240243911743164
7900,-182.8,0.4,44,44,32.6,147.66249084472656
8000,-183.2,0.4,46,46,32.2,13.468046188354492
8100,-191.6,0.5,137,137,27.3,30.45794105529785
8200,-163.5,0.4,0,0,32.4,1.0408756732940674
8300,-159.9,0.5,50,50,27.9,16.321237564086914
8400,-165.2,0.4,0,0,33.1,6.311337471008301
8500,-205.8,0.4,96,96,32.3,65.74878692626953
