Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-319.4,0.3,294,45,35.6,0.0
100,-253.9,0.3,142,188,35.4,77.2738037109375
200,-371.3,0.2,344,47,40.4,0.4823838472366333
300,-69.4,0.8,48,47,11.5,0.5055108070373535
400,-188.5,0.4,50,234,30.9,2.916189670562744
500,-169.6,0.6,146,47,21.3,2.027395248413086
600,-167.5,0.4,0,282,30.9,8.800016403198242
700,-106.7,0.6,0,184,21.3,0.0
800,-136.1,0.5,0,231,26.1,3.102372884750366
900,-108.8,0.6,0,188,21.4,1.0187870264053345
1000,-137.9,0.5,0,235,25.9,3.714536666870117
1100,-137.4,0.5,0,234,25.9,0.20527775585651398
1200,-20.6,0.9,0,47,7.0,6.987826824188232
1300,-107.1,0.6,0,185,21.2,28.304386138916016
1400,-49.8,0.8,0,94,11.6,0.29612451791763306
1500,-49.6,0.8,0,93,11.9,0.505292534828186
1600,-20.6,0.9,0,47,7.0,5.49817419052124
1700,-108.8,0.6,0,188,21.4,20.570497512817383
1800,-49.7,0.8,0,94,11.5,36.34608459472656
1900,-107.7,0.6,0,186,21.3,0.4631958305835724
2000,-20.3,0.9,0,46,7.2,0.0
2100,8.5,1.0,0,0,2.5,1.9271066188812256
2200,-80.0,0.7,0,141,17.2,0.0
2300,-21.2,0.9,0,47,7.6,1.5526955127716064
2400,8.3,1.0,0,0,2.7,0.20216822624206543
2500,-79.5,0.7,0,141,16.7,103.69192504882812
2600,9.0,1.0,0,0,2.0,0.0
2700,8.4,1.0,0,0,2.6,42.266353607177734
2800,-20.9,0.9,0,47,7.3,10.46720027923584
2900,-49.8,0.8,0,94,11.6,1.3222545385360718
3000,9.5,1.0,0,0,1.5,0.0
3100,8.1,1.0,0,0,2.9,0.07424122840166092
3200,8.2,1.0,0,0,2.8,0.14128954708576202
3300,-50.6,0.8,0,94,12.4,41.14619445800781
3400,-20.5,0.9,0,47,6.9,0.6480744481086731
3500,8.2,1.0,0,0,2.8,9.244800567626953
3600,8.6,1.0,0,0,2.4,6.908245086669922
3700,8.7,1.0,0,0,2.3,11.902742385864258
3800,8.7,1.0,0,0,2.3,28.62837791442871
3900,8.5,1.0,0,0,2.5,0.2309686839580536
4000,8.6,1.0,0,0,2.4,0.022067997604608536
