Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-385.8,0.2,386,0,40.6,0.0
100,-240.5,0.2,140,152,40.7,62.00321960449219
200,-286.6,0.4,289,0,30.9,65.23721313476562
300,-171.0,0.4,52,195,31.1,0.06616030633449554
400,-161.2,0.5,65,164,26.2,331.119384765625
500,-102.9,0.7,53,92,16.9,29.846309661865234
600,-2.6,1.0,10,0,4.6,1.3290183544158936
700,-2.9,1.0,9,0,5.8,0.37547197937965393
800,-5.7,0.8,1,2,12.6,0.8477500677108765
900,4.7,1.0,0,3,4.8,12.18834114074707
0,-90.7,0.7,46,26,20.6,0.0
1000,-220.9,0.6,143,55,21.8,15.47501277923584
1100,-320.2,0.3,83,152,36.0,6.4071879386901855
1200,-73.1,0.8,23,34,13.6,223.12303161621094
1300,-49.5,0.8,22,17,14.7,444.2709655761719
1400,-248.5,0.6,63,125,23.4,7.974536418914795
1500,-45.4,0.8,45,0,13.7,4.871332168579102
1600,-49.7,0.7,40,2,18.6,14.119621276855469
1700,-44.6,0.8,25,12,14.1,18.585065841674805
1800,-35.8,0.7,29,0,17.4,265.0102844238281
1900,-109.3,0.6,29,49,21.2,0.8867306113243103
2000,-45.2,0.7,34,3,18.1,56.21841812133789
2100,-50.2,0.7,22,15,17.1,2.275512218475342
2200,-9.0,0.9,12,0,8.1,4.620891094207764
2300,-44.3,0.7,38,0,17.8,19.726318359375
2400,-19.2,0.9,21,0,10.2,34.9609375
2500,-38.9,0.8,39,0,12.6,0.42404815554618835
2600,-43.1,0.8,16,18,12.3,220.69265747070312
2700,-137.8,0.8,7,90,14.3,1.9156323671340942
2800,-24.3,0.6,11,0,21.0,19.550735473632812
2900,-20.3,0.8,6,8,12.5,17.490201950073242
3000,-47.7,0.6,8,18,21.9,3.9280381202697754
3100,-80.0,0.8,9,48,13.5,0.4901759922504425
3200,8.4,1.0,0,0,2.6,1.6030235290527344
3300,-18.8,0.9,2,13,8.7,6.345298767089844
3400,-217.9,0.5,52,107,26.8,14.44296646118164
3500,-217.8,0.6,18,133,22.0,55.44717788696289
3600,-15.8,0.9,2,11,8.5,37.21348190307617
3700,-102.6,0.7,7,62,17.2,24.102096557617188
3800,-125.3,0.7,56,47,16.8,202.12815856933594
3900,-9.6,0.9,10,2,7.7,50.63622283935547
4000,-11.3,0.7,1,0,18.1,3.2636332511901855
4100,-16.1,0.8,14,0,12.3,1.9692062139511108
4200,-63.8,0.9,0,47,7.9,0.20291975140571594
4300,-81.4,0.7,33,30,17.4,177.61708068847656
4400,-34.3,0.6,22,0,21.1,18.186298370361328
4500,-16.6,0.8,14,0,12.8,0.018259583041071892
4600,-0.2,0.9,2,0,8.3,2.1097545623779297
4700,-10.4,0.7,0,0,18.1,148.00515747070312
4800,-3.6,0.9,6,0,8.1,19.200775146484375
4900,5.5,1.0,2,0,3.7,2.2455790042877197
5000,1.1,0.9,0,0,8.8,42.042320251464844
5100,-12.5,0.8,10,0,12.3,4.324392318725586
5200,-9.3,0.8,6,0,12.7,26.34055519104004
5300,-20.1,0.7,12,0,17.0,11.226030349731445
5400,-10.5,0.8,8,0,12.1,7.866496562957764
5500,1.5,0.9,0,0,8.4,8.02807331085205
5600,-7.4,0.9,4,4,8.1,12.479488372802734
