Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-21.3,0.9,0,47,7.7,0.0
3600,-49.6,0.8,0,93,11.9,0.11443962156772614
3700,-71.6,0.8,50,47,11.9,35.928382873535156
3800,-79.0,0.7,0,139,17.2,0.0
3900,-79.0,0.7,0,139,17.2,40.850303649902344
4000,-80.5,0.7,0,141,17.7,0.07376811653375626
4100,-21.2,0.9,0,47,7.6,39.45237731933594
4200,-128.8,0.6,48,141,21.7,0.8411015272140503
4300,-49.2,0.8,0,92,12.0,0.0
4400,-107.8,0.6,0,185,21.9,42.65470504760742
4500,-107.6,0.6,0,185,21.7,0.3609684109687805
4600,-78.2,0.7,0,139,16.4,45.79344177246094
4700,-49.9,0.8,0,94,11.7,0.9719175696372986
4800,-166.9,0.4,0,280,31.3,0.1995047628879547
4900,-108.4,0.6,0,187,21.5,22.497333526611328
5000,-69.2,0.8,48,47,11.3,0.0
5100,-128.5,0.6,48,141,21.4,27.304386138916016
5200,-21.0,0.9,0,46,7.9,2.122018814086914
5300,-50.6,0.8,0,94,12.4,32.199737548828125
5400,-49.4,0.8,0,93,11.7,48.5861701965332
5500,-158.0,0.5,48,188,26.3,0.10296209901571274
5600,-50.0,0.8,0,93,12.3,24.177183151245117
5700,-136.7,0.5,0,232,26.2,22.43868064880371
5800,-99.0,0.7,48,93,17.0,16.535749435424805
5900,-20.8,0.9,0,47,7.2,20.952409744262695
6000,-49.0,0.8,0,92,11.8,0.3726373016834259
6100,-106.9,0.6,0,184,21.5,3.022543430328369
6200,-124.0,0.6,45,138,21.1,5.375674724578857
6300,-19.9,0.9,0,46,6.8,5.75520658493042
6400,-107.0,0.6,0,185,21.1,0.0
6500,-133.6,0.5,0,226,26.1,46.518795013427734
6600,-78.4,0.7,0,139,16.6,0.024282513186335564
6700,-50.8,0.8,0,94,12.6,9.629217147827148
6800,-107.7,0.6,0,186,21.3,10.186751365661621
6900,-20.5,0.9,0,45,7.9,19.643630981445312
7000,-100.5,0.7,49,94,17.1,40.093833923339844
7100,-108.6,0.6,0,188,21.2,12.242864608764648
7200,-156.5,0.5,48,185,26.3,12.360564231872559
7300,-130.1,0.6,50,141,21.2,9.636445045471191
7400,-80.4,0.7,0,141,17.6,27.95417022705078
7500,9.0,1.0,0,0,2.0,1.4767816066741943
7600,-140.6,0.7,145,0,17.8,4.887637615203857
7700,-68.6,0.8,48,45,11.7,0.0
7800,-79.6,0.7,0,141,16.8,39.501834869384766
7900,-38.7,0.9,46,0,7.2,84.47579193115234
8000,-21.4,0.9,0,47,7.8,18.901866912841797
8100,-21.3,0.9,0,47,7.7,42.60758590698242
8200,-21.5,0.9,0,47,7.9,2.8030223846435547
8300,-21.5,0.9,0,47,7.9,0.04287615418434143
8400,-78.6,0.7,0,139,16.8,0.0
8500,-50.6,0.8,0,94,12.4,93.9498291015625
8600,-49.8,0.8,0,94,11.6,31.27576446533203
8700,-167.0,0.4,0,280,31.4,2.9102320671081543
8800,-107.3,0.6,0,185,21.4,37.23809814453125
8900,-138.7,0.5,0,235,26.7,47.98047637939453
9000,-196.5,0.3,0,328,35.8,9.848261833190918
9100,-157.7,0.5,48,187,26.5,1.9143812656402588
9200,8.4,1.0,0,0,2.6,100.0
9300,-129.6,0.6,49,141,21.6,100.0
9400,-20.6,0.9,0,47,7.0,34.26221466064453
9500,-50.4,0.8,0,94,12.2,7.848553657531738
9600,-50.7,0.8,0,94,12.5,8.418174743652344
9700,-50.0,0.8,0,93,12.3,26.84406280517578
9800,-136.5,0.5,0,231,26.5,18.462921142578125
9900,-78.0,0.7,0,138,16.7,659.0302124023438
10000,-49.7,0.8,0,93,12.0,30.36020851135254
10100,-50.0,0.8,0,93,12.3,17.97446060180664
10200,-264.5,0.2,95,282,40.2,608.5175170898438
10300,-78.6,0.7,0,138,17.3,83.29053497314453
10400,-196.7,0.3,0,328,36.0,29.970470428466797
10500,-99.0,0.7,49,92,16.6,5.179138660430908
10600,-50.1,0.8,0,94,11.9,19.781021118164062
10700,-19.5,0.9,0,44,7.4,49.35027313232422
10800,-107.9,0.6,0,185,22.0,50.131126403808594
10900,-75.8,0.7,0,133,17.0,2.501760721206665
11000,-50.8,0.8,0,94,12.6,14.136619567871094
11100,-50.9,0.8,0,94,12.7,33.370208740234375
11200,-107.7,0.6,0,186,21.3,35.529136657714844
11300,-20.7,0.9,0,47,7.1,0.0
11400,-128.5,0.6,50,138,21.1,23.272865295410156
11500,8.1,1.0,0,0,2.9,14.82795238494873
11600,-106.6,0.6,0,183,21.7,0.0
11700,-138.6,0.5,0,235,26.6,17.32961654663086
11800,-79.1,0.7,0,139,17.3,7.268874168395996
11900,-51.0,0.8,0,94,12.8,31.256290435791016
12000,-78.4,0.7,0,138,17.1,34.50672912597656
12100,-152.8,0.5,46,181,26.4,7.49650239944458
12200,-50.5,0.8,0,94,12.3,15.079980850219727
12300,-79.3,0.7,0,139,17.5,44.211509704589844
12400,-51.1,0.8,0,94,12.9,9.937956809997559
12500,-20.8,0.9,0,47,7.2,25.137727737426758
12600,-49.9,0.8,0,93,12.2,38.77808380126953
12700,-106.2,0.6,0,182,21.8,35.79090118408203
12800,-128.1,0.6,48,140,21.5,4.252096652984619
12900,-78.5,0.7,0,139,16.7,18.39193344116211
13000,-49.4,0.8,0,92,12.2,39.3385009765625
13100,-21.3,0.9,0,47,7.7,0.0
13200,-128.8,0.6,49,140,21.3,145.47625732421875
13300,-108.6,0.6,0,188,21.2,21.576400756835938
13400,-137.6,0.5,0,234,26.1,32.76567077636719
13500,-127.2,0.6,48,138,21.6,41.45392990112305
