Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-113.4,0.8,49,47,12.3,0.0
3600,-277.4,0.6,0,188,20.8,24.201446533203125
3700,-134.8,0.8,0,94,12.0,235.2664794921875
3800,-365.9,0.3,299,46,35.7,217.9258575439453
3900,-301.5,0.5,97,138,26.5,3.4097187519073486
4000,-275.1,0.6,0,186,21.3,1700.541748046875
4100,-185.8,0.7,50,94,16.9,498.18426513671875
4200,-307.5,0.5,99,141,26.5,411.9163818359375
4300,-421.1,0.4,0,282,30.7,45.5339241027832
4400,-572.0,0.1,148,282,45.1,718.6348266601562
4500,-242.8,0.5,247,0,26.0,475.5550231933594
4600,-247.0,0.6,50,134,21.0,487.83245849609375
4700,-428.6,0.3,148,188,35.5,5.311057090759277
4800,-326.6,0.5,49,187,26.2,3.6721391677856445
4900,-449.2,0.3,97,235,36.2,832.6424560546875
5000,-466.2,0.1,396,47,45.1,72.86412811279297
5100,-347.0,0.5,0,233,26.3,33.476417541503906
5200,-109.4,0.8,45,47,11.9,70.95162963867188
5300,-182.8,0.7,48,93,17.1,30.037961959838867
5400,-164.6,0.7,100,47,16.5,280.4395751953125
5500,-557.4,0.2,0,371,40.2,447.2841491699219
5600,-366.2,0.3,298,47,35.5,0.5587297677993774
5700,-244.4,0.5,249,0,25.8,100.0
5800,-63.3,0.9,0,47,7.4,314.0134582519531
5900,-327.7,0.5,49,188,25.9,25.07757568359375
6000,-349.1,0.5,0,235,25.6,0.6554288268089294
6100,-398.2,0.4,49,234,30.9,0.0
6200,8.3,1.0,0,0,2.7,188.1461181640625
6300,-256.6,0.6,49,141,21.7,246.45181274414062
6400,-204.7,0.7,0,140,16.4,83.62063598632812
6500,-162.7,0.7,97,47,17.3,100.0
6600,-306.7,0.5,98,141,26.6,100.0
6700,-275.0,0.6,0,186,21.2,0.6521592736244202
6800,-395.8,0.4,48,233,30.8,29.512292861938477
6900,-251.8,0.6,45,140,21.9,73.23516082763672
7000,-341.6,0.5,0,229,26.5,187.95257568359375
7100,-343.6,0.5,0,231,25.7,393.6752624511719
7200,-417.3,0.4,0,279,31.1,3.5134294033050537
7300,-278.4,0.6,0,188,21.8,215.43409729003906
7400,-491.4,0.3,0,328,35.5,3138.614013671875
7500,-340.4,0.5,0,228,26.7,35.4244384765625
7600,-349.6,0.5,0,235,26.1,99.16207122802734
7700,-206.2,0.7,0,141,16.5,186.33087158203125
7800,-114.9,0.8,50,47,12.9,300.3375549316406
7900,-131.9,0.8,0,92,11.9,27.50105094909668
8000,-111.6,0.8,48,47,11.4,0.0
8100,-377.8,0.4,98,188,30.8,0.0
8200,-233.3,0.6,97,94,21.0,10.079675674438477
8300,-470.2,0.3,49,281,36.0,349.6147155761719
8400,-185.3,0.7,50,94,16.4,5.259612560272217
8500,-203.7,0.7,0,139,16.8,0.0
8600,-165.0,0.7,100,47,16.9,40.91823196411133
8700,-88.4,0.8,95,0,11.7,314.2656555175781
8800,-379.4,0.4,99,188,31.5,0.9729861617088318
8900,-130.5,0.8,0,91,11.9,39.010921478271484
9000,-488.5,0.3,0,326,35.4,3.302630662918091
9100,-350.3,0.5,0,235,26.8,1.4535191059112549
9200,-327.6,0.5,48,188,26.7,81.4646987915039
9300,-202.2,0.7,0,138,16.7,480.6177673339844
9400,-206.8,0.7,0,141,17.1,1126.1810302734375
9500,-206.5,0.7,0,141,16.8,6.488729476928711
9600,-63.4,0.9,0,47,7.5,0.0
9700,-206.5,0.7,0,141,16.8,0.0
