Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-82.7,0.8,10,49,13.9,0.0
2800,-191.0,0.6,196,0,21.2,49.587398529052734
2900,-448.7,0.1,403,30,45.1,18.037961959838867
3000,-31.9,0.9,10,17,9.0,691.2036743164062
3100,-43.9,0.9,51,0,7.9,47.8990478515625
3200,-89.5,0.6,8,47,23.1,4.905380725860596
3300,-16.8,0.9,19,0,9.6,109.10192108154297
3400,-197.8,0.6,154,31,22.4,6.506913185119629
3500,-149.5,0.6,30,76,22.7,0.0
3600,-47.1,0.9,51,2,8.3,26.48235511779785
3700,-18.3,0.6,4,0,21.3,7.0344014167785645
3800,-63.4,0.9,2,45,8.5,31.629125595092773
3900,-19.4,0.9,4,11,10.3,41.47161865234375
4000,-141.4,0.8,4,94,15.0,8.990527153015137
4100,-4.8,0.9,3,1,10.6,84.80272674560547
4200,-78.0,0.8,7,48,13.3,0.02078135870397091
4300,-1.9,1.0,5,1,7.0,56.53330993652344
4400,2.3,0.9,0,0,7.6,0.6381019949913025
4500,-38.0,0.7,16,10,17.3,14.001897811889648
4600,-14.7,0.8,12,0,12.7,0.5110479593276978
4700,-3.5,0.9,5,0,8.9,83.49739074707031
4800,-65.2,0.8,0,44,12.4,1.2204718589782715
4900,-77.6,0.8,14,44,12.2,466.11444091796875
5000,-133.2,0.5,2,79,26.3,55.26515197753906
5100,1.2,0.9,1,0,7.8,13.548678398132324
5200,7.4,1.0,0,0,3.6,33.10578918457031
5300,-85.4,0.7,85,0,16.6,2.839383840560913
5400,-8.3,0.8,5,0,12.6,24.340572357177734
5500,-33.3,0.7,27,0,16.7,92.41114044189453
5600,-9.2,0.7,0,0,16.9,13.909225463867188
5700,-193.9,0.5,26,107,26.2,2.1254475116729736
5800,-22.2,0.9,0,17,8.3,78.62491607666016
5900,-63.2,0.9,0,47,7.3,1976.893310546875
6000,2.4,0.9,0,0,7.5,445.3128967285156
6100,-278.0,0.5,37,160,26.2,88.68182373046875
6200,-172.1,0.5,24,91,28.6,0.12938903272151947
6300,-55.4,0.9,15,31,8.4,42.0975456237793
6400,-70.6,0.8,0,48,12.2,157.4588165283203
6500,-124.9,0.8,15,77,12.4,160.72886657714844
6600,-42.6,0.9,50,0,7.5,8.571829795837402
6700,-152.7,0.6,10,92,21.5,10.94187068939209
6800,-36.8,0.8,17,13,12.1,540.8124389648438
6900,-3.6,0.8,0,0,12.4,15.581658363342285
7000,-89.1,0.8,93,1,12.8,6.561636924743652
7100,-105.1,0.5,24,45,26.0,15.130462646484375
7200,7.7,1.0,0,0,3.3,0.007038645911961794
7300,4.1,1.0,3,0,4.2,213.74163818359375
7400,-15.3,0.9,18,0,9.0,105.30298614501953
7500,-19.0,0.7,11,0,16.8,0.0
7600,2.1,0.9,1,0,6.9,5.864794731140137
7700,1.2,0.9,0,0,8.7,6.110935688018799
7800,-63.2,0.9,1,46,7.8,145.0672607421875
7900,-68.4,0.8,0,47,11.4,40.447181701660156
8000,-20.3,0.7,10,1,17.6,3.5403876304626465
8100,-25.1,0.8,19,1,15.4,0.18714195489883423
8200,-15.3,0.8,10,1,13.7,109.50501251220703
8300,-6.6,0.8,0,0,15.4,690.1295776367188
8400,-6.3,0.9,8,0,9.0,0.21712541580200195
8500,-13.9,0.7,5,0,17.1,3.4180850982666016
8600,-7.3,0.9,10,0,8.2,9.137114524841309
8700,2.8,0.9,0,0,7.1,60.208160400390625
8800,2.0,0.9,0,0,7.9,0.0
8900,-16.8,0.9,0,13,8.5,12.481772422790527
9000,-7.4,0.9,9,0,9.2,1.4342443943023682
9100,-34.4,0.5,15,0,26.4,5.983219623565674
9200,-53.9,0.9,16,30,7.4,161.53903198242188
9300,-8.2,0.9,11,0,8.2,168.9102325439453
9400,-3.7,0.9,7,0,7.3,289.58355712890625
9500,-10.2,0.9,14,0,7.5,13.615094184875488
9600,-86.1,0.6,7,46,22.0,0.0
9700,-49.4,0.9,15,27,8.0,82.93679809570312
9800,-31.5,0.7,21,1,18.9,37.49714660644531
9900,-13.0,0.8,11,0,11.9,51.536712646484375
10000,-4.2,0.8,0,0,13.0,3.790543556213379
10100,-3.5,0.8,0,0,12.3,4.361051559448242
10200,-11.8,0.8,7,0,14.3,0.0
10300,7.7,1.0,0,0,3.3,205.3948211669922
10400,-7.4,0.9,9,1,7.8,18.36298179626465
10500,1.9,0.9,0,0,8.0,111.21404266357422
10600,-14.3,0.7,6,0,16.6,6.921830177307129
10700,0.2,0.9,0,1,8.3,1.215820074081421
10800,7.8,1.0,0,0,3.2,11.757369995117188
10900,8.4,1.0,0,0,2.6,13.955220222473145
11000,1.9,0.9,0,0,8.0,9.682188034057617
11100,6.9,1.0,0,0,4.1,1.4958381652832031
11200,-5.0,0.8,1,0,12.9,3.5896425247192383
11300,2.5,0.9,0,0,7.4,67.7457046508789
11400,1.6,0.9,0,0,8.3,1.1889216899871826
11500,-43.5,0.6,10,14,21.5,0.7472086548805237
11600,0.9,0.9,0,1,7.6,4.819979190826416
11700,-25.7,0.8,0,16,12.1,36.79017639160156
11800,-58.2,0.9,10,37,7.3,5.310593128204346
11900,-18.3,0.7,10,0,17.0,0.20220811665058136
12000,-9.5,0.8,6,0,12.9,147.81576538085938
12100,-11.9,0.7,0,1,18.2,20.780481338500977
12200,-13.2,0.7,5,0,16.4,27.869304656982422
12300,-107.2,0.7,44,42,16.5,12.272534370422363
12400,-9.8,0.7,1,0,16.6,89.63655090332031
12500,2.3,0.9,0,0,7.6,0.8783162832260132
12600,-11.9,0.7,0,1,18.2,5.474350929260254
12700,-6.3,0.9,9,0,8.1,2.2129433155059814
