Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-194.8,0.3,291,41,36.2,0.0
100,-262.1,0.1,436,0,45.2,20.647031784057617
200,-295.0,0.0,490,0,50.0,4.886675834655762
300,-224.4,0.2,334,48,40.4,8.14021110534668
400,-209.7,0.2,207,170,40.4,101.58882904052734
500,-168.1,0.3,128,176,37.0,3.2563531398773193
600,-198.0,0.3,295,46,35.4,59.899505615234375
700,-61.8,0.8,113,0,14.1,1127.9388427734375
800,-204.7,0.3,344,0,36.0,7.230614185333252
900,-210.6,0.2,205,174,40.7,0.28940102458000183
1000,-201.7,0.2,143,230,40.4,3.2181713581085205
1100,-90.8,0.5,138,1,26.9,40.08220672607422
1200,-251.0,0.1,325,111,45.2,7.614222049713135
1300,-133.7,0.4,48,209,30.5,1.0679817199707031
1400,-46.8,0.8,12,90,13.6,1.0100884437561035
1500,-138.1,0.4,116,130,32.5,41.629825592041016
1600,-117.4,0.5,14,222,27.1,22.591663360595703
1700,-70.7,0.7,37,107,17.1,3.7266979217529297
1800,-72.6,0.7,53,91,17.4,5.518871784210205
1900,-20.9,0.9,8,46,8.4,20.561552047729492
2000,-61.3,0.7,60,54,17.4,0.0
2100,-43.9,0.7,30,47,17.8,862.4000244140625
2200,-46.9,0.7,35,47,18.3,53.682071685791016
2300,-33.9,0.7,47,0,18.1,17.393943786621094
2400,-32.9,0.8,46,15,12.7,14.465764999389648
2500,-10.8,0.9,24,1,8.3,2.342606782913208
2600,-25.7,0.7,30,1,18.0,2.084277391433716
2700,3.5,1.0,4,2,4.7,7.734609127044678
2800,-56.7,0.6,16,85,21.3,8.101468086242676
2900,-34.3,0.8,7,64,14.0,15.306330680847168
3000,-18.0,0.9,3,44,8.8,10.31802749633789
3100,-13.1,0.8,17,0,13.4,306.8607177734375
3200,-29.6,0.7,25,18,17.6,13.62304401397705
3300,5.8,1.0,3,0,3.7,1.0907479524612427
3400,-73.5,0.6,11,132,21.8,0.8067358732223511
3500,-36.3,0.7,7,59,16.9,4.476912021636963
3600,6.9,1.0,0,1,3.7,21.08160400390625
3700,-89.2,0.6,0,185,21.8,9.147924423217773
3800,-39.6,0.7,0,76,16.9,0.0
3900,-76.2,0.6,9,142,21.5,3.9085562229156494
4000,-17.4,0.7,13,2,17.8,14.354819297790527
4100,-1.2,0.9,9,0,6.6,0.0
4200,-33.4,0.7,46,1,17.7,11.117560386657715
