Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-346.6,0.5,2,231,26.9,0.0
2800,-185.9,0.5,64,77,26.0,18.1279354095459
2900,-505.2,0.0,302,131,50.0,0.13805194199085236
3000,-46.5,0.9,29,17,6.5,15.853334426879883
3100,-155.5,0.6,12,92,22.5,5.563104629516602
3200,-124.8,0.7,63,42,17.0,133.27024841308594
3300,-286.3,0.5,3,188,25.9,1035.1051025390625
3400,-30.4,0.8,25,2,13.9,54.974430084228516
3500,-102.2,0.3,10,43,36.3,661.8453979492188
3600,-343.3,0.3,345,0,36.1,46.88349914550781
3700,-142.4,0.7,10,88,17.9,69.4013900756836
3800,-92.6,0.5,35,29,26.0,487.8048095703125
3900,-122.1,0.2,20,47,40.5,9.070840835571289
4000,-137.9,0.6,83,35,20.8,10.121016502380371
4100,-200.6,0.6,37,108,22.7,1782.9266357421875
4200,-67.0,0.9,10,42,9.1,225.7515869140625
4300,-27.8,0.6,12,0,23.6,1.2948801517486572
4400,-31.8,0.7,0,16,17.1,70.30045318603516
4500,-95.4,0.3,12,37,36.1,142.5176544189453
4600,-27.2,0.6,11,1,22.5,56.37761688232422
4700,-20.2,0.7,10,0,18.9,10.256515502929688
4800,-53.0,0.5,8,17,27.5,119.1507339477539
4900,-94.4,0.5,7,46,29.2,78.45137023925781
5000,-67.4,0.8,12,37,13.6,7.160662651062012
5100,-161.1,0.6,91,46,21.4,55.39008331298828
5200,-115.2,0.7,49,44,17.2,79.93408203125
5300,-107.1,0.7,38,45,17.6,97.00706481933594
5400,-114.0,0.6,102,5,21.8,136.81834411621094
5500,-52.6,0.8,55,0,11.9,167.3302459716797
5600,-116.6,0.5,51,35,27.2,15.464847564697266
5700,-65.9,0.7,28,22,17.6,501.8091125488281
5800,-151.2,0.7,107,31,19.2,100.65299224853516
5900,-1.0,1.0,6,1,5.2,21.118383407592773
6000,-175.8,0.5,80,59,26.7,2.8149845600128174
6100,-158.2,0.5,103,32,26.2,37.503570556640625
6200,-107.0,0.5,21,47,27.8,33.84500503540039
6300,-4.0,0.9,7,0,7.6,740.8472900390625
6400,0.8,0.9,1,0,8.2,54.62916946411133
6500,-31.0,0.8,3,15,16.1,1.0550786256790161
6600,-88.5,0.5,28,30,26.8,15.604269027709961
6700,-85.3,0.8,19,46,12.6,285.70367431640625
6800,-80.0,0.6,71,0,22.7,4.605954170227051
6900,-57.8,0.9,18,30,9.5,256.4812316894531
7000,-134.9,0.6,113,13,21.6,88.12859344482422
7100,-77.5,0.5,61,0,28.1,3.855440855026245
7200,6.5,1.0,1,0,3.6,2.236447811126709
7300,-8.9,0.9,12,0,8.0,0.0
7400,-12.2,0.8,9,0,12.9,134.1970672607422
7500,-64.0,0.8,33,21,13.7,0.0
7600,-24.6,0.8,22,0,13.6,0.2616257965564728
7700,7.9,1.0,0,0,3.1,39.056968688964844
7800,-12.7,0.8,7,1,13.8,245.20509338378906
7900,-1.7,0.9,2,1,8.4,3.435810089111328
8000,3.6,1.0,3,0,4.7,172.1072998046875
8100,-9.9,0.7,0,0,17.6,29.626008987426758
