Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-190.0,0.7,53,94,18.4,0.0
2800,-144.1,0.6,47,62,21.6,8.417421340942383
2900,-182.7,0.7,48,93,17.0,0.0
3000,-263.6,0.5,201,44,26.6,132.32879638671875
3100,-153.6,0.7,116,28,17.7,22.670114517211914
3200,-7.2,1.0,15,0,4.7,290.4331359863281
3300,-237.6,0.5,118,79,26.3,84.66858673095703
3400,-15.5,0.8,13,0,12.6,72.03058624267578
3500,-38.3,0.9,44,0,8.6,102.83367156982422
3600,-89.6,0.8,41,34,13.9,57.13960647583008
3700,-79.2,0.8,55,18,13.3,67.7784194946289
3800,-75.4,0.8,31,31,12.9,234.66265869140625
3900,0.7,0.9,1,0,8.3,155.3392333984375
4000,-149.0,0.7,32,79,17.3,223.403076171875
4100,-6.0,0.8,2,0,13.0,409.82073974609375
4200,-186.0,0.7,43,98,17.8,115.42196655273438
4300,-3.1,0.8,0,0,11.9,20.415061950683594
4400,-15.8,0.7,6,1,16.7,0.0
4500,-136.6,0.8,3,93,12.5,0.0
4600,-9.5,0.8,6,0,12.9,16.8947696685791
4700,-11.7,0.8,10,0,11.5,44.705055236816406
4800,-35.9,0.6,21,0,23.6,3.8032617568969727
4900,-25.9,0.8,1,15,12.8,11.743754386901855
5000,-27.3,0.7,16,2,17.8,11.141068458557129
5100,6.5,1.0,0,0,4.5,30.99116325378418
5200,-10.3,0.9,11,1,8.9,53.54417419433594
5300,-4.6,0.9,8,0,7.3,586.34130859375
5400,1.4,0.9,1,0,7.6,169.59152221679688
5500,-15.4,0.7,6,0,17.7,81.15962219238281
5600,2.4,0.9,0,0,7.5,3.817253351211548
5700,-28.3,0.6,14,0,22.3,138.36880493164062
5800,7.9,1.0,0,0,3.1,11.835342407226562
5900,1.3,0.9,1,0,7.7,9.951430320739746
6000,-66.3,0.9,1,47,9.5,19.854494094848633
6100,2.5,0.9,0,0,7.4,36.957122802734375
6200,7.7,1.0,0,0,3.3,0.20574943721294403
6300,1.5,0.9,0,0,8.4,2.937432289123535
6400,-22.7,0.8,20,0,13.5,2.850959539413452
6500,-18.4,0.7,10,0,17.1,1.8042661395156756e-05
6600,-33.1,0.8,9,15,12.8,0.3413541615009308
6700,-9.1,0.7,0,0,16.8,0.009534507989883423
6800,-36.9,0.8,18,12,12.7,121.41144561767578
6900,-6.3,0.9,10,0,7.2,4.143421649932861
7000,-32.3,0.8,5,18,11.4,99.55583190917969
7100,-33.8,0.7,4,15,16.9,287.01318359375
7200,2.4,0.9,0,0,7.5,8.802653312683105
7300,-10.2,0.7,0,0,17.9,5.936544418334961
7400,-4.2,0.8,0,0,13.0,78.84744262695312
7500,-24.4,0.6,10,0,22.0,23.153749465942383
7600,-3.2,0.9,0,3,8.9,158.6487579345703
7700,-10.4,0.7,0,0,18.1,48.602535247802734
7800,-12.8,0.8,7,2,12.5,454.14404296875
7900,-14.6,0.7,4,1,17.3,1.5709322690963745
8000,-13.0,0.8,9,0,13.7,0.16608911752700806
8100,1.9,0.9,0,0,8.0,8.766077995300293
8200,-6.8,0.9,10,0,7.7,0.7680585384368896
8300,2.5,0.9,0,0,7.4,0.022879304364323616
8400,-21.9,0.6,6,0,23.1,143.55789184570312
8500,-3.6,0.8,0,0,12.4,132.76951599121094
8600,-4.5,0.8,1,0,12.4,418.4801330566406
8700,-15.0,0.7,5,0,18.2,133.74969482421875
8800,-6.2,0.9,10,0,7.1,8.309722900390625
8900,-3.8,0.8,0,0,12.6,0.8692803978919983
9000,-24.0,0.8,7,10,12.5,122.16026306152344
9100,8.0,1.0,0,0,3.0,32.27072525024414
9200,-113.4,0.8,8,73,12.8,0.0
9300,-20.1,0.9,0,16,7.6,24.962125778198242
9400,-113.9,0.6,31,51,21.2,2.672271490097046
9500,-3.2,0.9,6,0,7.7,50.677146911621094
9600,-1.6,0.9,0,2,8.7,55.812744140625
9700,8.4,1.0,0,0,2.6,12.79350757598877
9800,-13.1,0.8,10,0,12.9,1.2547094821929932
9900,-15.0,0.8,12,0,13.0,8.32931900024414
10000,-4.3,0.8,0,0,13.1,27.210691452026367
10100,1.8,0.9,0,0,8.1,153.12896728515625
10200,2.2,0.9,0,0,7.7,16.791465759277344
10300,-7.1,0.9,10,0,8.0,1.2191847562789917
10400,-37.5,0.7,30,0,18.2,1.9340606927871704
10500,7.2,1.0,0,0,3.8,15.554363250732422
10600,-15.7,0.8,11,0,14.6,49.183841705322266
10700,-3.4,0.8,0,0,12.2,80.2529067993164
10800,-4.2,0.8,1,0,12.1,2.0788466930389404
10900,-9.1,0.7,0,0,16.8,23.296113967895508
11000,1.1,0.9,0,0,8.8,6.63277530670166
11100,-3.3,0.8,0,0,12.1,13.918325424194336
11200,-15.0,0.6,0,0,21.6,2.4910686016082764
11300,-18.7,0.7,10,0,17.4,146.9583740234375
11400,-14.8,0.6,0,0,21.4,22.38797378540039
11500,8.2,1.0,0,0,2.8,24.31751823425293
11600,4.9,1.0,0,2,3.3,37.163551330566406
11700,6.8,1.0,0,0,4.2,0.13458794355392456
11800,7.0,1.0,0,0,4.0,8.431877136230469
11900,2.5,0.9,0,0,7.4,7.745035648345947
12000,-18.2,0.8,17,0,11.7,4.2911152839660645
12100,2.0,0.9,0,0,7.9,0.9187147617340088
12200,-3.3,0.8,0,0,12.1,18.672990798950195
12300,6.0,1.0,0,0,5.0,9.65123462677002
12400,2.2,0.9,0,0,7.7,4.0674896240234375
12500,-7.7,0.8,4,0,12.9,8.175098419189453
12600,-20.6,0.7,11,0,18.4,0.21404089033603668
12700,-9.9,0.8,7,0,12.4,250.54071044921875
12800,-15.4,0.8,11,0,14.3,1.2659533023834229
12900,-5.3,0.9,8,0,8.0,11.478172302246094
13000,7.0,1.0,0,0,4.0,24.29546356201172
13100,5.5,1.0,1,0,4.6,51.42124938964844
13200,8.2,1.0,0,0,2.8,13.727222442626953
13300,1.3,0.9,0,0,8.6,221.8462371826172
13400,2.8,0.9,0,0,7.1,0.1628350168466568
13500,7.8,1.0,0,0,3.2,24.902286529541016
13600,-11.9,0.7,0,1,18.2,57.421966552734375
13700,-1.3,0.9,4,0,7.6,0.043553974479436874
13800,-64.5,0.9,0,47,8.6,0.02118862420320511
13900,7.3,1.0,0,0,3.7,0.06668087095022202
14000,2.0,0.9,0,0,7.9,6.657521724700928
14100,-1.0,0.9,1,0,10.0,22.892099380493164
14200,7.6,1.0,0,0,3.4,94.16057586669922
14300,2.4,0.9,0,0,7.5,12.257755279541016
14400,2.9,0.9,0,0,7.0,8.48987102508545
14500,-10.1,0.7,2,0,16.0,21.228750228881836
14600,2.2,0.9,0,0,7.7,0.39668357372283936
14700,0.7,0.9,0,0,9.2,30.659210205078125
14800,-63.3,0.9,0,47,7.4,77.44022369384766
14900,-2.9,0.8,0,0,11.7,8.080588340759277
15000,8.5,1.0,0,0,2.5,84.5829086303711
15100,-4.8,0.8,0,0,13.6,1.985819697380066
15200,8.2,1.0,0,0,2.8,17.062028884887695
15300,7.7,1.0,0,0,3.3,7.711191177368164
