Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-165.5,0.6,147,44,22.2,0.0
100,-431.6,0.1,430,1,45.3,0.7271289825439453
200,-158.0,0.4,103,95,31.7,10.829886436462402
300,-162.6,0.5,152,13,26.1,3.2536861896514893
400,-1.5,0.9,4,0,7.8,23.133169174194336
500,-96.7,0.5,84,0,26.6,251.66529846191406
600,2.8,1.0,5,0,3.7,0.0
700,-138.3,0.3,71,104,36.1,22.45417022705078
800,4.8,1.0,3,0,3.5,4.292684078216553
900,-137.1,0.5,50,178,26.4,0.0004620702238753438
1000,-21.4,0.8,5,32,12.9,180.49147033691406
1100,1.3,0.9,1,0,7.7,12.873544692993164
1200,6.0,1.0,2,1,2.8,85.5896224975586
1300,0.7,1.0,7,0,4.0,3.4261956214904785
1400,6.2,1.0,0,0,4.8,0.386324942111969
1500,7.7,1.0,0,0,3.3,0.022579777985811234
1600,7.6,1.0,0,0,3.4,0.0
1700,7.9,1.0,0,0,3.1,31.476428985595703
1800,7.9,1.0,0,0,3.1,0.0
0,6.8,1.0,0,1,2.8,0.0
1900,8.7,1.0,0,0,2.3,0.5563431978225708
2000,8.1,1.0,0,0,2.9,0.0010970709845423698
2100,7.6,1.0,0,0,3.4,0.35423189401626587
2200,8.3,1.0,0,0,2.7,3.3076846599578857
2300,7.8,1.0,0,0,3.2,0.01369672454893589
0,-2.0,0.9,2,2,7.3,0.0
2400,-40.5,0.9,48,0,7.2,0.0
2500,-75.0,0.9,11,47,9.2,85.7757568359375
2600,-68.0,0.9,5,46,9.0,527.218994140625
2700,-283.1,0.5,10,180,27.6,34.6307373046875
2800,-81.8,0.6,20,35,21.4,80.84832000732422
2900,-117.6,0.7,72,31,17.1,538.7139892578125
3000,-206.8,0.6,63,96,22.3,37.92957305908203
3100,-13.1,0.7,4,0,17.2,486.721435546875
3200,-182.4,0.6,31,99,22.5,68.96346282958984
3300,-98.5,0.8,10,61,12.9,592.8978881835938
3400,-101.4,0.6,19,48,23.7,103.68095397949219
3500,-124.4,0.5,37,50,26.6,0.0
3600,-35.2,0.8,12,15,12.2,18.430234909057617
3700,-12.6,0.8,10,0,12.4,15.41002082824707
3800,-33.5,0.8,10,15,12.3,1204.44091796875
3900,-69.1,0.7,28,25,16.6,58.45600509643555
4000,7.0,1.0,1,0,3.1,360.83636474609375
4100,-66.1,0.7,15,31,16.9,32.023681640625
4200,-86.0,0.6,21,37,21.9,0.0
4300,-28.9,0.8,28,0,12.5,8.27080249786377
4400,-55.8,0.9,16,31,7.9,116.61048889160156
4500,-127.5,0.5,46,47,25.8,87.0359115600586
4600,-139.7,0.7,47,63,16.9,32.88130569458008
4700,-45.1,0.6,33,0,22.0,51.68434143066406
4800,-3.6,0.8,0,0,12.4,157.60049438476562
4900,-139.2,0.7,25,76,18.0,4.071283340454102
5000,-45.8,0.6,11,15,21.5,1042.5050048828125
5100,-39.7,0.7,34,0,16.8,6.159937381744385
5200,7.1,1.0,0,0,3.9,189.49400329589844
5300,-22.6,0.9,7,13,8.0,57.160484313964844
5400,8.8,1.0,0,0,2.2,0.45105212926864624
5500,-3.4,0.8,0,0,12.2,52.34810256958008
5600,0.6,0.9,1,0,8.4,4.229347229003906
5700,-5.6,0.9,6,1,8.7,965.8306274414062
5800,2.3,0.9,0,0,7.6,0.06112293526530266
5900,4.0,1.0,0,2,4.2,2.2048075199127197
6000,-3.6,0.8,0,0,12.4,0.5279096961021423
6100,-32.8,0.7,10,10,17.5,1.4235239028930664
6200,4.8,1.0,1,1,3.9,0.0
6300,-21.6,0.7,13,0,17.6,100.0
6400,-3.7,0.8,0,0,12.5,44.614376068115234
6500,-10.1,0.7,0,0,17.8,236.52806091308594
6600,-3.5,0.8,0,0,12.3,0.42317917943000793
6700,0.6,0.9,1,0,8.4,206.42977905273438
6800,-30.8,0.5,11,0,26.4,11.81728458404541
6900,2.6,0.9,0,0,7.3,190.3903350830078
7000,-81.4,0.7,8,46,17.5,41.715545654296875
7100,-20.7,0.9,0,16,8.2,7.968058109283447
7200,-113.0,0.7,67,31,17.0,4.803122520446777
7300,-16.7,0.8,15,0,12.0,0.0
7400,-10.9,0.7,0,1,17.2,0.0
7500,-18.7,0.7,10,0,17.4,0.3011285662651062
7600,-4.8,0.8,0,0,13.6,4.100658416748047
7700,-84.1,0.6,5,46,21.8,19.82607650756836
7800,-21.2,0.5,0,0,26.7,0.5757898092269897
7900,-0.2,0.9,1,0,9.2,0.023122398182749748
8000,7.7,1.0,0,0,3.3,25.821990966796875
8100,2.7,0.9,0,0,7.2,7.361597061157227
8200,-3.4,0.8,0,0,12.2,0.0
8300,7.5,1.0,0,0,3.5,7.333679676055908
8400,-12.4,0.8,10,0,12.2,0.773737370967865
8500,-3.4,0.8,0,0,12.2,0.04828489571809769
8600,-11.4,0.7,0,1,17.7,14.907984733581543
8700,-25.9,0.6,11,1,21.2,1.7013933658599854
8800,-105.8,0.6,0,64,22.8,62.55779266357422
8900,-12.1,0.8,10,0,11.9,349.6321105957031
9000,-90.1,0.7,90,0,16.8,4.276311874389648
9100,-12.8,0.8,10,0,12.6,5.2777814865112305
9200,-18.3,0.7,10,0,17.0,27.34462547302246
9300,2.6,0.9,0,0,7.3,132.7628936767578
9400,2.0,0.9,0,0,7.9,0.9778160452842712
9500,7.8,1.0,0,0,3.2,9.430004865862429e-06
9600,-12.4,0.8,10,0,12.2,1.3092751502990723
9700,1.8,0.9,0,0,8.1,2.4721691608428955
9800,8.1,1.0,0,0,2.9,19.789777755737305
9900,-122.9,0.8,15,75,13.2,36.69327163696289
10000,7.4,1.0,0,0,3.6,0.0
10100,4.9,1.0,0,2,3.3,16.860355377197266
10200,-10.0,0.9,12,0,9.1,15.985518455505371
10300,1.2,0.9,0,0,8.7,0.031770795583724976
10400,-19.6,0.7,10,1,16.9,4.2653913497924805
10500,0.6,0.9,0,0,9.3,1.9241793155670166
10600,-3.7,0.8,0,0,12.5,7.64739465713501
10700,-9.3,0.8,6,0,12.7,3.750603199005127
10800,-2.2,0.9,5,0,7.6,438.6105651855469
10900,6.6,1.0,0,0,4.4,13.686724662780762
11000,-18.6,0.7,10,0,17.3,0.0
11100,-11.9,0.8,10,0,11.7,72.38880920410156
11200,6.9,1.0,0,0,4.1,0.0
11300,2.3,0.9,1,0,6.7,1.246301531791687
11400,1.6,0.9,0,0,8.3,354.00274658203125
11500,-60.8,0.8,1,41,11.3,0.2906470000743866
11600,-68.7,0.8,11,38,14.4,17.671743392944336
11700,-3.2,0.9,6,0,7.7,0.04378734901547432
11800,8.1,1.0,0,0,2.9,35.133331298828125
11900,2.8,0.9,0,0,7.1,109.24044799804688
12000,6.5,1.0,0,0,4.5,0.5519965887069702
12100,-20.4,0.8,19,0,12.1,2.3445162773132324
12200,-9.3,0.7,0,0,17.0,130.04534912109375
12300,-4.2,0.9,6,0,8.7,18.627336502075195
12400,-19.8,0.6,6,0,21.0,19.433574676513672
12500,1.7,0.9,0,0,8.2,24.096338272094727
12600,-17.8,0.7,10,0,16.5,3.3312630653381348
12700,-15.3,0.6,0,0,21.9,0.19021190702915192
12800,3.3,0.9,0,0,6.6,159.5207061767578
12900,1.9,0.9,0,0,8.0,297.3243408203125
13000,4.7,1.0,1,1,4.0,42.10755920410156
13100,2.3,0.9,0,0,7.6,230.3712615966797
13200,-14.8,0.8,12,0,12.8,2.5638043880462646
13300,-32.1,0.6,19,0,21.6,3.820906162261963
13400,-6.1,0.9,8,0,8.8,269.3211975097656
13500,-2.6,0.9,5,0,8.0,17.053552627563477
13600,7.7,1.0,0,0,3.3,2.3882100582122803
13700,-4.2,0.9,6,0,8.7,0.08490559458732605
13800,-10.7,0.7,1,0,17.5,19.57419204711914
13900,2.7,0.9,0,0,7.2,109.32273864746094
14000,1.6,0.9,0,0,8.3,1.5381978750228882
14100,7.3,1.0,0,0,3.7,1.4193693399429321
14200,-9.8,0.7,0,0,17.5,4.368686676025391
