Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-398.5,0.2,400,0,40.7,0.0
100,-178.7,0.6,181,1,22.0,85.13227081298828
200,-341.7,0.3,344,0,35.4,100.0
300,-252.7,0.4,233,42,30.6,14.438632011413574
400,-2.6,0.9,0,11,8.1,2.215531826019287
500,-1.4,1.0,7,0,6.1,8.1508150100708
600,-211.0,0.2,169,52,40.3,1.888742446899414
700,-116.1,0.1,80,0,45.2,0.9831287860870361
800,-31.2,0.8,10,44,13.4,0.10090021044015884
900,-23.6,0.8,1,47,12.7,0.0
1000,7.4,1.0,0,0,3.6,11.299277305603027
1100,6.3,1.0,0,4,3.1,220.98228454589844
1200,-18.1,0.9,0,46,9.6,29.205476760864258
1300,5.7,1.0,2,0,3.5,1.9022550582885742
1400,5.9,1.0,1,0,4.2,1.5066355466842651
1500,2.0,0.9,0,0,7.9,0.3738478720188141
1600,8.1,1.0,0,0,2.9,0.08273572474718094
1700,7.7,1.0,0,0,3.3,6.960264205932617
1800,7.8,1.0,0,0,3.2,1.831310749053955
1900,8.1,1.0,0,0,2.9,5.363482475280762
0,7.4,1.0,0,0,3.6,0.0
2000,7.9,1.0,0,0,3.1,0.1817736029624939
2100,5.9,1.0,1,0,4.2,3.8698196411132812
2200,8.7,1.0,0,0,2.3,0.07452652603387833
2300,8.7,1.0,0,0,2.3,2.96067476272583
2400,8.5,1.0,0,0,2.5,0.07250507920980453
2500,8.2,1.0,0,0,2.8,3.7148325443267822
2600,8.1,1.0,0,0,2.9,108.6632308959961
2700,8.0,1.0,0,0,3.0,0.0
0,-148.2,0.5,38,92,27.5,0.0
2800,-272.7,0.3,126,127,35.6,22.473609924316406
2900,2.1,1.0,5,0,4.4,35.19633102416992
3000,-155.4,0.7,5,141,17.6,288.04119873046875
3100,-54.7,0.9,61,0,9.7,86.77369689941406
3200,-26.4,0.6,11,0,23.1,102.75910186767578
3300,-146.3,0.7,3,134,17.3,1.2740073204040527
3400,-5.9,0.8,2,0,12.9,0.0
3500,-44.6,0.9,0,47,7.5,2.5631699562072754
3600,7.7,1.0,1,0,2.4,10.081855773925781
3700,-63.5,0.6,19,31,22.0,1582.04833984375
3800,1.5,0.9,1,0,7.5,37.24009704589844
3900,-204.5,0.5,92,100,27.2,48.91571044921875
4000,5.5,1.0,1,1,3.6,99.8993148803711
4100,-107.0,0.7,6,92,17.3,0.0
4200,-10.8,0.7,1,0,17.6,125.34117126464844
4300,-45.6,0.9,18,30,9.3,64.29476928710938
4400,-47.2,0.8,22,22,14.2,0.1774735450744629
4500,-185.2,0.6,188,0,22.6,28.930498123168945
4600,1.8,0.9,0,0,8.1,51.26584243774414
4700,-44.0,0.9,9,37,8.8,164.5174560546875
4800,-56.8,0.8,9,45,12.5,0.8036295175552368
4900,-39.1,0.9,22,21,8.2,573.8036499023438
5000,6.1,1.0,1,0,4.0,126.76138305664062
5100,-44.0,0.5,25,0,27.0,13.384501457214355
5200,-66.1,0.6,2,47,23.9,43.0590705871582
5300,-93.9,0.8,32,61,12.9,0.2183019369840622
5400,-21.5,0.8,19,0,13.2,409.6561279296875
5500,-45.9,0.9,0,47,8.8,0.03536326438188553
5600,-34.4,0.7,28,0,16.9,106.41667175292969
5700,6.8,1.0,0,0,4.2,21.923809051513672
5800,-156.8,0.6,10,133,21.4,3.0521481037139893
5900,-12.9,0.8,10,0,12.7,51.10272216796875
6000,-15.2,0.8,0,12,12.0,13.309676170349121
6100,-16.5,0.9,1,17,8.5,0.0
6200,-53.8,0.7,10,36,16.5,49.062557220458984
6300,-11.0,0.7,1,1,16.8,0.19888801872730255
6400,-25.5,0.6,11,0,22.2,0.10094989836215973
6500,-9.3,0.7,0,0,17.0,4.37107515335083
6600,-6.0,0.9,7,0,9.6,438.2749328613281
6700,-4.7,0.8,0,0,13.5,0.006887130904942751
6800,-14.5,0.9,17,0,9.1,1.5703394412994385
6900,-97.4,0.7,95,1,18.6,10.682795524597168
7000,1.5,0.9,0,0,8.4,8.525341987609863
7100,-62.4,0.7,4,49,17.5,102.50332641601562
7200,-12.7,0.9,17,0,7.3,27.078018188476562
7300,-29.2,0.8,28,0,12.8,49.25581359863281
7400,-15.3,0.8,13,0,12.4,0.0
7500,-6.3,0.9,9,0,8.1,36.432891845703125
7600,1.0,0.9,1,0,8.0,23.2084903717041
7700,-13.7,0.9,0,16,7.6,4.115848541259766
7800,2.9,0.9,0,0,7.0,14.56393051147461
7900,-1.8,0.9,5,0,7.2,38.19108963012695
8000,-23.8,0.8,9,12,12.5,4.715752601623535
8100,-10.6,0.8,4,3,12.8,148.1104736328125
8200,-4.4,0.8,0,0,13.2,2.2370495796203613
8300,7.7,1.0,0,0,3.3,0.12359485030174255
8400,-19.6,0.8,0,16,12.4,198.82077026367188
8500,-16.3,0.8,0,13,12.1,5.923933506011963
8600,-4.4,0.8,0,0,13.2,2.491685628890991
8700,1.8,0.9,0,0,8.1,3.2346882820129395
8800,2.0,0.9,0,0,7.9,9.104742050170898
8900,-8.8,0.7,0,0,16.5,276.2008361816406
9000,6.7,1.0,1,0,3.4,1.6177846193313599
9100,-11.2,0.9,10,3,9.1,0.0
9200,0.1,0.9,0,2,7.8,0.7514519095420837
9300,-27.5,0.6,12,1,22.3,71.52047729492188
9400,-22.4,0.8,7,13,11.9,23.619064331054688
9500,-17.5,0.6,0,1,23.1,8.094954490661621
9600,-59.5,0.7,19,33,17.1,26.181123733520508
9700,7.7,1.0,0,0,3.3,0.36152297258377075
9800,7.2,1.0,0,0,3.8,0.5911498665809631
9900,2.9,0.9,0,0,7.0,28.335060119628906
10000,-12.1,0.8,9,0,12.8,74.98410034179688
10100,-47.5,0.8,10,35,12.3,0.0727057158946991
10200,-9.7,0.8,4,3,11.9,2.8570914268493652
10300,-5.7,0.8,1,1,12.6,118.2157211303711
10400,-62.6,0.8,10,51,11.4,98.0721664428711
10500,-3.0,0.8,0,0,11.8,31.7994384765625
10600,-11.4,0.8,9,0,12.1,6.626749515533447
10700,-6.8,0.9,10,0,7.7,171.291259765625
10800,-10.5,0.7,1,0,17.3,98.65809631347656
10900,-5.6,0.9,9,0,7.4,1.15816330909729
11000,-3.5,0.8,0,0,12.3,10.58616828918457
11100,-61.6,0.6,0,47,21.2,95.8875732421875
11200,-7.8,0.8,4,0,13.0,3.2272417545318604
11300,-2.6,0.8,0,0,11.4,4.977484226226807
11400,-8.3,0.9,9,0,10.1,0.3719494938850403
11500,-4.8,0.8,1,0,12.7,172.8558349609375
11600,-3.0,0.9,0,5,7.9,0.2251771241426468
11700,-6.6,0.9,10,0,7.5,0.02785964123904705
11800,8.7,1.0,0,0,2.3,5.6091790199279785
11900,-13.5,0.7,5,0,16.7,16.101015090942383
12000,1.6,0.9,0,0,8.3,36.75146484375
12100,-13.4,0.9,0,16,7.3,8.723443984985352
12200,-3.5,0.8,0,0,12.3,13.90475845336914
12300,1.8,0.9,0,0,8.1,0.11869048327207565
12400,7.3,1.0,0,0,3.7,49.343631744384766
12500,2.6,0.9,0,0,7.3,1.952414631843567
12600,1.0,0.9,0,0,8.9,251.98919677734375
12700,-4.1,0.8,0,0,12.9,8.842225074768066
12800,-20.7,0.8,0,17,12.5,5.128298759460449
12900,-2.2,0.9,0,2,10.1,0.052460044622421265
13000,-9.6,0.7,0,0,17.3,6.87608528137207
13100,-10.7,0.7,0,0,18.4,25.8304386138916
13200,-6.4,0.9,9,0,8.2,2.3646581172943115
13300,1.7,0.9,0,0,8.2,31.609798431396484
13400,-3.9,0.8,0,0,12.7,15.908581733703613
13500,5.4,1.0,1,1,3.7,10.691889762878418
13600,0.9,0.9,0,1,8.0,13.501981735229492
13700,-7.6,0.8,0,1,15.4,1.885789394378662
13800,3.0,1.0,0,3,5.0,0.4572733938694
13900,-9.7,0.8,0,6,12.5,1.0889986753463745
14000,1.0,0.9,0,0,8.9,11.165452003479004
14100,-0.1,0.9,1,0,9.1,1.399959683418274
14200,0.6,0.9,1,0,8.4,5.1089677810668945
14300,1.6,0.9,1,0,7.4,172.44667053222656
14400,8.2,1.0,0,0,2.8,6.017186164855957
14500,2.1,0.9,0,0,7.8,0.0019139624200761318
14600,7.9,1.0,0,0,3.1,1.4602346420288086
14700,2.2,0.9,0,0,7.7,4.77434778213501
14800,-107.4,0.7,0,98,17.1,2.5712685585021973
14900,-107.8,0.6,67,33,21.1,31.902864456176758
15000,-0.4,0.9,2,0,8.5,16.141693115234375
15100,-13.3,0.8,10,0,13.1,14.296351432800293
15200,7.3,1.0,0,0,3.7,12.970510482788086
15300,7.0,1.0,0,0,4.0,71.21891021728516
15400,-13.3,0.7,4,0,17.4,11.74204158782959
15500,-0.9,0.9,1,1,8.9,1.1492187976837158
15600,7.7,1.0,0,0,3.3,1.2185403108596802
15700,5.2,1.0,1,0,4.9,13.468158721923828
15800,8.0,1.0,0,0,3.0,93.65058898925781
15900,-3.2,0.8,0,0,12.0,1.3718072175979614
16000,5.1,1.0,0,2,3.9,6.702569007873535
16100,-7.0,0.8,0,3,12.8,16.281211853027344
16200,7.4,1.0,0,0,3.6,10.421866416931152
16300,1.8,0.9,0,0,8.1,11.772575378417969
16400,7.9,1.0,0,0,3.1,14.03343677520752
16500,-3.7,0.8,0,0,12.5,0.0
16600,8.0,1.0,0,0,3.0,4.304167747497559
16700,1.9,0.9,0,0,8.0,14.43693733215332
16800,1.5,0.9,0,0,8.4,4.940535545349121
16900,7.3,1.0,0,0,3.7,0.0005967218312434852
17000,6.9,1.0,0,0,4.1,16.92032241821289
17100,7.5,1.0,0,0,3.5,5.164039611816406
17200,-23.3,0.6,9,0,21.8,21.025278091430664
17300,-4.1,0.8,0,0,12.9,0.4790704548358917
17400,-4.0,0.8,0,0,12.8,84.47509765625
17500,6.5,1.0,0,0,4.5,0.0
17600,1.3,0.9,0,0,8.6,0.44107019901275635
17700,8.9,1.0,0,0,2.1,0.0
