Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-290.4,0.4,292,0,32.0,0.0
100,-336.2,0.3,337,0,36.2,0.6801120042800903
200,-111.5,0.5,34,152,25.6,12.547451972961426
300,-136.5,0.4,32,203,30.9,2.1393988132476807
400,-65.8,0.6,56,0,22.0,45.82081985473633
500,-2.3,1.0,10,0,4.3,370.1505126953125
600,7.1,1.0,1,0,3.0,330.1504821777344
700,6.9,1.0,2,0,2.3,186.76243591308594
800,2.7,1.0,4,0,4.7,3.9162790775299072
900,0.6,0.9,0,0,9.3,0.0014552552020177245
1000,8.3,1.0,0,0,2.7,0.14127470552921295
1100,7.5,1.0,0,0,3.5,0.0
1200,6.9,1.0,1,0,3.2,36.507564544677734
1300,-3.3,0.8,0,0,12.1,0.0011700771283358335
1400,8.0,1.0,0,0,3.0,67.27949523925781
1500,8.1,1.0,1,0,2.0,8.992828369140625
1600,8.1,1.0,0,0,2.9,3.790656805038452
1700,7.4,1.0,0,0,3.6,11.574723243713379
1800,8.7,1.0,0,0,2.3,0.0
1900,8.2,1.0,0,0,2.8,6.857729911804199
2000,8.3,1.0,0,0,2.7,1.7378828525543213
0,8.1,1.0,0,0,2.9,0.0
2100,8.1,1.0,0,0,2.9,12.221981048583984
2200,8.0,1.0,0,0,3.0,17.410720825195312
2300,6.5,1.0,1,0,3.6,0.0
2400,-9.3,0.7,0,0,17.0,2.4549596309661865
2500,5.7,1.0,0,1,3.9,11.054179191589355
2600,5.8,1.0,1,0,4.3,3.557523488998413
2700,6.9,1.0,0,1,2.7,3.3464324474334717
2800,7.1,1.0,0,0,3.9,5.343780040740967
2900,7.7,1.0,0,0,3.3,4.6890645027160645
3000,8.7,1.0,0,0,2.3,2.1235570907592773
3100,7.4,1.0,1,0,2.7,0.15677636861801147
3200,-65.1,0.9,0,48,7.8,0.6830524206161499
3300,8.1,1.0,0,0,2.9,12.918107986450195
3400,8.3,1.0,0,0,2.7,1.4915833473205566
3500,8.1,1.0,0,0,2.9,0.0
3600,8.0,1.0,0,0,3.0,0.07406045496463776
3700,8.7,1.0,0,0,2.3,0.046903349459171295
0,-35.5,0.8,35,0,12.8,0.0
3800,-248.2,0.3,114,113,35.9,0.04124446213245392
3900,-43.8,0.9,1,45,7.8,33.23464584350586
4000,5.3,1.0,3,0,3.0,7.459313869476318
4100,-3.6,0.9,5,0,9.0,114.79396057128906
4200,-48.5,0.7,7,31,18.9,31.570592880249023
4300,-114.2,0.7,16,89,18.5,242.63833618164062
4400,-96.6,0.8,4,89,12.8,31.844274520874023
4500,-128.7,0.7,66,59,18.0,0.30925026535987854
4600,-242.2,0.2,173,47,41.7,0.09400741755962372
4700,-132.7,0.7,115,20,16.9,20.24996566772461
4800,-87.7,0.8,37,50,13.2,215.82015991210938
4900,6.1,1.0,0,1,3.9,230.9932403564453
5000,-51.0,0.7,20,24,16.7,40.99904251098633
5100,-20.6,0.7,12,0,17.5,7.0819525718688965
5200,7.2,1.0,0,0,3.8,16.807783126831055
5300,-54.7,0.7,10,36,17.4,0.0
5400,-13.9,0.8,8,3,12.5,2.263550043106079
5500,5.1,1.0,1,0,5.0,3.51151704788208
5600,4.9,1.0,1,1,4.2,19.698516845703125
5700,4.4,1.0,1,1,4.7,1.5089893341064453
5800,-39.6,0.6,28,0,21.0,0.0
5900,-3.6,0.9,7,0,7.2,23.92236328125
6000,-16.5,0.8,14,0,12.7,1.953370213508606
6100,-6.6,0.9,10,0,7.5,10.903430938720703
6200,8.9,1.0,0,0,2.1,5.99489164352417
6300,-74.3,0.7,37,31,17.7,2.739772319793701
6400,2.4,0.9,0,0,7.5,56.71268844604492
6500,2.1,0.9,0,0,7.8,19.209028244018555
6600,-11.0,0.9,0,12,8.9,0.0
6700,-22.5,0.7,10,4,17.2,5.254638195037842
6800,6.2,1.0,0,1,3.8,28.651874542236328
6900,5.4,1.0,0,1,4.6,3.2316598892211914
7000,8.0,1.0,0,0,3.0,1.1458383798599243
7100,-52.6,0.8,0,49,12.4,3.180687665939331
7200,-44.0,0.9,0,47,6.9,17.490720748901367
7300,-8.7,0.8,6,0,12.1,7.5413713455200195
7400,-9.5,0.8,6,0,12.9,18.104530334472656
7500,0.3,0.9,0,0,9.6,0.0020277544390410185
