Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-392.6,0.2,394,0,40.2,0.0
100,-163.2,0.6,138,58,22.4,0.0
200,-78.4,0.6,8,138,22.6,10.63480281829834
300,3.1,1.0,4,0,4.3,17.384708404541016
400,-74.8,0.7,60,27,17.7,0.10660532116889954
500,-19.9,0.8,10,16,13.3,0.0
600,-6.9,0.9,8,0,9.6,2.9793519973754883
700,-16.8,0.8,5,17,14.3,7.432947158813477
800,-69.9,0.7,37,67,17.5,0.035995908081531525
900,4.6,1.0,2,2,3.8,0.3707105219364166
1000,-11.3,0.8,2,14,12.7,2.555540084838867
1100,6.6,1.0,2,0,2.6,10.3128023147583
1200,4.2,1.0,2,0,5.0,4.740711212158203
1300,6.0,1.0,1,0,4.1,6.354501724243164
1400,2.9,0.9,0,0,7.0,1.0741807222366333
0,3.0,0.9,0,0,6.9,0.0
1500,1.9,0.9,0,0,8.0,107.69320678710938
1600,-16.9,0.6,2,0,21.7,0.0
1700,7.2,1.0,0,0,3.8,12.693239212036133
1800,1.0,0.9,0,1,7.5,0.7063502669334412
1900,8.4,1.0,0,0,2.6,0.5369046330451965
2000,1.5,0.9,0,0,8.4,4.0600152015686035
2100,-2.9,0.8,0,0,11.7,0.0
2200,4.6,1.0,1,0,5.5,18.279037475585938
2300,7.7,1.0,0,0,3.3,3.761671304702759
2400,8.9,1.0,0,0,2.1,0.35912609100341797
2500,8.1,1.0,0,0,2.9,0.0
2600,7.3,1.0,0,0,3.7,0.0
2700,2.9,0.9,0,0,7.0,17.121864318847656
0,-107.7,0.6,37,59,22.0,0.0
2800,-74.4,0.7,48,22,16.9,97.83442687988281
2900,-1.5,0.9,3,0,8.7,59.2086181640625
3000,-100.9,0.7,38,56,18.4,356.3783264160156
3100,-75.8,0.5,36,22,26.9,164.1358184814453
3200,-20.6,0.7,13,0,16.6,19.295530319213867
3300,-77.7,0.6,20,44,22.3,38.0216064453125
3400,-43.5,0.9,19,27,9.3,22.7801513671875
3500,-14.1,0.9,12,2,11.2,17.495468139648438
3600,-4.4,0.9,3,2,9.6,38.42338562011719
3700,-72.6,0.8,12,58,12.6,12.386160850524902
3800,-53.4,0.8,27,26,11.9,10.616350173950195
3900,-169.0,0.5,46,106,27.1,56.54289245605469
4000,-130.3,0.2,101,1,40.6,3.5245141983032227
4100,-54.9,0.7,10,36,17.6,28.48615264892578
4200,-38.1,0.8,37,0,13.6,0.08100762218236923
4300,-154.7,0.6,31,111,22.4,4.541626453399658
4400,7.4,1.0,1,0,2.7,16.885465621948242
4500,-9.8,0.9,0,12,7.7,7.6089701652526855
4600,6.3,1.0,0,1,3.7,129.87667846679688
4700,0.9,0.9,1,0,8.1,0.4802553951740265
4800,-112.0,0.7,11,92,17.8,0.1298532485961914
4900,-17.3,0.9,7,14,6.9,10.904854774475098
5000,7.6,1.0,0,0,3.4,14.73165225982666
5100,-39.8,0.6,27,0,22.1,11.38160514831543
5200,-100.8,0.5,1,79,26.4,2.0727200508117676
5300,-36.1,0.7,0,26,17.8,0.0
5400,-57.0,0.8,19,36,12.7,49.55173110961914
5500,-50.1,0.8,10,37,12.9,9.35820484161377
5600,-9.7,0.9,11,1,8.7,40.87995529174805
5700,-55.9,0.7,0,46,17.6,34.25862121582031
5800,-7.7,0.9,0,10,7.6,0.4252985715866089
5900,-79.2,0.3,49,2,36.4,4.257132530212402
6000,-4.8,0.8,2,0,11.8,22.972549438476562
6100,-128.5,0.4,33,72,31.2,0.024106286466121674
6200,-17.6,0.7,9,0,17.2,529.8452758789062
6300,-81.0,0.5,32,31,26.7,9.237275123596191
6400,-133.0,0.7,103,31,17.0,32.27489471435547
6500,-110.2,0.6,0,94,22.8,9.921716690063477
6600,-60.6,0.6,6,40,21.8,0.5426201820373535
6700,-6.0,0.9,7,1,8.6,27.412750244140625
6800,-46.0,0.6,1,30,21.7,0.0
6900,-18.7,0.7,9,1,17.3,0.306734174489975
7000,-4.9,0.9,7,1,7.5,52.22636032104492
7100,-12.3,0.8,10,0,12.1,31.521583557128906
7200,-2.2,0.9,0,3,9.1,0.0
7300,-3.3,0.8,0,0,12.1,4.323543548583984
7400,-12.1,0.7,1,1,17.9,0.0
7500,-3.4,0.8,0,0,12.2,19.864871978759766
7600,-3.7,0.8,0,0,12.5,4.505619525909424
7700,-24.9,0.7,0,16,16.6,7.288129806518555
7800,-43.8,0.9,0,46,7.7,5.176760196685791
7900,1.5,0.9,0,0,8.4,1132.7601318359375
8000,8.2,1.0,0,0,2.8,47.81494140625
8100,-14.7,0.7,6,0,17.0,81.00028991699219
8200,-53.0,0.6,0,37,22.6,0.9052396416664124
8300,-68.7,0.7,15,46,16.9,1.3007774353027344
8400,-10.5,0.7,0,1,17.2,54.63697052001953
8500,-53.9,0.7,16,30,17.2,0.7758174538612366
8600,-12.1,0.8,10,0,11.9,12.00911808013916
8700,-3.8,0.8,0,0,12.6,23.837867736816406
8800,1.0,0.9,0,0,8.9,0.06989753246307373
8900,7.5,1.0,0,1,2.5,0.0
9000,2.2,0.9,0,0,7.7,349.5035705566406
9100,8.8,1.0,0,0,2.2,0.0
9200,-7.6,0.9,10,0,8.5,4.624471187591553
9300,0.5,0.9,0,1,8.4,1.76641845703125
9400,-4.5,0.8,0,1,12.3,0.8213616609573364
9500,-21.8,0.7,8,5,17.3,8.618090629577637
9600,7.5,1.0,0,0,3.5,0.8420084118843079
9700,-21.3,0.8,17,1,13.8,0.2993643879890442
9800,-9.9,0.7,0,0,17.6,0.9316505193710327
9900,-4.8,0.8,0,1,12.6,1.71652090549469
10000,-3.5,0.8,0,0,12.3,0.013001726940274239
10100,7.3,1.0,0,0,3.7,7.9294114112854
10200,-38.3,0.9,15,27,7.7,26.105215072631836
10300,-25.0,0.7,0,16,16.7,22.55284309387207
10400,-10.2,0.7,1,0,17.0,2.0909438133239746
10500,-20.3,0.8,15,3,12.6,167.59976196289062
10600,1.9,0.9,0,0,8.0,89.64960479736328
10700,-32.5,0.8,29,1,14.2,76.45782470703125
10800,3.4,1.0,2,1,4.8,0.0
10900,2.5,0.9,0,0,7.4,5.943577766418457
11000,-3.5,0.8,0,0,12.3,142.2972412109375
11100,-3.6,0.8,0,0,12.4,2.617243766784668
11200,-6.2,0.9,9,0,8.0,24.204111099243164
11300,6.8,1.0,0,0,4.2,3.3515703678131104
11400,-4.8,0.8,0,0,13.6,0.0
11500,-16.6,0.7,8,0,17.1,12.065611839294434
11600,-2.8,0.9,4,1,8.1,0.0
11700,1.6,0.9,0,0,8.3,0.6704849600791931
11800,-14.2,0.8,9,0,14.9,0.0
11900,-3.8,0.8,1,0,11.7,20.990509033203125
12000,-3.4,0.8,0,0,12.2,1.7004685401916504
12100,2.5,0.9,0,0,7.4,0.3016674518585205
12200,-4.7,0.8,0,1,12.5,10.534274101257324
12300,-3.3,0.8,0,0,12.1,10.239127159118652
12400,2.1,0.9,0,0,7.8,6.623096942901611
12500,1.2,0.9,0,0,8.7,8.505681037902832
12600,1.8,0.9,0,0,8.1,0.21628722548484802
12700,-2.2,0.9,4,0,8.5,17.588237762451172
12800,0.5,0.9,0,1,8.4,0.928200900554657
12900,-4.8,0.8,0,1,12.6,0.13632254302501678
13000,-15.1,0.6,0,0,21.7,2.4088568687438965
13100,5.2,1.0,0,1,4.8,5.499989986419678
13200,-12.1,0.9,0,14,8.0,5.78082799911499
13300,-5.2,0.9,6,1,8.7,0.7872006297111511
13400,8.7,1.0,0,0,2.3,66.80948638916016
13500,-9.1,0.7,0,0,16.8,43.595890045166016
13600,-5.1,0.9,7,0,8.7,1.1100594997406006
13700,-7.7,0.9,0,11,6.6,14.050454139709473
13800,-3.1,0.8,0,0,11.9,21.239696502685547
13900,8.3,1.0,0,0,2.7,0.0652523934841156
14000,-5.5,0.8,2,0,12.5,0.0
14100,-3.3,0.8,0,0,12.1,0.0045740497298538685
14200,-20.6,0.7,13,0,16.6,207.80599975585938
14300,-44.1,0.9,10,37,8.0,27.171504974365234
14400,-40.3,0.9,0,42,8.2,206.66856384277344
14500,-67.5,0.8,2,61,13.5,6.266449928283691
14600,-68.2,0.8,0,63,14.0,6.101433753967285
14700,-59.3,0.8,28,31,11.9,16.41862678527832
14800,-186.6,0.6,62,116,21.4,33.28603744506836
14900,7.8,1.0,0,0,3.2,1.5944138765335083
15000,-11.3,0.8,4,3,13.5,42.11359786987305
15100,-14.7,0.9,1,15,8.7,0.8466172814369202
15200,-7.0,0.9,10,0,7.9,16.943349838256836
15300,-14.6,0.8,11,0,13.5,50.71439743041992
15400,-12.7,0.8,10,0,12.5,0.06743533164262772
15500,-18.8,0.8,17,0,12.3,4.137966632843018
15600,3.1,0.9,0,0,6.8,25.366840362548828
15700,1.9,0.9,0,0,8.0,65.37291717529297
15800,0.8,0.9,1,0,8.2,2.581855535507202
15900,1.6,0.9,0,0,8.3,9.318558692932129
16000,7.1,1.0,0,0,3.9,5.5724358558654785
16100,3.0,0.9,0,0,6.9,15.10599136352539
16200,7.9,1.0,0,0,3.1,12.18700885772705
16300,6.7,1.0,1,0,3.4,0.0
16400,6.7,1.0,1,0,3.4,0.02303011529147625
16500,2.1,0.9,1,0,6.9,32.1845817565918
16600,4.8,1.0,1,0,5.3,114.51769256591797
16700,-42.7,0.7,19,16,17.3,4.175204277038574
16800,-15.3,0.6,0,0,21.9,47.15273666381836
16900,0.1,0.9,0,0,9.8,0.09058757871389389
17000,-43.4,0.9,16,31,7.9,0.09621796011924744
17100,-64.7,0.8,16,47,12.1,84.86257934570312
17200,-13.4,0.9,0,16,7.3,1.0572313070297241
17300,8.2,1.0,0,0,2.8,0.0
17400,7.0,1.0,0,0,4.0,10.005825996398926
17500,-3.6,0.8,0,0,12.4,20.188806533813477
17600,2.3,0.9,0,0,7.6,13.682730674743652
17700,1.0,0.9,0,0,8.9,173.31588745117188
17800,-73.6,0.7,19,47,17.2,6.544369697570801
17900,0.0,0.9,1,0,9.0,183.27182006835938
18000,8.2,1.0,0,0,2.8,117.6378173828125
18100,-9.2,0.7,0,0,16.9,5.2391533851623535
18200,1.4,0.9,0,0,8.5,0.001605991623364389
18300,-9.9,0.7,0,0,17.6,6.335928440093994
18400,-6.6,0.8,0,2,13.4,0.0
18500,6.8,1.0,0,1,3.2,0.11050606518983841
18600,0.3,0.9,1,1,7.7,0.29233941435813904
18700,-4.8,0.9,0,8,6.7,0.24281682074069977
18800,-145.6,0.6,93,46,22.5,28.23893165588379
18900,-100.9,0.6,31,58,21.6,28.337251663208008
19000,8.1,1.0,0,0,2.9,35.61184310913086
19100,1.7,0.9,0,0,8.2,0.3343001902103424
19200,1.3,0.9,0,0,8.6,0.23978210985660553
19300,-17.0,0.9,1,17,9.0,31.58623695373535
19400,-12.3,0.8,10,0,12.1,24.441068649291992
19500,-57.4,0.7,1,46,18.2,9.349803924560547
19600,-3.7,0.8,0,0,12.5,5.167776584625244
19700,2.6,0.9,0,0,7.3,0.01793793961405754
19800,7.6,1.0,0,0,3.4,0.67201167345047
19900,1.4,0.9,1,0,7.6,0.0
20000,7.5,1.0,0,0,3.5,0.0
20100,-11.0,0.9,12,1,9.1,3.5186350345611572
20200,-4.1,0.9,7,0,7.7,0.5536004900932312
20300,8.5,1.0,0,0,2.5,28.13098907470703
20400,-45.8,0.9,0,47,8.7,0.7143099308013916
20500,1.7,0.9,0,0,8.2,16.738197326660156
20600,-5.5,0.9,9,0,7.3,30.712942123413086
20700,-39.9,0.6,0,24,22.5,6.528206825256348
20800,6.1,1.0,0,1,3.9,0.0
20900,-21.1,0.8,19,0,12.8,6.63585090637207
21000,-18.0,0.8,16,0,12.4,6.043368339538574
21100,-9.1,0.7,0,0,16.8,0.18077293038368225
21200,-4.4,0.8,0,0,13.2,3.1324424743652344
21300,-4.1,0.8,0,0,12.9,0.17516295611858368
21400,-0.4,0.9,1,0,9.4,55.1420783996582
21500,5.2,1.0,1,1,3.9,2.7743213176727295
21600,1.3,0.9,0,0,8.6,2.004516839981079
21700,-3.9,0.9,5,0,9.3,14.313368797302246
21800,8.5,1.0,0,0,2.5,0.0
21900,6.7,1.0,1,0,3.4,18.70640754699707
22000,-3.5,0.8,0,0,12.3,42.10893249511719
22100,-3.7,0.8,0,0,12.5,2.357964038848877
22200,8.2,1.0,0,0,2.8,16.137937545776367
22300,-3.5,0.8,0,0,12.3,0.9742743968963623
22400,7.1,1.0,0,0,3.9,4.502585411071777
22500,-9.5,0.7,1,0,16.3,0.1948988437652588
22600,-3.6,0.8,0,0,12.4,0.12151957303285599
22700,1.7,0.9,0,0,8.2,0.3016594648361206
22800,-3.4,0.8,0,0,12.2,0.603742241859436
22900,7.3,1.0,0,0,3.7,46.495689392089844
23000,2.3,0.9,0,0,7.6,17.396982192993164
23100,-4.1,0.8,0,0,12.9,5.396116256713867
