Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-261.4,0.3,254,1,35.7,0.0
100,-383.3,0.2,383,0,40.8,1.964900255203247
200,-5.2,1.0,13,0,4.5,0.03922513499855995
300,-143.9,0.7,150,0,16.6,4.09035587310791
400,-187.0,0.5,146,84,27.5,49.29572677612305
500,-169.3,0.6,147,50,23.6,5.23689079284668
600,-119.0,0.5,80,60,28.5,36.9096565246582
700,-7.7,0.8,3,1,13.4,8.38271713256836
800,-0.7,0.9,2,1,8.4,199.15773010253906
900,5.1,1.0,2,0,4.1,0.0
1000,-12.1,0.8,2,16,12.7,1.7781749963760376
1100,-1.5,0.9,3,0,8.7,16.372581481933594
1200,-4.6,0.9,7,0,8.2,0.0
1300,-9.0,0.7,0,0,16.7,28.952308654785156
1400,8.5,1.0,0,0,2.5,2.7663331031799316
1500,7.1,1.0,0,0,3.9,27.681604385375977
1600,-3.7,0.8,0,0,12.5,3.908541202545166
1700,7.5,1.0,0,0,3.5,8.73295783996582
0,8.5,1.0,0,0,2.5,0.0
1800,1.8,1.0,4,0,5.6,0.7100998759269714
1900,6.6,1.0,1,0,3.5,14.510747909545898
2000,8.3,1.0,0,0,2.7,0.0
2100,7.7,1.0,0,0,3.3,0.0
2200,1.6,0.9,0,0,8.3,86.59270477294922
2300,7.3,1.0,0,0,3.7,6.236960411071777
2400,5.5,1.0,2,0,3.7,75.53409576416016
2500,9.2,1.0,0,0,1.8,1.5853183269500732
2600,7.9,1.0,0,0,3.1,20.830093383789062
2700,1.6,0.9,0,0,8.3,0.4659050405025482
2800,8.4,1.0,0,0,2.6,16.1413631439209
2900,9.2,1.0,0,0,1.8,0.0
0,-112.2,0.8,32,57,12.4,0.0
3000,-57.9,0.6,46,1,21.7,285.4890441894531
3100,-167.2,0.6,169,0,21.7,65.1260986328125
3200,-179.7,0.6,87,62,21.2,322.087646484375
3300,3.6,1.0,1,1,5.1,37.008506774902344
3400,-13.3,0.8,9,1,12.6,35.47849655151367
3500,-68.8,0.8,3,45,11.9,2.3276662826538086
3600,-89.0,0.8,4,58,13.0,117.0788345336914
3700,-133.2,0.8,2,92,11.4,459.11444091796875
3800,-25.7,0.8,3,14,12.2,116.97401428222656
3900,-24.0,0.8,22,0,13.0,0.8112117052078247
4000,-25.1,0.9,12,11,8.8,1.322845697402954
4100,-43.7,0.6,29,2,21.4,2.012009620666504
4200,-33.0,0.8,9,15,12.7,262.11248779296875
4300,-13.2,0.8,11,0,12.1,140.37168884277344
4400,-81.8,0.8,5,52,13.3,0.014306511729955673
4500,2.7,1.0,3,1,4.2,626.9765014648438
4600,-80.4,0.8,12,46,14.0,0.030702220275998116
4700,-141.4,0.7,1,94,16.6,2.1928892135620117
4800,-8.9,0.7,0,0,16.6,61.27947998046875
4900,6.3,1.0,0,1,3.3,2.127138614654541
5000,-2.7,0.9,0,2,9.8,51.25461959838867
5100,1.5,0.9,0,0,8.4,93.94964599609375
5200,-90.9,0.7,16,47,18.4,5.545295238494873
5300,-55.3,0.6,45,0,21.4,0.03937562555074692
5400,-107.4,0.6,103,0,21.3,31.912748336791992
5500,-40.1,0.9,47,0,7.7,0.15396936237812042
5600,-89.0,0.8,6,57,12.6,2.055847406387329
5700,-5.0,0.8,2,0,12.0,24.81093978881836
5800,-5.5,0.8,2,0,12.5,0.0
5900,-14.2,0.8,0,8,11.8,80.39838409423828
6000,3.0,0.9,0,0,6.9,1.4008941650390625
6100,-70.6,0.8,25,31,13.5,269.88818359375
6200,-12.9,0.8,10,0,12.7,128.26583862304688
6300,-10.7,0.7,0,1,17.0,1.0933868885040283
6400,-136.0,0.7,26,73,18.1,26.665985107421875
6500,-2.8,0.9,0,4,7.1,354.7096862792969
6600,-4.0,0.8,0,0,12.8,4.239551544189453
6700,-37.7,0.6,1,15,22.4,2.333367347717285
6800,-63.0,0.9,0,46,8.5,107.4510498046875
6900,-29.1,0.6,14,1,21.7,1.180637001991272
7000,-14.7,0.8,11,0,13.6,56.2862548828125
7100,-9.2,0.7,0,0,16.9,12.794217109680176
7200,-0.3,0.9,0,1,8.8,0.020773660391569138
7300,-13.2,0.8,10,0,13.0,0.6935397982597351
7400,-11.9,0.8,10,0,11.7,105.16004180908203
7500,-21.1,0.7,13,0,17.1,71.91671752929688
7600,-9.2,0.9,10,1,8.7,166.8397674560547
7700,-37.5,0.9,45,0,6.9,8.53338623046875
7800,-139.9,0.8,3,94,14.4,70.85630798339844
7900,8.3,1.0,0,0,2.7,0.2872380018234253
8000,2.5,0.9,0,0,7.4,23.302650451660156
8100,-8.7,0.8,5,0,13.0,19.19283103942871
8200,-12.5,0.8,10,0,12.3,28.84153938293457
8300,-77.6,0.8,3,50,13.7,20.012929916381836
8400,2.0,0.9,0,0,7.9,82.25586700439453
8500,-24.1,0.6,10,0,21.7,2.3533999919891357
8600,-7.1,0.8,0,2,13.1,31.791717529296875
8700,8.5,1.0,0,0,2.5,83.77822875976562
8800,-1.7,0.9,1,2,7.9,5.356132507324219
8900,-2.9,0.8,0,0,11.7,0.5253047943115234
9000,-3.6,0.9,7,0,7.2,29.002758026123047
9100,-69.1,0.7,34,21,16.8,5.615629196166992
9200,-19.8,0.9,0,16,7.3,40.44266891479492
9300,-64.0,0.7,16,29,16.7,122.66181182861328
9400,2.4,0.9,0,0,7.5,0.12349026650190353
9500,-4.0,0.8,0,0,12.8,3.3319122791290283
9600,2.6,0.9,0,0,7.3,279.0619201660156
9700,2.6,0.9,0,0,7.3,11.791046142578125
9800,2.6,0.9,0,0,7.3,14.185361862182617
9900,-10.3,0.8,5,0,14.6,14.919357299804688
10000,-1.1,0.9,4,0,7.4,0.0
10100,-31.1,0.7,22,0,19.0,55.73886489868164
10200,1.8,0.9,0,0,8.1,72.85104370117188
10300,-7.2,0.9,10,0,8.1,0.5799168348312378
10400,-7.1,0.9,10,0,8.0,5.602147579193115
10500,-4.5,0.9,8,0,7.2,24.74593734741211
10600,7.3,1.0,0,0,3.7,2.6341450214385986
10700,-10.5,0.7,0,0,18.2,0.3546713590621948
10800,-72.4,0.8,2,47,13.6,2.33133864402771
10900,-9.6,0.9,11,0,9.6,27.96768569946289
11000,-3.8,0.8,0,0,12.6,0.20358359813690186
11100,8.5,1.0,0,0,2.5,1.0648484230041504
11200,-1.9,0.9,1,2,8.1,118.29254913330078
11300,-6.1,0.9,8,0,8.8,0.0
11400,-17.9,0.8,0,10,12.7,10.069607734680176
11500,2.6,0.9,0,0,7.3,25.815954208374023
11600,-47.1,0.5,29,0,26.5,3.25604510307312
11700,-23.3,0.7,16,0,16.6,0.0
11800,-7.4,0.8,4,0,12.6,72.61293029785156
11900,5.5,1.0,0,0,5.5,0.0
12000,2.6,0.9,0,0,7.3,0.0
12100,8.6,1.0,0,0,2.4,0.00474617350846529
12200,8.0,1.0,0,0,3.0,4.244933605194092
12300,-15.7,0.7,7,0,17.1,2.077338457107544
12400,-20.6,0.8,12,4,13.0,0.0
12500,-15.8,0.8,14,0,12.0,5.489682197570801
12600,1.2,0.9,0,0,8.7,52.6646842956543
12700,-4.3,0.8,1,0,12.2,22.270273208618164
12800,-7.5,0.9,9,0,9.3,9.031131744384766
12900,0.5,0.9,1,0,8.5,3.390526294708252
13000,-5.3,0.9,9,0,7.1,66.81084442138672
13100,-3.9,0.8,0,0,12.7,0.010499303229153156
13200,-3.5,0.8,0,0,12.3,19.855884552001953
13300,-4.0,0.8,0,0,12.8,1.1482492685317993
13400,-8.1,0.8,4,0,13.3,3.8971071243286133
13500,8.2,1.0,0,0,2.8,0.8465238809585571
13600,2.2,0.9,0,0,7.7,0.0
13700,8.0,1.0,0,0,3.0,17.188358306884766
13800,-1.8,0.9,4,0,8.1,38.643524169921875
13900,-2.7,0.9,5,0,8.1,5.755984306335449
14000,-18.0,0.8,6,6,13.0,0.05086750537157059
14100,6.1,1.0,1,0,4.0,1.4931328296661377
14200,-9.0,0.8,6,0,12.4,15.626435279846191
14300,-17.1,0.6,0,1,22.3,5.780950546264648
14400,9.0,1.0,0,0,2.0,3.4311306476593018
14500,-15.1,0.8,7,2,14.8,0.21171937882900238
14600,0.4,0.9,1,0,8.6,0.013377858325839043
14700,6.7,1.0,0,0,4.3,0.0
14800,8.8,1.0,0,0,2.2,0.0
14900,2.1,0.9,0,0,7.8,1.369667649269104
15000,6.0,1.0,1,0,4.1,1.0442516803741455
15100,-12.8,0.7,0,2,17.7,7.912811756134033
15200,7.8,1.0,0,0,3.2,0.0
15300,-64.5,0.9,0,47,8.6,138.36184692382812
15400,2.0,0.9,0,0,7.9,1.6790685653686523
15500,1.8,0.9,0,0,8.1,19.62944793701172
