Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-292.4,0.4,295,0,31.3,0.0
100,-194.5,0.6,200,0,21.1,84.10044860839844
200,-78.3,0.5,64,0,26.2,0.8903849124908447
300,-12.4,0.8,3,15,12.5,0.0
400,-67.4,0.8,71,0,12.3,0.004883815534412861
500,-26.9,0.8,6,45,12.3,2.923213005065918
600,8.1,1.0,0,0,2.9,5.787478446960449
700,7.9,1.0,0,0,3.1,67.68231201171875
800,-8.3,0.9,3,16,9.1,0.0
900,7.8,1.0,0,0,3.2,5.815943717956543
1000,7.0,1.0,0,0,4.0,4.557218074798584
1100,6.4,1.0,0,0,4.6,73.53966522216797
1200,-3.8,0.8,0,0,12.6,6.121254920959473
1300,6.5,1.0,0,1,4.1,1.6529725790023804
0,2.3,1.0,1,2,5.0,0.0
1400,8.1,1.0,0,0,2.9,10.548279762268066
1500,-3.7,0.8,0,0,12.5,0.08957061916589737
1600,7.8,1.0,0,0,3.2,0.7270456552505493
1700,7.5,1.0,0,0,3.5,4.535797595977783
1800,8.1,1.0,0,0,2.9,8.531288146972656
0,-138.2,0.7,59,54,17.2,0.0
1900,-91.9,0.7,57,22,17.5,4.942532539367676
2000,-350.4,0.3,325,17,37.4,66.19526672363281
2100,-120.7,0.8,65,41,13.6,399.36151123046875
2200,-4.3,1.0,11,0,5.4,532.1580200195312
2300,-147.0,0.7,25,81,18.8,2.5293257236480713
2400,-66.2,0.8,69,0,12.9,179.53387451171875
2500,-27.3,0.7,10,6,17.6,5.477368354797363
2600,-131.1,0.6,45,54,21.6,2.9679651260375977
2700,-19.6,0.8,17,0,13.1,315.64642333984375
2800,-252.4,0.5,105,98,26.2,161.3789825439453
2900,-73.5,0.7,0,46,16.8,4.880555629730225
3000,-69.9,0.8,1,47,12.0,13.480789184570312
3100,-151.2,0.6,54,62,22.4,152.32192993164062
3200,3.8,1.0,4,0,3.6,8.08205509185791
3300,-14.9,0.8,12,0,12.9,0.0
3400,-14.2,0.7,4,0,18.3,76.31343078613281
3500,-103.3,0.7,18,55,17.8,48.576290130615234
3600,-70.0,0.8,3,45,13.1,292.6871032714844
3700,-10.1,0.9,12,0,9.2,83.43599700927734
3800,-61.8,0.8,19,29,12.9,11.277687072753906
