Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0,-180.8,0.6,0,185,20.9,0.0
2600,-184.0,0.4,97,186,30.7,0.12437020987272263
2700,-91.1,0.5,146,94,26.6,77.75204467773438
2800,-183.7,0.6,0,187,22.0,16.58985710144043
2900,8.0,1.0,0,0,3.0,0.0
3000,8.5,1.0,0,0,2.5,3.719029188156128
3100,-39.6,0.9,0,47,7.2,2.773263454437256
3200,-39.7,0.9,0,47,7.3,0.0
3300,-39.5,0.9,0,47,7.1,6.889538764953613
3400,-39.4,0.9,0,47,7.0,35.00064468383789
3500,-87.0,0.8,0,94,11.2,106.33038330078125
3600,-279.7,0.4,0,281,31.2,31.920820236206055
3700,-280.2,0.4,0,282,30.8,52.407005310058594
3800,-42.2,0.6,147,47,21.2,3.0200769901275635
3900,-87.6,0.8,0,94,11.8,6.427314758300781
4000,-90.4,0.5,145,94,25.8,0.0
4100,4.2,0.5,246,0,25.9,0.0
4200,-46.6,0.2,339,47,40.4,4.414213180541992
4300,-44.9,0.3,296,47,35.5,0.0
4400,3.0,0.4,292,0,30.6,0.0
4500,2.2,0.3,347,0,35.8,0.062382277101278305
4600,5.0,0.6,198,0,21.4,4.940980911254883
4700,4.4,0.6,197,0,21.9,1.8931448459625244
4800,4.2,0.5,246,0,25.9,0.6237956285476685
4900,4.4,0.5,247,0,25.8,1.9563566446304321
5000,7.6,0.8,100,0,11.2,0.709501326084137
5100,2.3,0.3,344,0,35.4,0.49482282996177673
5200,3.1,0.4,295,0,30.8,0.0
5300,4.2,0.5,244,0,25.7,12.163342475891113
5400,-42.8,0.5,197,47,25.7,8.202478408813477
5500,3.3,0.4,294,0,30.5,3.77748441696167
