Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode,Loss log
0.0,-190.19,0.7,34.6,107.1,16.81,0.0
2600.0,-91.11000000000001,0.8600000000000001,0.0,65.4,9.010000000000002,11.474351710453629
2700.0,-155.57999999999998,0.77,0.0,107.8,13.13,63.57548438310623
2800.0,-84.14,0.8700000000000001,0.0,60.8,8.590000000000002,24.263989382982253
2900.0,-98.47999999999999,0.85,0.0,70.2,9.55,33.32663144171238
3000.0,-83.77000000000001,0.8699999999999999,0.0,60.5,8.640000000000002,33.99179249033332
3100.0,-20.16,0.96,0.0,18.8,4.4,37.84694855213165
3200.0,-98.73999999999998,0.8500000000000002,0.0,70.5,9.389999999999999,57.01078261882067
3300.0,-27.25,0.95,0.0,23.4,4.9399999999999995,34.04551668204367
3400.0,-40.959999999999994,0.93,0.0,32.6,5.549999999999999,11.534238138154615
3500.0,1.5400000000000005,0.99,0.0,4.7,2.77,25.910192628204822
3600.0,-62.489999999999995,0.9,0.0,46.7,7.010000000000001,4.325074203591794
3700.0,-140.73,0.7899999999999999,0.0,97.9,12.360000000000003,19.893957602977753
3800.0,-84.25000000000001,0.8699999999999999,0.0,60.9,8.559999999999999,28.56185747309646
3900.0,-77.33,0.8800000000000001,0.0,56.4,8.05,36.22435296957847
4000.0,-155.88,0.77,0.0,107.9,13.289999999999997,15.089213245653081
4100.0,-77.37,0.8800000000000001,0.0,56.4,8.09,35.2786216869019
4200.0,-12.940000000000001,0.9700000000000001,0.0,14.1,3.8699999999999997,13.969635604135693
4300.0,-41.53,0.93,0.0,32.9,5.700000000000001,8.371995054930448
4400.0,-41.55,0.93,0.0,32.9,5.720000000000001,4.7037792257964615
4500.0,-55.52,0.9100000000000001,0.0,42.1,6.590000000000001,2.2765640620142222
4600.0,-15.62,0.96,9.7,9.4,4.290000000000001,11.30746004357934
4700.0,-26.959999999999997,0.9500000000000002,0.0,23.3,4.79,9.424116224236787
4800.0,-41.379999999999995,0.93,0.0,32.9,5.549999999999999,10.378663948178291
4900.0,-26.880000000000003,0.95,0.0,23.5,4.43,3.2920004963874816
5000.0,-148.46999999999997,0.7799999999999999,0.0,103.1,12.709999999999997,30.412673912197352
5100.0,-56.010000000000005,0.9100000000000001,0.0,42.3,6.799999999999999,25.490961138345302
5200.0,-191.68000000000004,0.72,0.0,131.5,15.5,22.520813995599745
5300.0,-84.08,0.8700000000000001,0.0,60.8,8.530000000000001,22.23906228840351
5400.0,-48.769999999999996,0.9200000000000002,0.0,37.6,6.25,24.69904553052038
5500.0,-63.010000000000005,0.9,0.0,47.0,7.110000000000001,0.8608165162615478
5600.0,-12.829999999999998,0.9700000000000001,0.0,14.1,3.7600000000000002,13.192118120315717
5700.0,-55.75,0.9100000000000001,0.0,42.3,6.540000000000001,6.67281487789005
5800.0,-27.21,0.95,0.0,23.5,4.76,2.6614137722881424
5900.0,-62.68000000000001,0.9,0.0,46.8,7.0600000000000005,3.5424516916275026
6000.0,-62.98,0.9,0.0,47.0,7.08,29.69782948894427
6100.0,-55.94,0.9100000000000001,0.0,42.3,6.730000000000001,9.667434048652648
6200.0,-112.96999999999998,0.8300000000000001,0.0,79.9,10.24,11.081376277655362
6300.0,-77.28,0.8800000000000001,0.0,56.4,8.0,18.61505765914917
6400.0,-19.990000000000002,0.9600000000000002,0.0,18.8,4.2299999999999995,17.80509410618106
6500.0,-98.24,0.85,0.0,70.2,9.31,25.72931946516037
6600.0,-41.440000000000005,0.93,0.0,32.9,5.61,4.023555630445481
6700.0,-55.7,0.9099999999999999,0.0,42.3,6.489999999999999,40.83387785553932
6800.0,-12.319999999999997,0.97,0.0,13.8,3.6700000000000004,33.9444324105978
6900.0,1.3699999999999997,0.99,0.0,4.7,2.9400000000000004,15.379444955289364
7000.0,-12.87,0.97,0.0,14.1,3.8,4.890140306949616
7100.0,-20.09,0.9600000000000002,0.0,18.8,4.33,8.179111232049763
7200.0,-55.83,0.9099999999999999,0.0,42.3,6.62,4.299967213394121
7300.0,-91.4,0.86,0.0,65.6,9.02,8.45958985388279
7400.0,-77.15,0.8800000000000001,0.0,56.4,7.87,11.900131921470166
7500.0,-20.030000000000005,0.96,0.0,18.8,4.269999999999999,26.244775192439555
7600.0,-48.75,0.9200000000000002,0.0,37.6,6.2299999999999995,3.0233594888821242
7700.0,-91.36,0.86,0.0,65.7,8.84,15.319621428847313
7800.0,-5.640000000000001,0.9800000000000001,0.0,9.4,3.2600000000000002,9.832748912274837
7900.0,-26.96,0.95,0.0,23.5,4.51,3.552690315246582
8000.0,1.5,0.99,0.0,4.7,2.81,4.302358771860599
8100.0,8.59,1.0,0.0,0.0,2.4099999999999997,12.793580681551248
8200.0,-12.879999999999999,0.97,0.0,14.1,3.81,4.1306791543960575
8300.0,-5.6899999999999995,0.9800000000000001,0.0,9.4,3.31,26.67747931778431
8400.0,-41.57,0.93,0.0,32.9,5.74,6.189798346161842
8500.0,-120.24000000000001,0.82,0.0,84.6,10.819999999999999,39.22511570276693
8600.0,-26.910000000000004,0.95,0.0,23.5,4.46,3.8897262062877416
8700.0,-55.9,0.9100000000000001,0.0,42.3,6.69,18.485527408123016
8800.0,-5.520000000000003,0.9800000000000001,0.0,9.4,3.1399999999999997,5.2906975284218785
8900.0,-34.21,0.9400000000000001,0.0,28.1,5.21,28.509760676696896
9000.0,-20.06,0.96,0.0,18.8,4.3,38.44584017433226
9100.0,-12.819999999999999,0.97,0.0,14.1,3.749999999999999,15.705255496129393
