Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0.0,-6.99,0.06999999999999999,445.0,14.1,46.620000000000005
100.0,0.07999999999999999,0.08,453.1,0.0,46.11
200.0,0.7599999999999998,0.12000000000000002,436.6,0.0,44.220000000000006
300.0,-3.1900000000000013,0.22000000000000003,375.3,9.4,39.38000000000001
400.0,-3.1699999999999995,0.22000000000000003,376.6,9.4,39.49
500.0,-1.2300000000000002,0.18,400.0,4.7,41.33
600.0,-0.33999999999999986,0.27,356.0,4.7,37.03
700.0,-6.140000000000001,0.17000000000000004,394.7,14.1,41.839999999999996
800.0,-0.5700000000000001,0.24000000000000005,370.9,4.7,38.42
900.0,-11.709999999999999,0.30999999999999994,312.6,28.2,35.1
1000.0,-7.530000000000001,0.25,351.8,18.8,37.94
1100.0,2.37,0.3,346.8,0.0,35.61
1200.0,2.9400000000000004,0.35,322.4,0.0,33.14999999999999
1300.0,-8.09,0.18,387.6,18.8,41.31
1400.0,-15.05,0.22000000000000003,350.5,32.9,39.36
1500.0,-2.9099999999999997,0.21999999999999997,377.3,9.4,39.300000000000004
1600.0,1.2600000000000002,0.17,411.5,0.0,41.76
1700.0,-2.900000000000001,0.24,366.1,9.4,38.39
1800.0,2.06,0.25,372.6,0.0,37.95
1900.0,1.83,0.23000000000000004,382.4,0.0,38.940000000000005
2000.0,1.9299999999999997,0.24000000000000005,378.3,0.0,38.540000000000006
2100.0,1.6799999999999997,0.21000000000000002,392.0,0.0,39.83
2200.0,1.09,0.15,422.2,0.0,42.78
2300.0,0.6,0.09999999999999999,446.4,0.0,45.14
2400.0,1.0,0.14,426.6,0.0,43.199999999999996
2500.0,1.04,0.14999999999999997,421.1,0.0,42.720000000000006
2600.0,-3.5100000000000002,0.15000000000000002,412.8,9.4,42.68
2700.0,-0.13999999999999999,0.04,474.6,0.0,48.04
2800.0,0.52,0.09,451.4,0.0,45.61
2900.0,0.5,0.09999999999999999,445.3,0.0,45.13
3000.0,0.050000000000000024,0.05,470.8,0.0,47.58
3100.0,0.6100000000000001,0.09,452.6,0.0,45.64
3200.0,0.38,0.08,456.2,0.0,46.12
3300.0,1.04,0.15,420.9,0.0,42.7
3400.0,0.6,0.10999999999999999,440.6,0.0,44.67
3500.0,0.27999999999999997,0.06999999999999999,461.1,0.0,46.60000000000001
3600.0,0.22000000000000003,0.1,443.4,0.0,45.22
3700.0,0.29999999999999993,0.09,449.2,0.0,45.61000000000001
3800.0,-2.05,0.1,438.7,4.7,45.14
3900.0,0.33999999999999997,0.11000000000000001,438.0,0.0,44.67
4000.0,1.06,0.16999999999999998,409.5,0.0,41.760000000000005
4100.0,0.35,0.09,450.0,0.0,45.64
4200.0,0.09,0.06,465.1,0.0,47.08
4300.0,-0.09000000000000004,0.05,469.5,0.0,47.589999999999996
4400.0,0.21999999999999997,0.07999999999999999,454.5,0.0,46.11
4500.0,-5.0,0.04,463.6,9.4,48.040000000000006
4600.0,0.18000000000000002,0.1,442.4,0.0,45.160000000000004
4700.0,-0.48,0.030000000000000006,477.3,0.0,48.540000000000006
4800.0,0.13999999999999999,0.09,447.7,0.0,45.62
4900.0,0.44000000000000006,0.12,433.3,0.0,44.21
5000.0,0.18000000000000002,0.1,442.3,0.0,45.15
5100.0,0.27999999999999997,0.1,443.4,0.0,45.16000000000001
5200.0,0.5800000000000001,0.11000000000000001,440.4,0.0,44.67
5300.0,0.12999999999999998,0.06999999999999999,459.7,0.0,46.61
5400.0,-2.45,0.06,458.6,4.7,47.089999999999996
5500.0,-1.97,0.09000000000000001,445.7,4.7,45.65
5600.0,0.74,0.12,435.8,0.0,44.160000000000004
5700.0,-0.20999999999999996,0.05,468.2,0.0,47.58
5800.0,-0.24000000000000005,0.04,473.9,0.0,48.07000000000001
5900.0,0.52,0.1,445.7,0.0,45.150000000000006
6000.0,0.31999999999999995,0.09,449.7,0.0,45.64
6100.0,0.7199999999999999,0.15,418.0,0.0,42.73
6200.0,0.06999999999999998,0.07,459.1,0.0,46.61
6300.0,0.49000000000000005,0.13000000000000003,427.7,0.0,43.709999999999994
6400.0,0.8500000000000002,0.15,419.8,0.0,42.78
6500.0,0.19999999999999998,0.09999999999999999,442.6,0.0,45.16
6600.0,0.28,0.09,449.3,0.0,45.64000000000001
6700.0,0.32999999999999996,0.10999999999999999,437.7,0.0,44.65
6800.0,-0.38999999999999996,0.05,466.3,0.0,47.57
6900.0,0.68,0.15,417.6,0.0,42.73
7000.0,-0.22000000000000003,0.05,468.1,0.0,47.58
7100.0,0.010000000000000009,0.08,452.6,0.0,46.13
7200.0,0.08999999999999997,0.06999999999999999,459.5,0.0,46.63
7300.0,0.23000000000000007,0.09999999999999999,442.7,0.0,45.14
7400.0,0.8300000000000001,0.15,419.2,0.0,42.739999999999995
7500.0,0.32999999999999996,0.1,444.0,0.0,45.17
7600.0,0.8300000000000001,0.15,419.3,0.0,42.75
7700.0,0.06000000000000004,0.09,447.0,0.0,45.63
7800.0,0.47000000000000003,0.11000000000000001,439.5,0.0,44.69
7900.0,0.41,0.1,444.7,0.0,45.16
8000.0,-0.06000000000000005,0.06000000000000001,463.8,0.0,47.099999999999994
8100.0,0.23000000000000004,0.08,454.5,0.0,46.10000000000001
8200.0,-1.85,0.11000000000000001,434.8,4.7,44.66
8300.0,-2.45,0.06000000000000001,458.7,4.7,47.1
8400.0,-2.6,0.06000000000000001,457.1,4.7,47.089999999999996
8500.0,-0.43,0.030000000000000006,477.8,0.0,48.54
8600.0,-0.10999999999999999,0.05,469.3,0.0,47.589999999999996
8700.0,-0.04,0.06000000000000001,464.1,0.0,47.11
8800.0,0.13999999999999996,0.08,453.7,0.0,46.11
8900.0,0.63,0.10999999999999999,440.7,0.0,44.65
9000.0,0.72,0.15000000000000002,418.0,0.0,42.730000000000004
