Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0.0,-280.56,0.05,455.8,14.1,47.57
100.0,-200.59,0.29,293.9,51.6,36.19
200.0,-173.52,0.36,206.9,103.3,32.71
300.0,-109.89000000000001,0.56,92.4,116.7,23.169999999999998
400.0,-114.58000000000001,0.5599999999999999,131.2,79.8,23.219999999999995
500.0,-101.41000000000001,0.59,78.3,117.3,21.83
600.0,-105.12,0.58,92.4,107.5,22.3
700.0,-69.05,0.6699999999999999,19.7,121.5,17.970000000000002
800.0,-53.5,0.76,29.1,83.8,13.790000000000001
900.0,-41.230000000000004,0.7999999999999999,5.0,89.1,11.889999999999999
1000.0,-33.27,0.8300000000000001,0.0,79.8,10.48
1100.0,-5.99,0.9400000000000001,0.0,27.9,5.170000000000001
1200.0,-43.4,0.7900000000000001,4.8,93.4,12.329999999999998
1300.0,-23.659999999999997,0.8700000000000001,0.0,60.8,8.91
1400.0,-23.26,0.8700000000000001,0.0,61.0,8.430000000000001
1500.0,-30.689999999999998,0.8400000000000001,0.0,74.8,10.01
1600.0,-30.77,0.8400000000000001,0.0,75.0,10.01
1700.0,-23.42,0.8699999999999999,0.0,60.9,8.629999999999999
1800.0,-13.579999999999998,0.9099999999999999,0.0,42.2,6.709999999999999
1900.0,-15.960000000000003,0.9,0.0,46.9,7.1
2000.0,-28.169999999999998,0.85,0.0,70.3,9.4
2100.0,-11.190000000000001,0.9199999999999999,0.0,37.6,6.27
2200.0,-23.38,0.8699999999999999,0.0,61.0,8.549999999999999
2300.0,-37.72,0.8100000000000002,0.0,88.5,11.229999999999999
2400.0,-13.59,0.9100000000000001,0.0,42.3,6.68
2500.0,-17.78,0.8999999999999998,14.8,32.9,7.12
2600.0,-3.530000000000001,0.95,0.0,23.2,4.7
2700.0,-5.989999999999999,0.9399999999999998,0.0,28.2,5.05
2800.0,-6.220000000000001,0.9400000000000001,0.0,28.2,5.280000000000001
2900.0,-18.529999999999998,0.89,0.0,51.7,7.640000000000001
3000.0,-16.2,0.9,0.0,47.0,7.3
3100.0,-6.200000000000001,0.9400000000000001,0.0,28.0,5.339999999999999
3200.0,-25.660000000000004,0.86,0.0,65.4,8.959999999999999
3300.0,-18.619999999999997,0.8899999999999999,0.0,51.7,7.729999999999999
3400.0,-8.57,0.9299999999999999,0.0,32.7,5.72
3500.0,-6.249999999999998,0.9400000000000001,0.0,28.2,5.31
3600.0,-8.13,0.93,0.0,32.3,5.44
3700.0,-16.049999999999997,0.9000000000000001,0.0,47.0,7.15
3800.0,-6.219999999999999,0.9400000000000001,0.0,27.8,5.4399999999999995
3900.0,-11.08,0.9199999999999999,0.0,37.6,6.159999999999999
4000.0,-15.699999999999998,0.9,0.0,46.7,6.92
4100.0,-6.089999999999999,0.9400000000000001,0.0,28.2,5.15
4200.0,-11.169999999999998,0.9200000000000002,0.0,37.6,6.25
4300.0,-15.910000000000002,0.9,0.0,47.0,7.010000000000001
4400.0,-18.54,0.89,0.0,51.7,7.650000000000001
4500.0,0.74,0.9700000000000001,0.0,14.1,4.29
4600.0,-9.090000000000002,0.93,4.8,28.2,5.64
4700.0,-16.009999999999998,0.9,0.0,46.8,7.1899999999999995
4800.0,-13.5,0.9099999999999999,0.0,42.3,6.590000000000001
4900.0,-13.530000000000001,0.9099999999999999,0.0,42.2,6.659999999999999
5000.0,-20.740000000000002,0.8800000000000001,0.0,56.2,7.9399999999999995
5100.0,-13.560000000000002,0.9100000000000001,0.0,42.2,6.6899999999999995
5200.0,-13.419999999999998,0.9099999999999999,0.0,42.3,6.510000000000001
5300.0,-21.45,0.8800000000000001,5.0,51.7,7.95
5400.0,-18.470000000000002,0.89,0.0,51.7,7.579999999999998
5500.0,-3.81,0.95,0.0,23.5,4.86
5600.0,3.6900000000000004,0.9800000000000001,0.0,9.4,3.3299999999999996
5700.0,-15.739999999999998,0.9,0.0,46.6,7.000000000000002
5800.0,-15.89,0.9,0.0,47.0,6.99
5900.0,-6.090000000000001,0.9400000000000001,0.0,28.2,5.15
6000.0,-3.5799999999999996,0.9500000000000002,0.0,23.5,4.63
6100.0,-15.830000000000002,0.9,0.0,47.0,6.93
6200.0,-8.610000000000001,0.93,0.0,32.9,5.6800000000000015
6300.0,-18.35,0.8900000000000002,0.0,51.7,7.459999999999999
6400.0,-15.959999999999999,0.9,0.0,46.9,7.1
6500.0,-8.629999999999999,0.93,0.0,32.9,5.700000000000001
6600.0,-11.239999999999998,0.9200000000000002,0.0,37.5,6.36
6700.0,-20.79,0.8800000000000001,0.0,56.4,7.909999999999999
6800.0,-23.54,0.8700000000000001,0.0,61.1,8.67
6900.0,-6.05,0.9400000000000001,0.0,28.2,5.11
7000.0,6.14,0.99,0.0,4.7,2.87
7100.0,-3.5799999999999996,0.95,0.0,23.3,4.709999999999999
7200.0,1.3299999999999996,0.9700000000000001,0.0,14.1,3.6999999999999993
7300.0,6.029999999999999,0.99,0.0,4.7,2.9799999999999995
7400.0,-6.1499999999999995,0.9400000000000002,0.0,28.2,5.209999999999999
7500.0,-13.440000000000003,0.9099999999999999,0.0,42.3,6.529999999999999
7600.0,-6.019999999999999,0.9400000000000001,0.0,28.0,5.159999999999999
7700.0,-1.2100000000000004,0.9600000000000002,0.0,18.8,4.249999999999999
7800.0,8.8,1.0,0.0,0.0,2.2
7900.0,-3.660000000000001,0.95,0.0,23.5,4.71
8000.0,-13.35,0.9100000000000001,0.0,42.1,6.5200000000000005
8100.0,-1.109999999999999,0.96,0.0,18.8,4.15
8200.0,6.19,0.99,0.0,4.7,2.82
8300.0,1.3100000000000007,0.97,0.0,14.1,3.7199999999999998
8400.0,-13.27,0.9100000000000001,0.0,42.1,6.4399999999999995
8500.0,1.6000000000000003,0.97,0.0,14.1,3.4300000000000006
8600.0,3.62,0.9800000000000001,0.0,9.4,3.4
8700.0,1.2999999999999998,0.97,0.0,14.1,3.7299999999999995
8800.0,6.35,0.99,0.0,4.7,2.66
8900.0,-1.2000000000000004,0.9600000000000002,0.0,18.8,4.24
9000.0,8.760000000000002,1.0,0.0,0.0,2.24
9100.0,6.260000000000001,0.99,0.0,4.7,2.75
9200.0,8.760000000000002,1.0,0.0,0.0,2.24
9300.0,-1.1900000000000004,0.9600000000000002,0.0,18.8,4.2299999999999995
9400.0,1.3100000000000007,0.97,0.0,14.1,3.72
9500.0,-5.87,0.9400000000000001,0.0,28.2,4.93
9600.0,8.77,1.0,0.0,0.0,2.2299999999999995
9700.0,8.6,1.0,0.0,0.0,2.4000000000000004
9800.0,-0.9599999999999996,0.96,0.0,18.8,4.0
9900.0,6.2,0.99,0.0,4.7,2.81
10000.0,-13.639999999999997,0.9099999999999999,0.0,42.3,6.7299999999999995
