Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0.0,-454.93,0.06,445.6,18.7,47.07
100.0,-262.40000000000003,0.26,171.8,182.7,37.56
200.0,-262.29,0.38,229.5,70.4,31.76
300.0,-237.21000000000004,0.45,214.6,51.5,28.420000000000005
400.0,-174.44,0.5299999999999999,131.3,93.6,24.66
500.0,-205.35999999999999,0.43,146.9,121.2,29.400000000000006
600.0,-92.30999999999999,0.62,14.7,163.9,20.339999999999996
700.0,-82.36999999999999,0.66,14.6,144.8,18.57
800.0,-72.46000000000001,0.7200000000000001,24.2,107.4,15.639999999999997
900.0,-89.47999999999999,0.6,0.0,186.8,21.36
1000.0,-52.57000000000001,0.75,0.0,116.4,14.26
1100.0,-44.89,0.7899999999999999,4.7,92.8,12.23
1200.0,-45.06,0.78,0.0,102.4,12.679999999999998
1300.0,-11.05,0.9200000000000002,0.0,37.6,6.13
1400.0,-28.369999999999997,0.85,0.0,70.2,9.64
1500.0,-8.610000000000001,0.93,0.0,32.5,5.84
1600.0,-40.62,0.8,0.0,93.6,11.979999999999999
1700.0,-13.379999999999999,0.9100000000000001,0.0,41.8,6.67
1800.0,-8.49,0.93,0.0,32.7,5.64
1900.0,-15.86,0.9,0.0,46.6,7.119999999999999
2000.0,-8.620000000000001,0.9299999999999999,0.0,32.9,5.6899999999999995
2100.0,-15.970000000000002,0.9,0.0,46.8,7.15
2200.0,-8.440000000000001,0.93,0.0,32.8,5.55
2300.0,-21.020000000000003,0.8800000000000001,0.0,56.3,8.18
2400.0,-13.559999999999999,0.9099999999999999,0.0,42.3,6.65
2500.0,-15.8,0.9,0.0,46.8,6.9799999999999995
2600.0,-13.330000000000002,0.9100000000000001,0.0,42.0,6.540000000000001
2700.0,-8.720000000000002,0.93,0.0,32.7,5.87
2800.0,-5.979999999999999,0.9400000000000001,0.0,28.2,5.04
2900.0,-21.02,0.8800000000000001,0.0,56.4,8.139999999999999
3000.0,1.1600000000000001,0.9700000000000001,0.0,14.1,3.87
3100.0,-15.970000000000004,0.9,0.0,47.0,7.0699999999999985
3200.0,-18.53,0.89,0.0,51.7,7.639999999999999
3300.0,-18.340000000000003,0.89,0.0,51.6,7.489999999999999
3400.0,-33.279999999999994,0.8300000000000001,0.0,79.7,10.53
3500.0,-6.229999999999999,0.9400000000000001,0.0,28.2,5.289999999999999
3600.0,-3.72,0.95,0.0,23.5,4.7700000000000005
3700.0,-6.16,0.9400000000000001,0.0,28.2,5.22
3800.0,-11.159999999999998,0.9200000000000002,0.0,37.6,6.24
3900.0,-13.680000000000001,0.9100000000000001,0.0,42.3,6.7700000000000005
4000.0,-21.03,0.8800000000000001,0.0,56.4,8.15
4100.0,-16.03,0.9,0.0,47.0,7.130000000000001
4200.0,-15.830000000000002,0.9,0.0,46.9,6.969999999999999
4300.0,-1.3599999999999999,0.96,0.0,18.8,4.4
4400.0,-18.479999999999997,0.89,0.0,51.7,7.589999999999999
4500.0,-11.17,0.9200000000000002,0.0,37.6,6.249999999999999
4600.0,-10.940000000000001,0.9200000000000002,0.0,37.4,6.1
4700.0,-8.469999999999997,0.93,0.0,32.7,5.62
4800.0,-18.409999999999997,0.89,0.0,51.6,7.56
4900.0,-11.07,0.9200000000000002,0.0,37.6,6.15
5000.0,1.3099999999999996,0.97,0.0,14.1,3.7199999999999998
5100.0,-13.580000000000002,0.9100000000000001,0.0,42.3,6.669999999999999
5200.0,-20.91,0.8800000000000001,0.0,56.4,8.03
5300.0,-15.9,0.9,0.0,47.0,7.0
5400.0,-15.929999999999996,0.9,0.0,47.0,7.029999999999999
5500.0,-3.7199999999999998,0.9500000000000002,0.0,23.5,4.7700000000000005
5600.0,-30.77,0.8400000000000001,0.0,75.2,9.930000000000001
5700.0,-18.41,0.89,0.0,51.6,7.56
5800.0,-11.16,0.9200000000000002,0.0,37.5,6.279999999999999
5900.0,-28.25,0.85,0.0,70.5,9.4
6000.0,-13.51,0.9099999999999999,0.0,42.3,6.6
6100.0,-8.459999999999999,0.93,0.0,32.9,5.53
6200.0,1.4,0.97,0.0,14.1,3.6300000000000003
6300.0,-35.6,0.82,0.0,84.2,10.940000000000001
6400.0,-11.030000000000003,0.9200000000000002,0.0,37.6,6.109999999999999
6500.0,-13.38,0.9099999999999999,0.0,42.3,6.470000000000001
6600.0,-10.860000000000001,0.9199999999999999,0.0,37.6,5.9399999999999995
6700.0,-20.9,0.8800000000000001,0.0,56.2,8.1
6800.0,-11.07,0.9200000000000002,0.0,37.6,6.15
6900.0,-20.94,0.8800000000000001,0.0,56.4,8.06
7000.0,-28.15,0.85,0.0,70.2,9.419999999999998
7100.0,-16.05,0.9,0.0,46.9,7.19
7200.0,-15.909999999999997,0.9,0.0,47.0,7.01
7300.0,-16.080000000000002,0.9,0.0,47.0,7.18
7400.0,-1.0899999999999999,0.9600000000000002,0.0,18.8,4.13
7500.0,-3.6199999999999997,0.9500000000000002,0.0,23.5,4.67
7600.0,1.5000000000000002,0.97,0.0,14.1,3.530000000000001
7700.0,-8.660000000000002,0.93,0.0,32.9,5.73
7800.0,1.41,0.97,0.0,14.1,3.6199999999999997
7900.0,3.65,0.9800000000000001,0.0,9.4,3.37
8000.0,1.3999999999999986,0.9700000000000001,0.0,14.1,3.6300000000000003
8100.0,-3.5400000000000005,0.95,0.0,23.4,4.630000000000001
8200.0,-0.9600000000000005,0.9600000000000002,0.0,18.8,4.0
8300.0,-6.05,0.9400000000000001,0.0,28.0,5.1899999999999995
8400.0,-6.07,0.9400000000000001,0.0,28.2,5.13
8500.0,1.0000000000000004,0.97,0.0,14.1,4.029999999999999
8600.0,-1.0099999999999987,0.96,0.0,18.5,4.169999999999999
8700.0,-1.1000000000000003,0.9600000000000002,0.0,18.8,4.140000000000001
8800.0,-11.120000000000001,0.9200000000000002,0.0,37.6,6.2
8900.0,8.629999999999999,1.0,0.0,0.0,2.37
9000.0,8.66,1.0,0.0,0.0,2.34
9100.0,-11.010000000000002,0.9200000000000002,0.0,37.6,6.09
9200.0,-10.91,0.9199999999999999,0.0,37.4,6.069999999999999
9300.0,-6.0600000000000005,0.9400000000000001,0.0,28.2,5.119999999999999
9400.0,-1.0900000000000005,0.9600000000000002,0.0,18.8,4.13
9500.0,-13.589999999999998,0.9099999999999999,0.0,42.3,6.6800000000000015
9600.0,1.1100000000000014,0.97,0.0,14.0,3.960000000000001
9700.0,-3.4,0.95,0.0,23.4,4.49
9800.0,6.2299999999999995,0.99,0.0,4.7,2.7800000000000002
9900.0,3.710000000000001,0.9800000000000001,0.0,9.4,3.31
10000.0,-1.1,0.96,0.0,18.8,4.139999999999999
