Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0.0,-6682.7,0.07999999999999999,441.0,14.1,46.11
100.0,-5512.3,0.13,339.5,84.2,43.68
200.0,-4562.4,0.32,293.0,37.3,34.64
300.0,-4977.5,0.2,304.1,84.6,40.37
400.0,-3709.5,0.41,230.5,56.1,30.320000000000004
500.0,-4308.3,0.30999999999999994,265.0,70.3,35.120000000000005
600.0,-4249.4,0.32999999999999996,264.3,61.0,34.14999999999999
700.0,-4898.5,0.25000000000000006,308.6,56.4,37.99999999999999
800.0,-4695.3,0.31,303.4,32.8,35.06
900.0,-4747.2,0.26,295.6,65.8,37.42
1000.0,-4596.2,0.29,288.7,56.4,36.07000000000001
1100.0,-5805.8,0.19,383.0,14.1,40.83
1200.0,-5361.8,0.24000000000000005,352.0,18.8,38.50000000000001
1300.0,-4901.0,0.33,328.3,0.0,34.11
1400.0,-5017.7,0.22999999999999998,315.0,61.1,38.86
1500.0,-4192.8,0.2800000000000001,246.1,103.3,36.49999999999999
1600.0,-4365.4,0.2800000000000001,263.8,84.6,36.46
1700.0,-4390.8,0.27,263.8,89.2,37.050000000000004
1800.0,-3408.1,0.37,191.2,112.5,32.199999999999996
1900.0,-4042.6,0.35,248.9,65.8,33.33
2000.0,-3977.8,0.26,220.5,136.3,37.419999999999995
2100.0,-4223.8,0.33999999999999997,264.2,56.4,33.68
2200.0,-2998.3,0.41000000000000003,160.9,121.9,30.32
2300.0,-2633.3,0.38,117.5,178.2,31.73
2400.0,-3233.4,0.38,176.4,121.8,31.839999999999996
2500.0,-2896.7,0.41000000000000003,151.0,131.3,30.259999999999998
2600.0,-2285.7,0.5199999999999999,117.5,111.8,25.07
2700.0,-3255.4,0.36999999999999994,176.2,126.5,32.33
2800.0,-2871.3,0.41,148.0,135.3,30.32
2900.0,-2128.9,0.48,92.3,154.5,27.15
3000.0,-1541.3,0.5799999999999998,58.6,140.5,22.27
3100.0,-1763.9,0.5700000000000001,78.0,126.7,22.78
3200.0,-1442.5,0.6399999999999999,63.4,107.5,19.53
3300.0,-969.3,0.6300000000000001,14.5,158.9,20.0
3400.0,-2103.3,0.54,103.7,117.3,24.170000000000005
3500.0,-2167.6,0.49000000000000005,98.2,145.2,26.589999999999996
3600.0,-1699.4,0.51,57.7,173.0,25.57
3700.0,-895.6,0.64,9.8,158.6,19.440000000000005
3800.0,-921.5,0.7100000000000001,29.1,107.9,16.06
3900.0,-923.3,0.6499999999999999,14.6,149.8,19.119999999999997
4000.0,-848.7,0.64,5.0,163.4,19.55
4100.0,-919.8,0.6100000000000001,4.8,177.8,20.849999999999998
4200.0,-452.7,0.78,0.0,102.6,12.809999999999999
4300.0,-799.0,0.6599999999999999,5.0,154.1,18.52
4400.0,-1050.2,0.64,24.8,144.8,19.419999999999998
4500.0,-1040.4,0.6,14.6,172.5,21.2
4600.0,-794.3,0.6599999999999999,4.8,154.2,18.29
4700.0,-820.4,0.63,0.0,172.5,19.97
4800.0,-869.3,0.6100000000000001,0.0,182.0,20.84
4900.0,-525.3,0.75,0.0,116.3,14.26
5000.0,-767.2,0.7500000000000001,23.9,93.2,14.23
5100.0,-575.6,0.7300000000000001,0.0,126.1,15.15
5200.0,-501.2,0.7600000000000001,0.0,111.9,13.719999999999999
5300.0,-892.8,0.6000000000000001,0.0,186.2,21.4
5400.0,-354.3,0.8200000000000001,0.0,84.1,10.809999999999999
5500.0,-380.8,0.8099999999999999,0.0,88.7,11.510000000000002
5600.0,-355.3,0.82,0.0,84.1,10.91
5700.0,-477.5,0.77,0.0,107.0,13.420000000000002
5800.0,-697.7,0.72,9.8,121.3,15.45
5900.0,-453.2,0.78,0.0,102.5,12.9
6000.0,-574.8,0.7299999999999999,0.0,125.9,15.149999999999997
6100.0,-426.9,0.7899999999999999,0.0,97.7,12.299999999999999
6200.0,-501.8,0.76,0.0,111.8,13.819999999999999
6300.0,-355.3,0.82,0.0,83.9,10.990000000000002
6400.0,-474.9,0.7699999999999999,0.0,106.8,13.24
6500.0,-379.6,0.8100000000000002,0.0,89.0,11.270000000000001
6600.0,-282.1,0.85,0.0,70.2,9.48
6700.0,-501.4,0.76,0.0,112.0,13.7
6800.0,-329.0,0.8300000000000001,0.0,78.8,10.510000000000002
6900.0,-403.1,0.8,0.0,93.3,11.790000000000001
7000.0,-329.8,0.8300000000000001,0.0,79.4,10.35
7100.0,-281.0,0.85,0.0,70.0,9.450000000000001
7200.0,-329.3,0.8300000000000001,0.0,79.3,10.34
7300.0,-405.0,0.8,0.0,93.6,11.860000000000001
7400.0,-376.9,0.8099999999999999,0.0,88.2,11.319999999999999
7500.0,-356.7,0.8200000000000001,0.0,84.4,10.930000000000001
7600.0,-281.9,0.85,0.0,70.2,9.459999999999999
7700.0,-426.5,0.7899999999999999,0.0,97.7,12.26
7800.0,-327.7,0.8300000000000001,0.0,78.8,10.379999999999999
7900.0,-256.2,0.8600000000000001,0.0,65.2,9.000000000000004
8000.0,-233.3,0.8699999999999999,0.0,60.7,8.62
8100.0,-405.7,0.8,0.0,93.4,12.01
8200.0,-330.5,0.8300000000000001,0.0,79.2,10.5
8300.0,-257.3,0.86,0.0,65.3,9.070000000000002
8400.0,-255.0,0.86,0.0,65.0,8.959999999999997
8500.0,-183.9,0.89,0.0,51.3,7.659999999999999
8600.0,-307.6,0.8400000000000001,0.0,74.9,10.040000000000001
8700.0,-330.2,0.8300000000000001,0.0,79.3,10.430000000000001
8800.0,-307.8,0.8399999999999999,0.0,74.8,10.099999999999998
8900.0,-524.9,0.7499999999999999,0.0,116.6,14.100000000000003
9000.0,-158.3,0.9000000000000001,0.0,46.5,7.130000000000001
9100.0,-550.7,0.74,0.0,121.1,14.77
9200.0,-206.9,0.8800000000000001,0.0,56.0,7.970000000000001
9300.0,-158.9,0.9,0.0,46.6,7.15
9400.0,-205.9,0.8799999999999999,0.0,55.7,7.99
9500.0,-306.9,0.8400000000000001,0.0,74.6,10.09
9600.0,-232.9,0.8700000000000001,0.0,60.6,8.62
9700.0,-380.2,0.8100000000000002,0.0,88.8,11.41
9800.0,-649.4,0.7,0.0,139.9,16.68
9900.0,-476.5,0.77,0.0,107.4,13.16
10000.0,-405.0,0.8,0.0,93.2,12.019999999999998
