Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-2975.0,0.0,495,0,50.0
100,-1762.0,0.3,100,235,35.5
200,-2006.0,0.3,337,0,35.4
300,-2661.0,0.1,444,0,45.2
400,-1126.0,0.6,196,0,21.2
500,-1675.0,0.4,245,47,30.6
600,-2362.0,0.2,396,0,40.4
700,-2656.0,0.1,443,0,45.2
800,-2031.0,0.3,342,0,35.4
900,-2332.0,0.2,390,0,40.4
1000,-648.0,0.7,0,141,16.1
1100,-1120.0,0.6,195,0,21.1
1200,-2485.0,0.1,296,141,45.2
1300,-2038.0,0.2,145,233,40.3
1400,-647.0,0.7,0,140,16.4
1500,-1452.0,0.4,49,235,31.1
1600,-1635.0,0.3,0,328,35.6
1700,-703.0,0.7,48,94,16.4
1800,-2106.0,0.2,194,188,40.6
1900,-656.0,0.7,0,141,16.9
2000,-652.0,0.7,0,141,16.5
2100,-404.0,0.8,0,94,11.6
2200,-1808.0,0.3,146,188,35.9
2300,-158.0,0.9,0,47,6.9
2400,-472.0,0.8,50,47,12.2
2500,-654.0,0.7,0,141,16.7
2600,-891.0,0.6,0,185,21.7
2700,83.0,1.0,0,0,2.7
2800,86.0,1.0,0,0,2.4
2900,90.0,1.0,0,0,2.0
3000,-645.0,0.7,0,140,16.2
3100,-403.0,0.8,0,92,12.3
3200,-213.0,0.9,48,0,7.2
3300,85.0,1.0,0,0,2.5
3400,-402.0,0.8,0,92,12.2
3500,86.0,1.0,0,0,2.4
3600,-159.0,0.9,0,46,7.4
3700,-456.0,0.8,48,47,11.6
3800,-407.0,0.8,0,94,11.9
3900,86.0,1.0,0,0,2.4
4000,-161.0,0.9,0,47,7.2
4100,-160.0,0.9,0,47,7.1
4200,90.0,1.0,0,0,2.0
4300,-157.0,0.9,0,46,7.2
4400,-404.0,0.8,0,94,11.6
4500,-643.0,0.7,0,140,16.0
4600,-401.0,0.8,0,93,11.7
4700,85.0,1.0,0,0,2.5
4800,-159.0,0.9,0,47,7.0
4900,80.0,1.0,0,0,3.0
5000,80.0,1.0,0,0,3.0
5100,83.0,1.0,0,0,2.7
5200,85.0,1.0,0,0,2.5
5300,82.0,1.0,0,0,2.8
5400,85.0,1.0,0,0,2.5
5500,90.0,1.0,0,0,2.0
5600,90.0,1.0,0,0,2.0
5700,-155.0,0.9,0,46,7.0
5800,82.0,1.0,0,0,2.8
5900,89.0,1.0,0,0,2.1
6000,89.0,1.0,0,0,2.1
6100,80.0,1.0,0,0,3.0
6200,88.0,1.0,0,0,2.2
6300,86.0,1.0,0,0,2.4
6400,88.0,1.0,0,0,2.2
6500,88.0,1.0,0,0,2.2
6600,-156.0,0.9,0,46,7.1
6700,87.0,1.0,0,0,2.3
6800,-649.0,0.7,0,140,16.6
6900,-894.0,0.6,0,187,21.2
7000,92.0,1.0,0,0,1.8
7100,84.0,1.0,0,0,2.6
7200,81.0,1.0,0,0,2.9
7300,84.0,1.0,0,0,2.6
7400,85.0,1.0,0,0,2.5
7500,87.0,1.0,0,0,2.3
7600,86.0,1.0,0,0,2.4
7700,87.0,1.0,0,0,2.3
7800,84.0,1.0,0,0,2.6
7900,88.0,1.0,0,0,2.2
8000,91.0,1.0,0,0,1.9
8100,87.0,1.0,0,0,2.3
8200,88.0,1.0,0,0,2.2
8300,89.0,1.0,0,0,2.1
8400,-162.0,0.9,0,47,7.3
8500,-153.0,0.9,0,47,6.4
8600,91.0,1.0,0,0,1.9
8700,90.0,1.0,0,0,2.0
8800,79.0,1.0,0,0,3.1
8900,90.0,1.0,0,0,2.0
9000,90.0,1.0,0,0,2.0
9100,89.0,1.0,0,0,2.1
9200,84.0,1.0,0,0,2.6
9300,89.0,1.0,0,0,2.1
9400,83.0,1.0,0,0,2.7
9500,85.0,1.0,0,0,2.5
9600,90.0,1.0,0,0,2.0
9700,82.0,1.0,0,0,2.8
9800,-168.0,0.9,0,47,7.9
9900,-160.0,0.9,0,47,7.1
10000,88.0,1.0,0,0,2.2
