Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-445.5,0.1,446,0,45.2
100,-214.7,0.3,99,233,35.7
200,-393.8,0.2,395,0,40.5
300,-188.4,0.5,145,94,25.8
400,-141.7,0.5,50,188,27.0
500,-316.2,0.1,198,235,45.1
600,-239.6,0.3,147,188,35.4
700,-139.2,0.4,0,282,30.8
800,-89.5,0.6,0,188,20.9
900,-64.8,0.7,0,141,16.1
1000,-40.9,0.8,0,94,12.1
1100,-64.3,0.7,0,139,16.4
1200,-15.3,0.9,0,46,6.8
1300,8.5,1.0,0,0,2.5
1400,-16.2,0.9,0,46,7.7
1500,8.7,1.0,0,0,2.3
1600,-16.5,0.9,0,47,7.6
1700,-16.2,0.9,0,47,7.3
1800,-16.3,0.9,0,47,7.4
1900,8.9,1.0,0,0,2.1
2000,8.9,1.0,0,0,2.1
2100,-89.0,0.6,0,186,21.2
2200,-15.4,0.9,0,47,6.5
2300,-41.1,0.8,0,93,12.7
2400,-40.3,0.8,0,94,11.5
2500,-65.7,0.7,0,141,17.0
2600,-16.0,0.9,0,47,7.1
2700,8.7,1.0,0,0,2.3
2800,8.4,1.0,0,0,2.6
2900,-89.9,0.6,0,188,21.3
3000,8.4,1.0,0,0,2.6
3100,8.6,1.0,0,0,2.4
3200,-41.1,0.8,0,94,12.3
3300,8.2,1.0,0,0,2.8
3400,-88.9,0.6,0,186,21.1
3500,8.7,1.0,0,0,2.3
3600,8.7,1.0,0,0,2.3
3700,-16.7,0.9,0,47,7.8
3800,-16.1,0.9,0,47,7.2
3900,8.3,1.0,0,0,2.7
4000,-40.8,0.8,0,94,12.0
4100,8.6,1.0,0,0,2.4
4200,-40.6,0.8,0,94,11.8
4300,8.6,1.0,0,0,2.4
4400,-40.3,0.8,0,94,11.5
4500,-40.5,0.8,0,94,11.7
4600,-15.9,0.9,0,47,7.0
4700,8.9,1.0,0,0,2.1
4800,9.3,1.0,0,0,1.7
4900,-15.4,0.9,0,47,6.5
5000,-15.5,0.9,0,47,6.6
5100,8.1,1.0,0,0,2.9
5200,8.7,1.0,0,0,2.3
5300,8.2,1.0,0,0,2.8
5400,-65.6,0.7,0,141,16.9
5500,-15.6,0.9,0,47,6.7
5600,-15.5,0.9,0,47,6.6
5700,9.2,1.0,0,0,1.8
5800,-15.8,0.9,0,47,6.9
5900,-15.9,0.9,0,47,7.0
6000,8.3,1.0,0,0,2.7
6100,8.7,1.0,0,0,2.3
6200,8.7,1.0,0,0,2.3
6300,8.7,1.0,0,0,2.3
6400,8.6,1.0,0,0,2.4
6500,8.9,1.0,0,0,2.1
6600,8.4,1.0,0,0,2.6
6700,-89.8,0.6,0,188,21.2
6800,9.1,1.0,0,0,1.9
6900,8.4,1.0,0,0,2.6
7000,8.9,1.0,0,0,2.1
7100,-40.0,0.8,0,93,11.6
7200,8.5,1.0,0,0,2.5
7300,-16.1,0.9,0,47,7.2
7400,9.1,1.0,0,0,1.9
7500,8.9,1.0,0,0,2.1
7600,8.7,1.0,0,0,2.3
7700,8.5,1.0,0,0,2.5
7800,9.3,1.0,0,0,1.7
7900,8.5,1.0,0,0,2.5
8000,9.2,1.0,0,0,1.8
8100,-16.1,0.9,0,47,7.2
8200,8.4,1.0,0,0,2.6
8300,8.6,1.0,0,0,2.4
8400,8.6,1.0,0,0,2.4
8500,8.7,1.0,0,0,2.3
8600,9.2,1.0,0,0,1.8
8700,9.0,1.0,0,0,2.0
8800,-40.7,0.8,0,94,11.9
8900,9.3,1.0,0,0,1.7
9000,9.0,1.0,0,0,2.0
9100,-16.3,0.9,0,47,7.4
9200,9.0,1.0,0,0,2.0
9300,8.2,1.0,0,0,2.8
9400,8.7,1.0,0,0,2.3
9500,-41.4,0.8,0,94,12.6
9600,7.9,1.0,0,0,3.1
9700,-64.8,0.7,0,140,16.5
9800,8.9,1.0,0,0,2.1
9900,-40.8,0.8,0,94,12.0
10000,-16.1,0.9,0,47,7.2
