Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-4964.0,0.0,496,0,50.0
100,-4400.0,0.1,440,0,45.1
200,-3895.0,0.1,342,94,45.2
300,-3159.0,0.2,246,141,40.3
400,-2401.0,0.5,244,0,26.0
500,-2128.0,0.5,193,47,25.8
600,-4138.0,0.1,390,47,45.1
700,-4910.0,0.0,490,0,50.0
800,-3910.0,0.2,392,0,40.4
900,-4419.0,0.1,442,0,45.2
1000,-3927.0,0.2,394,0,40.3
1100,-3449.0,0.2,299,94,40.4
1200,-3400.0,0.3,342,0,35.5
1300,-904.0,0.7,50,92,16.3
1400,-2925.0,0.4,296,0,30.5
1500,-1395.0,0.6,97,94,21.2
1600,-3908.0,0.2,392,0,40.2
1700,-1662.0,0.6,147,47,21.7
1800,77.0,1.0,0,0,3.3
1900,-1402.0,0.6,98,94,21.0
2000,-1160.0,0.7,98,47,16.7
2100,-896.0,0.6,0,188,21.0
2200,-908.0,0.8,97,0,12.3
2300,-2122.0,0.4,144,141,30.6
2400,-2378.0,0.3,145,188,35.4
2500,-1401.0,0.6,97,94,21.8
2600,88.0,1.0,0,0,2.2
2700,-1866.0,0.2,0,371,40.4
2800,-1014.0,0.5,48,94,26.1
2900,-400.0,0.8,0,94,11.2
3000,-649.0,0.7,0,140,16.6
3100,-1649.0,0.6,146,47,21.3
3200,-646.0,0.8,48,47,11.4
3300,-157.0,0.9,0,47,6.8
3400,-889.0,0.6,0,185,21.5
3500,88.0,1.0,0,0,2.2
3600,-166.0,0.9,0,47,7.7
3700,84.0,1.0,0,0,2.6
3800,-408.0,0.8,0,94,12.0
3900,-401.0,0.8,0,94,11.3
4000,88.0,1.0,0,0,2.2
4100,87.0,1.0,0,0,2.3
4200,-163.0,0.9,0,47,7.4
4300,-404.0,0.8,0,94,11.6
4400,-405.0,0.8,0,94,11.7
4500,90.0,1.0,0,0,2.0
4600,-410.0,0.8,0,94,12.2
4700,-156.0,0.9,0,46,7.1
4800,-644.0,0.7,0,138,16.9
4900,-407.0,0.8,0,93,12.3
5000,88.0,1.0,0,0,2.2
5100,87.0,1.0,0,0,2.3
5200,87.0,1.0,0,0,2.3
5300,85.0,1.0,0,0,2.5
5400,-163.0,0.9,0,47,7.4
5500,-159.0,0.9,0,46,7.4
5600,-156.0,0.9,0,46,7.1
5700,-400.0,0.8,0,93,11.6
5800,91.0,1.0,0,0,1.9
5900,-159.0,0.9,0,47,7.0
6000,91.0,1.0,0,0,1.9
6100,-154.0,0.9,0,47,6.5
6200,83.0,1.0,0,0,2.7
6300,-647.0,0.7,0,139,16.8
6400,-398.0,0.8,0,93,11.4
6500,84.0,1.0,0,0,2.6
6600,-158.0,0.9,0,47,6.9
6700,86.0,1.0,0,0,2.4
6800,86.0,1.0,0,0,2.4
6900,86.0,1.0,0,0,2.4
7000,91.0,1.0,0,0,1.9
7100,78.0,1.0,0,0,3.2
7200,88.0,1.0,0,0,2.2
7300,92.0,1.0,0,0,1.8
7400,88.0,1.0,0,0,2.2
7500,92.0,1.0,0,0,1.8
7600,85.0,1.0,0,0,2.5
7700,82.0,1.0,0,0,2.8
7800,88.0,1.0,0,0,2.2
7900,82.0,1.0,0,0,2.8
8000,79.0,1.0,0,0,3.1
8100,88.0,1.0,0,0,2.2
8200,87.0,1.0,0,0,2.3
8300,87.0,1.0,0,0,2.3
8400,83.0,1.0,0,0,2.7
8500,88.0,1.0,0,0,2.2
8600,84.0,1.0,0,0,2.6
8700,86.0,1.0,0,0,2.4
8800,84.0,1.0,0,0,2.6
8900,79.0,1.0,0,0,3.1
9000,88.0,1.0,0,0,2.2
9100,82.0,1.0,0,0,2.8
9200,86.0,1.0,0,0,2.4
9300,85.0,1.0,0,0,2.5
9400,91.0,1.0,0,0,1.9
9500,87.0,1.0,0,0,2.3
9600,84.0,1.0,0,0,2.6
9700,87.0,1.0,0,0,2.3
9800,-163.0,0.9,0,47,7.4
9900,84.0,1.0,0,0,2.6
10000,79.0,1.0,0,0,3.1
