Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-395.3,0.2,397,0,40.2
100,-291.0,0.1,149,282,45.2
200,-296.2,0.4,300,0,30.6
300,-289.1,0.4,292,0,30.7
400,-163.7,0.5,98,138,25.8
500,-197.3,0.5,196,0,26.4
600,8.4,1.0,0,0,2.6
700,8.3,1.0,0,0,2.7
800,-39.5,0.8,0,92,11.5
900,-65.4,0.7,0,140,17.1
1000,-15.6,0.9,0,46,7.1
1100,8.5,1.0,0,0,2.5
1200,-40.0,0.8,0,93,11.6
1300,9.2,1.0,0,0,1.8
1400,8.5,1.0,0,0,2.5
1500,-16.6,0.9,0,47,7.7
1600,-65.2,0.7,0,141,16.5
1700,8.8,1.0,0,0,2.2
1800,8.6,1.0,0,0,2.4
1900,-63.5,0.7,0,137,16.4
2000,-65.2,0.7,0,141,16.5
2100,-16.2,0.9,0,47,7.3
2200,8.4,1.0,0,0,2.6
2300,-16.3,0.9,0,47,7.4
2400,8.8,1.0,0,0,2.2
2500,-14.9,0.9,0,45,6.8
2600,-15.9,0.9,0,46,7.4
2700,-40.4,0.8,0,92,12.4
2800,8.7,1.0,0,0,2.3
2900,7.5,1.0,0,0,3.5
3000,8.5,1.0,0,0,2.5
3100,-15.9,0.9,0,47,7.0
3200,-16.3,0.9,0,47,7.4
3300,8.6,1.0,0,0,2.4
3400,-16.4,0.9,0,47,7.5
3500,8.3,1.0,0,0,2.7
3600,9.2,1.0,0,0,1.8
3700,8.3,1.0,0,0,2.7
3800,8.7,1.0,0,0,2.3
3900,-89.8,0.6,0,188,21.2
4000,9.0,1.0,0,0,2.0
4100,-16.2,0.9,0,47,7.3
4200,9.3,1.0,0,0,1.7
4300,8.8,1.0,0,0,2.2
4400,-16.5,0.9,0,47,7.6
4500,-16.7,0.9,0,47,7.8
4600,8.5,1.0,0,0,2.5
4700,8.9,1.0,0,0,2.1
4800,-40.9,0.8,0,94,12.1
4900,-16.0,0.9,0,47,7.1
5000,8.9,1.0,0,0,2.1
5100,8.4,1.0,0,0,2.6
5200,-89.6,0.6,0,188,21.0
5300,-139.1,0.4,0,282,30.7
5400,-15.6,0.9,0,47,6.7
5500,-16.0,0.9,0,47,7.1
5600,-15.7,0.9,0,47,6.8
5700,8.4,1.0,0,0,2.6
5800,-16.2,0.9,0,47,7.3
5900,-15.8,0.9,0,47,6.9
6000,-15.9,0.9,0,47,7.0
6100,-64.8,0.7,0,141,16.1
6200,9.4,1.0,0,0,1.6
6300,-16.2,0.9,0,47,7.3
6400,-16.6,0.9,0,47,7.7
6500,9.0,1.0,0,0,2.0
6600,-15.6,0.9,0,47,6.7
6700,7.8,1.0,0,0,3.2
6800,8.4,1.0,0,0,2.6
6900,8.5,1.0,0,0,2.5
7000,8.6,1.0,0,0,2.4
7100,8.3,1.0,0,0,2.7
7200,-40.4,0.8,0,94,11.6
7300,-16.0,0.9,0,47,7.1
7400,-16.0,0.9,0,47,7.1
7500,8.7,1.0,0,0,2.3
7600,-15.7,0.9,0,47,6.8
7700,9.1,1.0,0,0,1.9
7800,8.9,1.0,0,0,2.1
7900,-16.0,0.9,0,47,7.1
8000,8.8,1.0,0,0,2.2
8100,8.8,1.0,0,0,2.2
8200,-64.7,0.7,0,141,16.0
8300,-16.1,0.9,0,47,7.2
8400,8.6,1.0,0,0,2.4
8500,8.6,1.0,0,0,2.4
8600,8.2,1.0,0,0,2.8
8700,9.3,1.0,0,0,1.7
8800,8.6,1.0,0,0,2.4
8900,8.2,1.0,0,0,2.8
9000,8.6,1.0,0,0,2.4
9100,9.0,1.0,0,0,2.0
9200,8.8,1.0,0,0,2.2
9300,9.1,1.0,0,0,1.9
9400,9.1,1.0,0,0,1.9
9500,-15.7,0.9,0,47,6.8
9600,-15.8,0.9,0,46,7.3
9700,8.7,1.0,0,0,2.3
9800,8.8,1.0,0,0,2.2
9900,9.0,1.0,0,0,2.0
10000,8.7,1.0,0,0,2.3
