Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-7472.0,0.0,498,0,50.0
100,-3641.0,0.1,148,282,45.2
200,-2346.0,0.4,96,185,30.6
300,-4355.0,0.4,292,0,31.1
400,-2935.0,0.6,199,0,21.5
500,-5138.0,0.3,344,0,35.5
600,-4379.0,0.4,294,0,30.7
700,-4386.0,0.0,197,282,50.0
800,-2907.0,0.6,197,0,21.5
900,-5938.0,0.2,397,0,40.2
1000,-4324.0,0.4,290,0,30.8
1100,-4327.0,0.4,290,0,31.1
1200,-6600.0,0.1,440,0,45.1
1300,-5883.0,0.2,393,0,40.3
1400,-5095.0,0.3,341,0,35.4
1500,-2882.0,0.2,98,282,40.4
1600,-4417.0,0.2,248,141,40.3
1700,-6559.0,0.1,437,0,45.2
1800,-4873.0,0.2,294,94,40.3
1900,-5141.0,0.3,344,0,35.8
2000,-7290.0,0.0,485,0,50.0
2100,-3894.0,0.4,246,47,30.6
2200,-4353.0,0.4,292,0,30.9
2300,-1391.0,0.4,0,282,30.7
2400,-3629.0,0.3,196,141,35.4
2500,-2370.0,0.2,48,329,40.4
2600,-1131.0,0.5,0,231,26.2
2700,-4856.0,0.0,244,235,50.0
2800,-1161.0,0.7,50,94,16.2
2900,-1632.0,0.5,48,188,26.3
3000,-3385.0,0.2,148,233,40.3
3100,-1392.0,0.4,0,282,30.8
3200,-407.0,0.8,0,94,11.9
3300,-649.0,0.7,0,140,16.6
3400,-2867.0,0.2,97,281,40.7
3500,-1878.0,0.2,0,374,40.4
3600,-3092.0,0.3,144,188,35.7
3700,-1146.0,0.5,0,234,26.5
3800,-646.0,0.7,0,141,15.9
3900,-406.0,0.8,0,94,11.8
4000,-403.0,0.8,0,94,11.5
4100,-1145.0,0.5,0,235,26.0
4200,-397.0,0.8,0,92,11.7
4300,-412.0,0.8,0,94,12.4
4400,-3165.0,0.5,198,47,26.0
4500,-1882.0,0.2,0,375,40.4
4600,-1386.0,0.4,0,281,30.6
4700,-1633.0,0.3,0,327,35.8
4800,-164.0,0.9,0,47,7.5
4900,-407.0,0.8,0,94,11.9
5000,-3301.0,0.4,190,94,30.9
5100,-1394.0,0.4,0,282,31.0
5200,-155.0,0.9,0,47,6.6
5300,-654.0,0.7,0,141,16.7
5400,-404.0,0.8,0,94,11.6
5500,-159.0,0.9,0,47,7.0
5600,87.0,1.0,0,0,2.3
5700,87.0,1.0,0,0,2.3
5800,-643.0,0.7,0,139,16.4
5900,85.0,1.0,0,0,2.5
6000,84.0,1.0,0,0,2.6
6100,92.0,1.0,0,0,1.8
6200,83.0,1.0,0,0,2.7
6300,85.0,1.0,0,0,2.5
6400,-1138.0,0.5,0,233,26.1
6500,-889.0,0.6,0,186,21.1
6600,-405.0,0.8,0,94,11.7
6700,-645.0,0.7,0,139,16.6
6800,84.0,1.0,0,0,2.6
6900,85.0,1.0,0,0,2.5
7000,91.0,1.0,0,0,1.9
7100,86.0,1.0,0,0,2.4
7200,-160.0,0.9,0,47,7.1
7300,-643.0,0.7,0,140,16.0
7400,-406.0,0.8,0,93,12.2
7500,-157.0,0.9,0,46,7.2
7600,87.0,1.0,0,0,2.3
7700,-158.0,0.9,0,46,7.3
7800,93.0,1.0,0,0,1.7
7900,86.0,1.0,0,0,2.4
8000,92.0,1.0,0,0,1.8
8100,84.0,1.0,0,0,2.6
8200,84.0,1.0,0,0,2.6
8300,-163.0,0.9,0,47,7.4
8400,87.0,1.0,0,0,2.3
8500,-398.0,0.8,0,92,11.8
8600,88.0,1.0,0,0,2.2
8700,83.0,1.0,0,0,2.7
8800,84.0,1.0,0,0,2.6
8900,-402.0,0.8,0,93,11.8
9000,-155.0,0.9,0,46,7.0
9100,-645.0,0.7,0,139,16.6
9200,-151.0,0.9,0,46,6.6
9300,-155.0,0.9,0,46,7.0
9400,-154.0,0.9,0,46,6.9
9500,-647.0,0.7,0,140,16.4
9600,-402.0,0.8,0,93,11.8
9700,-160.0,0.9,0,46,7.5
9800,88.0,1.0,0,0,2.2
9900,-156.0,0.9,0,46,7.1
10000,-646.0,0.7,0,140,16.3
