Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-0.9,0.0,491,0,50.0
100,0.0,0.1,440,0,45.1
200,0.6,0.1,447,0,45.2
300,-0.5,0.0,495,0,50.0
400,1.6,0.2,396,0,40.2
500,1.9,0.3,341,0,35.5
600,4.3,0.5,248,0,26.0
700,-47.0,0.1,347,94,45.2
800,0.9,0.1,449,0,45.1
900,-42.1,0.6,100,94,21.1
1000,-94.2,0.1,250,188,45.1
1100,0.4,0.1,444,0,45.1
1200,4.6,0.5,246,0,25.5
1300,-23.4,0.1,394,47,45.1
1400,1.6,0.2,396,0,40.2
1500,2.6,0.3,348,0,35.5
1600,2.7,0.3,347,0,35.3
1700,-0.7,0.0,493,0,50.0
1800,-0.4,0.0,496,0,50.0
1900,2.2,0.3,343,0,35.4
2000,-0.1,0.0,499,0,50.0
2100,-0.8,0.0,492,0,50.0
2200,0.4,0.1,444,0,45.1
2300,-1.4,0.0,486,0,50.0
2400,0.3,0.1,444,0,45.2
2500,-0.3,0.1,437,0,45.1
2600,-0.4,0.0,496,0,50.0
2700,-0.3,0.0,497,0,50.0
2800,-0.9,0.0,491,0,50.0
2900,-0.4,0.1,436,0,45.1
3000,-0.7,0.0,493,0,50.0
3100,-0.4,0.0,496,0,50.0
3200,-0.2,0.0,498,0,50.0
3300,-0.3,0.1,438,0,45.2
3400,0.6,0.1,446,0,45.1
3500,-0.6,0.0,494,0,50.0
3600,-0.4,0.0,496,0,50.0
3700,-0.7,0.0,493,0,50.0
3800,-0.5,0.0,495,0,50.0
3900,-0.4,0.0,496,0,50.0
4000,-0.5,0.0,495,0,50.0
4100,-0.7,0.0,493,0,50.0
4200,0.5,0.1,446,0,45.2
4300,-0.2,0.0,498,0,50.0
4400,-0.4,0.0,496,0,50.0
4500,-0.8,0.0,492,0,50.0
4600,0.2,0.1,442,0,45.1
4700,-0.3,0.0,497,0,50.0
4800,-0.2,0.0,498,0,50.0
4900,-0.7,0.0,493,0,50.0
5000,-1.0,0.0,490,0,50.0
5100,-0.3,0.0,497,0,50.0
5200,-0.4,0.0,496,0,50.0
5300,-0.3,0.0,497,0,50.0
5400,-1.2,0.0,488,0,50.0
5500,-0.1,0.0,499,0,50.0
5600,-0.2,0.0,498,0,50.0
5700,0.1,0.1,441,0,45.1
5800,-0.4,0.0,496,0,50.0
5900,-0.4,0.0,496,0,50.0
6000,-0.4,0.0,496,0,50.0
6100,-0.7,0.0,493,0,50.0
6200,0.5,0.1,445,0,45.1
6300,2.0,0.3,341,0,35.4
6400,1.7,0.2,398,0,40.3
6500,2.4,0.3,345,0,35.4
6600,-0.3,0.0,497,0,50.0
6700,-0.2,0.0,498,0,50.0
6800,-0.2,0.0,498,0,50.0
6900,0.2,0.1,443,0,45.2
7000,-0.4,0.0,496,0,50.0
7100,-0.4,0.0,496,0,50.0
7200,-0.1,0.0,499,0,50.0
7300,-0.7,0.0,493,0,50.0
7400,0.3,0.1,443,0,45.1
7500,-0.7,0.0,493,0,50.0
7600,-0.1,0.0,499,0,50.0
7700,0.4,0.1,444,0,45.1
7800,-0.4,0.0,496,0,50.0
7900,1.9,0.2,399,0,40.2
8000,-0.2,0.1,439,0,45.2
8100,0.5,0.1,445,0,45.1
8200,0.4,0.1,445,0,45.2
8300,1.5,0.2,397,0,40.4
8400,-0.3,0.0,497,0,50.0
8500,-0.6,0.0,494,0,50.0
8600,0.2,0.1,443,0,45.2
8700,0.4,0.1,445,0,45.2
8800,0.0,0.1,440,0,45.1
8900,1.8,0.2,398,0,40.2
9000,0.8,0.1,449,0,45.2
9100,0.9,0.2,390,0,40.3
9200,1.3,0.2,393,0,40.2
9300,0.0,0.0,500,0,50.0
9400,-0.3,0.1,437,0,45.1
9500,0.3,0.1,443,0,45.1
9600,1.7,0.3,339,0,35.5
9700,0.2,0.1,442,0,45.1
9800,1.5,0.2,395,0,40.2
9900,0.9,0.1,450,0,45.2
10000,-0.6,0.0,494,0,50.0
