Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,8.0,0.1,448,0,45.1
100,12.0,0.2,394,0,40.4
200,-5.0,0.0,495,0,50.0
300,12.0,0.2,394,0,40.4
400,-11.0,0.0,489,0,50.0
500,4.0,0.1,444,0,45.1
600,56.0,0.6,200,0,21.0
700,-243.0,0.0,445,47,50.0
800,3.0,0.1,443,0,45.1
900,-8.0,0.0,492,0,50.0
1000,18.0,0.2,399,0,40.3
1100,20.0,0.3,344,0,35.7
1200,55.0,0.6,198,0,20.9
1300,21.0,0.3,342,0,35.4
1400,5.0,0.1,447,0,45.3
1500,7.0,0.2,388,0,40.3
1600,51.0,0.6,195,0,21.0
1700,23.0,0.3,347,0,35.7
1800,34.0,0.4,300,0,31.0
1900,-196.0,0.5,198,47,26.1
2000,-225.0,0.2,345,47,40.4
2100,11.0,0.2,392,0,40.3
2200,42.0,0.5,245,0,25.8
2300,30.0,0.4,294,0,30.8
2400,21.0,0.3,343,0,35.5
2500,51.0,0.6,199,0,21.4
2600,-190.0,0.6,148,47,21.6
2700,20.0,0.3,344,0,35.7
2800,46.0,0.5,248,0,25.7
2900,68.0,0.8,100,0,12.0
3000,29.0,0.4,296,0,31.1
3100,-197.0,0.5,197,47,26.1
3200,51.0,0.6,195,0,21.0
3300,38.0,0.5,243,0,26.0
3400,58.0,0.7,148,0,16.7
3500,39.0,0.5,249,0,26.5
3600,50.0,0.6,198,0,21.4
3700,49.0,0.6,193,0,21.0
3800,35.0,0.5,242,0,26.2
3900,68.0,0.8,99,0,11.9
4000,40.0,0.5,246,0,26.1
4100,25.0,0.4,290,0,30.9
4200,62.0,0.7,148,0,16.3
4300,27.0,0.4,293,0,31.0
4400,43.0,0.5,248,0,26.0
4500,49.0,0.6,198,0,21.5
4600,37.0,0.5,245,0,26.3
4700,58.0,0.7,146,0,16.5
4800,26.0,0.4,293,0,31.1
4900,43.0,0.5,246,0,25.8
5000,45.0,0.5,248,0,25.8
5100,-211.0,0.4,243,47,31.0
5200,31.0,0.4,296,0,30.9
5300,40.0,0.5,243,0,25.8
5400,53.0,0.6,198,0,21.1
5500,21.0,0.3,343,0,35.5
5600,21.0,0.3,345,0,35.7
5700,12.0,0.2,392,0,40.2
5800,29.0,0.4,294,0,30.9
5900,-711.0,0.1,294,141,45.2
6000,42.0,0.5,249,0,26.2
6100,24.0,0.3,345,0,35.4
6200,-221.0,0.2,347,47,40.2
6300,2.0,0.1,443,0,45.2
6400,11.0,0.2,394,0,40.5
6500,24.0,0.3,349,0,35.8
6600,13.0,0.2,395,0,40.4
6700,34.0,0.4,297,0,30.7
6800,11.0,0.2,396,0,40.7
6900,37.0,0.4,297,0,30.4
7000,24.0,0.3,348,0,35.7
7100,6.0,0.1,446,0,45.1
7200,26.0,0.3,347,0,35.4
7300,27.0,0.3,347,0,35.3
7400,34.0,0.4,296,0,30.6
7500,69.0,0.8,100,0,11.9
7600,7.0,0.1,447,0,45.1
7700,43.0,0.5,248,0,26.0
7800,35.0,0.4,298,0,30.7
7900,29.0,0.3,350,0,35.4
8000,46.0,0.5,250,0,25.9
8100,20.0,0.2,400,0,40.2
8200,13.0,0.2,397,0,40.6
8300,41.0,0.5,249,0,26.3
8400,40.0,0.5,246,0,26.1
8500,17.0,0.2,399,0,40.4
8600,38.0,0.4,299,0,30.5
8700,-223.0,0.2,347,47,40.4
8800,43.0,0.5,247,0,25.9
8900,0.0,0.0,500,0,50.0
9000,-211.0,0.3,298,47,35.4
9100,28.0,0.3,349,0,35.4
9200,19.0,0.2,399,0,40.2
9300,39.0,0.4,300,0,30.5
9400,7.0,0.1,447,0,45.1
9500,18.0,0.2,399,0,40.3
9600,10.0,0.1,450,0,45.1
9700,9.0,0.1,450,0,45.2
9800,8.0,0.1,448,0,45.1
9900,18.0,0.2,399,0,40.3
10000,9.0,0.1,450,0,45.2
