Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-298.0,0.0,496,0,50.0
100,-140.7,0.5,240,0,26.2
200,-254.7,0.1,346,94,45.2
300,-16.0,0.9,0,47,7.1
400,-114.6,0.5,0,235,26.1
500,-15.6,0.9,0,47,6.7
600,-40.0,0.8,0,93,11.6
700,-15.8,0.9,0,46,7.3
800,8.5,1.0,0,0,2.5
900,8.9,1.0,0,0,2.1
1000,-89.9,0.6,0,188,21.3
1100,8.6,1.0,0,0,2.4
1200,8.2,1.0,0,0,2.8
1300,-16.7,0.9,0,47,7.8
1400,-65.1,0.7,0,141,16.4
1500,-16.9,0.9,0,47,8.0
1600,8.5,1.0,0,0,2.5
1700,-15.4,0.9,0,47,6.5
1800,-15.6,0.9,0,47,6.7
1900,-40.1,0.8,0,94,11.3
2000,-65.0,0.7,0,141,16.3
2100,-65.0,0.7,0,141,16.3
2200,9.4,1.0,0,0,1.6
2300,-63.1,0.7,0,137,16.0
2400,8.5,1.0,0,0,2.5
2500,9.5,1.0,0,0,1.5
2600,8.1,1.0,0,0,2.9
2700,9.1,1.0,0,0,1.9
2800,7.9,1.0,0,0,3.1
2900,-15.9,0.9,0,47,7.0
3000,-40.1,0.8,0,94,11.3
3100,-41.0,0.8,0,94,12.2
3200,-65.3,0.7,0,141,16.6
3300,8.4,1.0,0,0,2.6
3400,7.8,1.0,0,0,3.2
3500,8.7,1.0,0,0,2.3
3600,8.3,1.0,0,0,2.7
3700,8.5,1.0,0,0,2.5
3800,8.9,1.0,0,0,2.1
3900,-16.2,0.9,0,47,7.3
4000,-15.5,0.9,0,47,6.6
4100,9.1,1.0,0,0,1.9
4200,8.2,1.0,0,0,2.8
4300,9.1,1.0,0,0,1.9
4400,9.0,1.0,0,0,2.0
4500,8.0,1.0,0,0,3.0
4600,8.6,1.0,0,0,2.4
4700,-64.8,0.7,0,140,16.5
4800,-65.0,0.7,0,141,16.3
4900,8.2,1.0,0,0,2.8
5000,9.3,1.0,0,0,1.7
5100,8.3,1.0,0,0,2.7
5200,8.8,1.0,0,0,2.2
5300,-65.2,0.7,0,141,16.5
5400,8.4,1.0,0,0,2.6
5500,8.7,1.0,0,0,2.3
5600,8.7,1.0,0,0,2.3
5700,-113.2,0.5,0,231,26.3
5800,-16.1,0.9,0,47,7.2
5900,-15.7,0.9,0,47,6.8
6000,8.3,1.0,0,0,2.7
6100,-15.9,0.9,0,47,7.0
6200,8.8,1.0,0,0,2.2
6300,9.0,1.0,0,0,2.0
6400,-40.2,0.8,0,94,11.4
6500,-40.0,0.8,0,94,11.2
6600,-15.9,0.9,0,47,7.0
6700,-15.9,0.9,0,47,7.0
6800,-16.1,0.9,0,47,7.2
6900,8.9,1.0,0,0,2.1
7000,8.2,1.0,0,0,2.8
7100,-15.8,0.9,0,47,6.9
7200,-15.7,0.9,0,47,6.8
7300,8.5,1.0,0,0,2.5
7400,-15.7,0.9,0,47,6.8
7500,8.6,1.0,0,0,2.4
7600,8.7,1.0,0,0,2.3
7700,8.6,1.0,0,0,2.4
7800,8.6,1.0,0,0,2.4
7900,9.4,1.0,0,0,1.6
8000,8.7,1.0,0,0,2.3
8100,8.6,1.0,0,0,2.4
8200,9.1,1.0,0,0,1.9
8300,9.2,1.0,0,0,1.8
8400,8.8,1.0,0,0,2.2
8500,8.6,1.0,0,0,2.4
8600,8.8,1.0,0,0,2.2
8700,8.6,1.0,0,0,2.4
8800,8.1,1.0,0,0,2.9
8900,9.0,1.0,0,0,2.0
9000,9.0,1.0,0,0,2.0
9100,8.4,1.0,0,0,2.6
9200,8.9,1.0,0,0,2.1
9300,8.6,1.0,0,0,2.4
9400,9.0,1.0,0,0,2.0
9500,-15.9,0.9,0,47,7.0
9600,8.6,1.0,0,0,2.4
9700,8.7,1.0,0,0,2.3
9800,9.4,1.0,0,0,1.6
9900,9.1,1.0,0,0,1.9
10000,-65.8,0.7,0,141,17.1
