Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,13.0,0.2,395,0,40.4
100,-12.0,0.0,488,0,50.0
200,-1.0,0.0,499,0,50.0
300,-7.0,0.0,493,0,50.0
400,-7.0,0.0,493,0,50.0
500,15.0,0.2,395,0,40.2
600,43.0,0.5,245,0,25.7
700,47.0,0.6,193,0,21.2
800,21.0,0.3,343,0,35.5
900,18.0,0.3,341,0,35.6
1000,45.0,0.5,248,0,25.8
1100,26.0,0.3,348,0,35.5
1200,-2.0,0.1,439,0,45.2
1300,10.0,0.2,392,0,40.4
1400,35.0,0.4,297,0,30.6
1500,17.0,0.3,340,0,35.6
1600,36.0,0.4,298,0,30.6
1700,4.0,0.1,444,0,45.1
1800,52.0,0.6,197,0,21.1
1900,13.0,0.2,395,0,40.4
2000,22.0,0.3,346,0,35.7
2100,11.0,0.2,392,0,40.3
2200,29.0,0.4,294,0,30.9
2300,37.0,0.5,244,0,26.2
2400,53.0,0.6,199,0,21.2
2500,50.0,0.6,197,0,21.3
2600,70.0,0.9,49,0,7.8
2700,36.0,0.5,245,0,26.4
2800,54.0,0.6,199,0,21.1
2900,51.0,0.6,200,0,21.5
3000,-214.0,0.4,243,47,31.3
3100,22.0,0.3,344,0,35.5
3200,71.0,0.9,47,0,7.5
3300,41.0,0.5,248,0,26.2
3400,61.0,0.7,146,0,16.2
3500,69.0,0.8,98,0,11.7
3600,-188.0,0.6,147,47,21.3
3700,55.0,0.6,200,0,21.1
3800,27.0,0.4,292,0,30.9
3900,51.0,0.6,197,0,21.2
4000,66.0,0.8,97,0,11.9
4100,28.0,0.4,292,0,30.8
4200,59.0,0.7,146,0,16.4
4300,39.0,0.5,245,0,26.1
4400,23.0,0.3,344,0,35.4
4500,17.0,0.3,342,0,35.8
4600,-183.0,0.7,98,47,17.0
4700,-197.0,0.5,196,47,26.0
4800,-188.0,0.6,146,47,21.2
4900,60.0,0.7,147,0,16.4
5000,26.0,0.4,293,0,31.1
5100,28.0,0.4,294,0,31.0
5200,45.0,0.6,195,0,21.6
5300,-217.0,0.3,292,47,35.4
5400,37.0,0.4,298,0,30.5
5500,43.0,0.6,195,0,21.8
5600,-459.0,0.2,299,94,40.4
5700,-203.0,0.4,248,47,30.7
5800,-701.0,0.2,244,141,40.3
5900,36.0,0.4,298,0,30.6
6000,7.0,0.1,449,0,45.3
6100,24.0,0.3,349,0,35.8
6200,44.0,0.5,250,0,26.1
6300,39.0,0.5,247,0,26.3
6400,40.0,0.5,250,0,26.5
6500,42.0,0.5,248,0,26.1
6600,15.0,0.2,398,0,40.5
6700,23.0,0.3,347,0,35.7
6800,-218.0,0.2,348,46,40.4
6900,-222.0,0.2,349,47,40.5
7000,18.0,0.2,400,0,40.4
7100,3.0,0.1,447,0,45.5
7200,41.0,0.5,248,0,26.2
7300,18.0,0.3,344,0,35.9
7400,19.0,0.2,399,0,40.2
7500,47.0,0.5,250,0,25.8
7600,17.0,0.2,400,0,40.5
7700,7.0,0.1,449,0,45.3
7800,9.0,0.1,449,0,45.1
7900,-238.0,0.0,450,47,50.0
8000,-2.0,0.0,498,0,50.0
8100,-230.0,0.1,399,47,45.2
8200,9.0,0.1,450,0,45.2
8300,28.0,0.3,348,0,35.3
8400,9.0,0.1,449,0,45.1
8500,5.0,0.1,445,0,45.1
8600,9.0,0.1,450,0,45.2
8700,-3.0,0.0,497,0,50.0
8800,8.0,0.1,448,0,45.1
8900,17.0,0.2,399,0,40.4
9000,17.0,0.2,398,0,40.3
9100,29.0,0.3,350,0,35.4
9200,36.0,0.4,300,0,30.8
9300,19.0,0.2,400,0,40.3
9400,29.0,0.3,350,0,35.4
9500,-242.0,0.0,446,47,50.0
9600,-239.0,0.0,449,47,50.0
9700,28.0,0.3,350,0,35.5
9800,9.0,0.1,450,0,45.2
9900,0.0,0.0,500,0,50.0
10000,0.0,0.0,500,0,50.0
