Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-21.4,0.3,297,47,35.6
100,2.9,0.4,290,0,30.5
200,0.8,0.1,448,0,45.1
300,-0.3,0.0,497,0,50.0
400,-0.9,0.0,491,0,50.0
500,1.9,0.2,400,0,40.3
600,-0.2,0.0,498,0,50.0
700,-0.6,0.0,494,0,50.0
800,1.2,0.2,393,0,40.3
900,-18.5,0.6,148,47,21.1
1000,3.4,0.4,297,0,30.7
1100,4.0,0.5,248,0,26.3
1200,4.3,0.5,247,0,25.9
1300,1.8,0.2,399,0,40.3
1400,1.6,0.2,396,0,40.2
1500,0.0,0.0,500,0,50.0
1600,2.8,0.3,350,0,35.5
1700,3.6,0.4,300,0,30.8
1800,6.0,0.7,149,0,16.6
1900,0.7,0.1,448,0,45.2
2000,1.7,0.2,398,0,40.3
2100,1.9,0.2,399,0,40.2
2200,1.1,0.2,394,0,40.5
2300,0.4,0.1,445,0,45.2
2400,2.6,0.3,348,0,35.5
2500,2.0,0.2,400,0,40.2
2600,2.9,0.3,350,0,35.4
2700,-0.9,0.0,491,0,50.0
2800,0.7,0.1,447,0,45.1
2900,-0.1,0.0,499,0,50.0
3000,0.0,0.0,500,0,50.0
3100,-0.3,0.0,497,0,50.0
3200,1.1,0.2,393,0,40.4
3300,1.0,0.1,450,0,45.1
3400,-0.3,0.0,497,0,50.0
3500,0.7,0.1,447,0,45.1
3600,0.3,0.1,444,0,45.2
3700,0.4,0.1,444,0,45.1
3800,-0.7,0.0,493,0,50.0
3900,2.5,0.3,347,0,35.5
4000,0.9,0.2,390,0,40.3
4100,-0.1,0.0,499,0,50.0
4200,0.9,0.1,449,0,45.1
4300,-0.2,0.0,498,0,50.0
4400,-0.1,0.0,499,0,50.0
4500,-0.9,0.0,491,0,50.0
4600,-0.6,0.0,494,0,50.0
4700,-0.8,0.0,492,0,50.0
4800,2.1,0.3,341,0,35.3
4900,1.6,0.3,339,0,35.6
5000,1.4,0.2,395,0,40.3
5100,1.0,0.2,391,0,40.3
5200,3.6,0.4,298,0,30.6
5300,1.1,0.2,393,0,40.4
5400,-0.5,0.0,495,0,50.0
5500,-24.4,0.0,444,47,50.0
5600,0.7,0.2,387,0,40.2
5700,-0.8,0.0,492,0,50.0
5800,-0.3,0.0,497,0,50.0
5900,1.4,0.2,395,0,40.3
6000,-0.4,0.0,496,0,50.0
6100,2.3,0.3,344,0,35.4
6200,3.1,0.4,293,0,30.6
6300,0.6,0.1,446,0,45.1
6400,0.3,0.1,444,0,45.2
6500,-0.2,0.1,439,0,45.2
6600,0.2,0.1,442,0,45.1
6700,0.0,0.1,441,0,45.2
6800,-1.0,0.0,490,0,50.0
6900,2.4,0.3,346,0,35.5
7000,-0.6,0.0,494,0,50.0
7100,1.3,0.2,394,0,40.3
7200,-1.1,0.0,489,0,50.0
7300,-0.3,0.1,438,0,45.2
7400,2.2,0.3,343,0,35.4
7500,0.3,0.1,443,0,45.1
7600,-0.8,0.0,492,0,50.0
7700,0.1,0.1,441,0,45.1
7800,1.0,0.2,391,0,40.3
7900,0.3,0.1,444,0,45.2
8000,1.5,0.2,395,0,40.2
8100,-0.3,0.0,497,0,50.0
8200,0.4,0.1,445,0,45.2
8300,-0.8,0.0,492,0,50.0
8400,-0.9,0.0,491,0,50.0
8500,-1.2,0.0,488,0,50.0
8600,-0.9,0.0,491,0,50.0
8700,-1.3,0.0,487,0,50.0
8800,-0.4,0.0,496,0,50.0
8900,2.8,0.3,349,0,35.4
9000,2.4,0.3,347,0,35.6
9100,0.3,0.1,443,0,45.1
9200,-0.3,0.0,497,0,50.0
9300,-0.2,0.0,498,0,50.0
9400,0.4,0.1,445,0,45.2
9500,0.2,0.1,443,0,45.2
9600,0.0,0.1,440,0,45.1
9700,-0.8,0.0,492,0,50.0
9800,0.5,0.1,445,0,45.1
9900,2.1,0.3,342,0,35.4
10000,1.9,0.3,340,0,35.4
