Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-719.0,0.0,345,141,50.0
100,-8.0,0.0,492,0,50.0
200,16.0,0.2,398,0,40.4
300,17.0,0.2,398,0,40.3
400,23.0,0.3,345,0,35.5
500,9.0,0.1,449,0,45.1
600,2.0,0.1,443,0,45.2
700,1.0,0.1,442,0,45.2
800,6.0,0.1,446,0,45.1
900,-209.0,0.4,241,47,30.6
1000,-437.0,0.5,148,94,26.4
1100,40.0,0.5,241,0,25.6
1200,-697.0,0.2,248,141,40.3
1300,-453.0,0.3,245,94,35.5
1400,54.0,0.6,195,0,20.7
1500,45.0,0.5,249,0,25.9
1600,39.0,0.5,245,0,26.1
1700,-661.0,0.6,48,141,21.1
1800,31.0,0.4,293,0,30.6
1900,17.0,0.3,340,0,35.6
2000,-184.0,0.6,148,47,21.0
2100,34.0,0.5,241,0,26.2
2200,-199.0,0.5,194,47,26.0
2300,27.0,0.4,292,0,30.9
2400,51.0,0.6,194,0,20.9
2500,-184.0,0.5,200,45,25.9
2600,39.0,0.5,247,0,26.3
2700,-192.0,0.5,196,47,25.5
2800,-165.0,0.8,49,47,11.4
2900,-923.0,0.4,98,188,31.3
3000,-671.0,0.5,97,141,25.9
3100,64.0,0.7,150,0,16.3
3200,-212.0,0.4,243,47,31.1
3300,57.0,0.7,147,0,16.7
3400,52.0,0.7,146,0,17.1
3500,39.0,0.5,245,0,26.1
3600,35.0,0.5,246,0,26.6
3700,31.0,0.4,294,0,30.7
3800,62.0,0.8,99,0,12.5
3900,60.0,0.7,150,0,16.7
4000,42.0,0.5,248,0,26.1
4100,35.0,0.5,244,0,26.4
4200,46.0,0.6,198,0,21.8
4300,64.0,0.7,147,0,16.0
4400,37.0,0.5,243,0,26.1
4500,53.0,0.6,198,0,21.1
4600,16.0,0.2,396,0,40.2
4700,59.0,0.7,147,0,16.5
4800,3.0,0.1,443,0,45.1
4900,46.0,0.5,250,0,25.9
5000,20.0,0.3,344,0,35.7
5100,41.0,0.5,248,0,26.2
5200,11.0,0.2,391,0,40.2
5300,51.0,0.6,196,0,21.1
5400,26.0,0.3,346,0,35.3
5500,33.0,0.4,297,0,30.8
5600,-460.0,0.2,298,94,40.4
5700,-203.0,0.4,249,47,30.8
5800,-225.0,0.2,345,47,40.4
5900,-681.0,0.4,147,141,30.8
6000,9.0,0.2,392,0,40.5
6100,10.0,0.2,391,0,40.3
6200,27.0,0.3,348,0,35.4
6300,26.0,0.3,349,0,35.6
6400,3.0,0.1,444,0,45.2
6500,13.0,0.2,395,0,40.4
6600,39.0,0.5,248,0,26.4
6700,-228.0,0.2,344,47,40.6
6800,42.0,0.5,250,0,26.3
6900,29.0,0.4,296,0,31.1
7000,14.0,0.2,397,0,40.5
7100,41.0,0.5,250,0,26.4
7200,-694.0,0.2,250,141,40.2
7300,46.0,0.5,250,0,25.9
7400,25.0,0.3,350,0,35.8
7500,19.0,0.2,400,0,40.3
7600,-451.0,0.3,248,94,35.6
7700,-200.0,0.4,250,47,30.6
7800,-209.0,0.3,300,47,35.4
7900,34.0,0.4,297,0,30.7
8000,50.0,0.6,200,0,21.6
8100,23.0,0.3,347,0,35.7
8200,-222.0,0.2,349,47,40.5
8300,-716.0,0.0,348,141,50.0
8400,-202.0,0.4,248,47,30.6
8500,-448.0,0.3,250,94,35.5
8600,-234.0,0.1,396,47,45.3
8700,-2.0,0.0,498,0,50.0
8800,0.0,0.0,500,0,50.0
8900,7.0,0.1,448,0,45.2
9000,18.0,0.2,400,0,40.4
9100,56.0,0.6,200,0,21.0
9200,18.0,0.2,398,0,40.2
9300,10.0,0.1,450,0,45.1
9400,23.0,0.3,344,0,35.4
9500,11.0,0.2,391,0,40.2
9600,-2.0,0.0,498,0,50.0
9700,-5.0,0.0,495,0,50.0
9800,-2.0,0.0,498,0,50.0
9900,10.0,0.1,450,0,45.1
10000,9.0,0.1,449,0,45.1
