Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-6628.0,0.1,442,0,45.1
100,-6642.0,0.1,443,0,45.1
200,-5813.0,0.2,388,0,40.3
300,-5912.0,0.2,395,0,40.4
400,-5828.0,0.2,389,0,40.4
500,-5167.0,0.3,346,0,35.6
600,-4395.0,0.4,295,0,30.9
700,-5619.0,0.1,343,94,45.2
800,-5883.0,0.2,393,0,40.3
900,-4406.0,0.4,296,0,30.6
1000,-4842.0,0.0,243,235,50.0
1100,-5081.0,0.3,340,0,35.4
1200,-5092.0,0.1,292,141,45.1
1300,-5882.0,0.2,393,0,40.2
1400,-3684.0,0.3,200,141,35.3
1500,-2159.0,0.7,148,0,16.4
1600,-2397.0,0.2,50,329,40.3
1700,-1390.0,0.4,0,282,30.6
1800,-3835.0,0.2,193,188,40.3
1900,-4333.0,0.2,242,141,40.3
2000,-4625.0,0.3,294,47,35.4
2100,-1898.0,0.6,98,94,21.6
2200,-3369.0,0.4,195,94,30.7
2300,-3612.0,0.1,146,282,45.1
2400,-890.0,0.6,0,186,21.2
2500,-1134.0,0.7,48,94,16.3
2600,-2150.0,0.3,50,282,35.5
2700,-3938.0,0.4,249,47,30.8
2800,-3649.0,0.5,246,0,26.0
2900,-2139.0,0.5,98,141,25.8
3000,-2393.0,0.6,147,47,21.3
3100,-901.0,0.6,0,188,21.5
3200,-891.0,0.6,0,186,21.3
3300,-653.0,0.7,0,141,16.6
3400,-1901.0,0.4,50,234,30.9
3500,-2123.0,0.3,48,282,35.6
3600,-1384.0,0.4,0,280,30.8
3700,-651.0,0.7,0,141,16.4
3800,-1901.0,0.6,98,94,21.9
3900,-654.0,0.7,0,140,17.1
4000,-1376.0,0.4,0,278,30.8
4100,-1876.0,0.2,0,374,40.2
4200,-160.0,0.9,0,47,7.1
4300,-896.0,0.6,0,187,21.4
4400,-1138.0,0.5,0,233,26.1
4500,-646.0,0.7,0,141,15.9
4600,-893.0,0.6,0,187,21.1
4700,-395.0,0.8,0,92,11.5
4800,-896.0,0.6,0,188,21.0
4900,-658.0,0.7,0,141,17.1
5000,-649.0,0.7,0,140,16.6
5100,-645.0,0.7,0,140,16.2
5200,-642.0,0.7,0,139,16.3
5300,-1625.0,0.3,0,325,35.8
5400,-896.0,0.6,0,187,21.4
5500,-645.0,0.7,0,140,16.2
5600,-894.0,0.6,0,187,21.2
5700,-1134.0,0.5,0,231,26.5
5800,-406.0,0.8,0,94,11.8
5900,-1381.0,0.4,0,279,30.9
6000,-891.0,0.6,0,186,21.3
6100,-897.0,0.6,0,187,21.5
6200,-887.0,0.6,0,185,21.3
6300,-897.0,0.6,0,187,21.5
6400,-400.0,0.8,0,93,11.6
6500,-405.0,0.8,0,94,11.7
6600,-404.0,0.8,0,94,11.6
6700,-162.0,0.9,0,47,7.3
6800,-154.0,0.9,0,46,6.9
6900,-400.0,0.8,0,93,11.6
7000,-653.0,0.7,0,141,16.6
7100,-163.0,0.9,0,47,7.4
7200,-899.0,0.6,0,188,21.3
7300,-1143.0,0.5,0,234,26.2
7400,-893.0,0.6,0,187,21.1
7500,-1142.0,0.5,0,234,26.1
7600,-648.0,0.7,0,140,16.5
7700,-402.0,0.8,0,93,11.8
7800,-657.0,0.7,0,140,17.4
7900,-401.0,0.8,0,93,11.7
8000,-155.0,0.9,0,46,7.0
8100,-651.0,0.7,0,140,16.8
8200,-1143.0,0.5,0,233,26.6
8300,-163.0,0.9,0,47,7.4
8400,-877.0,0.6,0,183,21.1
8500,-402.0,0.8,0,94,11.4
8600,-406.0,0.8,0,93,12.2
8700,86.0,1.0,0,0,2.4
8800,-894.0,0.6,0,187,21.2
8900,-404.0,0.8,0,94,11.6
9000,-159.0,0.9,0,47,7.0
9100,-1144.0,0.5,0,234,26.3
9200,91.0,1.0,0,0,1.9
9300,-400.0,0.8,0,92,12.0
9400,-893.0,0.6,0,186,21.5
9500,-893.0,0.6,0,186,21.5
9600,-164.0,0.9,0,47,7.5
9700,-163.0,0.9,0,47,7.4
9800,-649.0,0.7,0,139,17.0
9900,-1140.0,0.5,0,234,25.9
10000,84.0,1.0,0,0,2.6
