Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-0.6,0.0,494,0,50.0
100,-0.2,0.0,498,0,50.0
200,-0.4,0.0,496,0,50.0
300,-22.6,0.2,343,47,40.3
400,-0.2,0.0,498,0,50.0
500,0.5,0.1,448,0,45.4
600,3.6,0.4,300,0,30.8
700,1.1,0.2,392,0,40.3
800,4.3,0.5,248,0,26.0
900,0.6,0.1,446,0,45.1
1000,1.2,0.2,396,0,40.6
1100,2.3,0.3,345,0,35.5
1200,1.7,0.2,398,0,40.3
1300,1.0,0.1,450,0,45.1
1400,-93.2,0.2,200,188,40.2
1500,1.0,0.1,450,0,45.1
1600,2.4,0.3,348,0,35.7
1700,5.5,0.6,200,0,21.1
1800,1.8,0.2,398,0,40.2
1900,2.9,0.4,294,0,30.9
2000,4.8,0.6,200,0,21.8
2100,1.0,0.1,450,0,45.1
2200,2.5,0.3,348,0,35.6
2300,-0.2,0.0,498,0,50.0
2400,1.0,0.1,450,0,45.1
2500,2.0,0.2,400,0,40.2
2600,2.0,0.2,400,0,40.2
2700,0.7,0.1,447,0,45.1
2800,-0.2,0.0,498,0,50.0
2900,0.9,0.1,449,0,45.1
3000,-0.1,0.0,499,0,50.0
3100,-0.2,0.0,498,0,50.0
3200,1.0,0.1,450,0,45.1
3300,0.8,0.1,448,0,45.1
3400,0.0,0.1,440,0,45.1
3500,0.2,0.1,443,0,45.2
3600,-0.5,0.0,495,0,50.0
3700,-0.8,0.0,492,0,50.0
3800,-25.0,0.0,438,47,50.0
3900,-0.4,0.1,436,0,45.1
4000,0.4,0.1,445,0,45.2
4100,-0.6,0.0,494,0,50.0
4200,-0.5,0.0,495,0,50.0
4300,-0.7,0.0,493,0,50.0
4400,-0.5,0.0,495,0,50.0
4500,0.9,0.1,449,0,45.1
4600,0.0,0.1,440,0,45.1
4700,-0.7,0.0,493,0,50.0
4800,-0.8,0.0,492,0,50.0
4900,-0.5,0.0,495,0,50.0
5000,-0.6,0.0,494,0,50.0
5100,1.4,0.2,396,0,40.4
5200,0.4,0.1,444,0,45.1
5300,0.7,0.1,448,0,45.2
5400,-23.8,0.1,391,47,45.2
5500,-0.1,0.0,499,0,50.0
5600,-0.5,0.0,495,0,50.0
5700,0.6,0.1,446,0,45.1
5800,-0.2,0.0,498,0,50.0
5900,2.7,0.3,349,0,35.5
6000,4.2,0.5,246,0,25.9
6100,1.0,0.2,392,0,40.4
6200,-0.3,0.1,438,0,45.2
6300,0.2,0.1,443,0,45.2
6400,1.1,0.2,392,0,40.3
6500,0.4,0.1,444,0,45.1
6600,1.5,0.2,395,0,40.2
6700,0.5,0.1,446,0,45.2
6800,-0.7,0.0,493,0,50.0
6900,0.2,0.1,442,0,45.1
7000,0.3,0.1,443,0,45.1
7100,0.0,0.1,440,0,45.1
7200,0.4,0.1,445,0,45.2
7300,2.2,0.3,344,0,35.5
7400,0.2,0.1,442,0,45.1
7500,0.6,0.1,447,0,45.2
7600,3.2,0.4,294,0,30.6
7700,3.2,0.4,294,0,30.6
7800,1.8,0.3,340,0,35.5
7900,3.1,0.4,293,0,30.6
8000,-0.6,0.0,494,0,50.0
8100,1.7,0.2,397,0,40.2
8200,0.4,0.1,445,0,45.2
8300,0.3,0.1,444,0,45.2
8400,2.9,0.4,292,0,30.7
8500,0.4,0.1,444,0,45.1
8600,0.2,0.1,443,0,45.2
8700,-0.3,0.0,497,0,50.0
8800,-1.1,0.0,489,0,50.0
8900,2.7,0.3,348,0,35.4
9000,0.9,0.2,390,0,40.3
9100,0.6,0.1,446,0,45.1
9200,1.2,0.2,394,0,40.4
9300,0.9,0.2,390,0,40.3
9400,-1.2,0.0,488,0,50.0
9500,1.3,0.2,395,0,40.4
9600,-0.8,0.0,492,0,50.0
9700,-0.1,0.1,440,0,45.2
9800,-1.0,0.0,490,0,50.0
9900,-0.1,0.1,439,0,45.1
10000,1.7,0.2,399,0,40.4
