Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-2331.0,0.2,390,0,40.3
100,-2038.0,0.3,343,0,35.6
200,-1678.0,0.4,246,47,30.4
300,-2960.0,0.0,492,0,50.0
400,-2294.0,0.1,145,282,45.2
500,-2603.0,0.1,395,47,45.1
600,-1390.0,0.4,0,282,30.6
700,-2970.0,0.0,494,0,50.0
800,-1253.0,0.5,97,140,26.3
900,-1723.0,0.4,291,0,31.2
1000,-1139.0,0.6,198,0,21.5
1100,-643.0,0.7,0,138,16.8
1200,-1069.0,0.6,148,47,20.7
1300,-893.0,0.6,0,187,21.1
1400,-465.0,0.8,50,47,11.5
1500,-891.0,0.6,0,186,21.3
1600,-758.0,0.7,97,47,16.2
1700,-159.0,0.9,0,47,7.0
1800,-156.0,0.9,0,46,7.1
1900,-899.0,0.6,0,187,21.7
2000,-958.0,0.6,50,141,21.0
2100,89.0,1.0,0,0,2.1
2200,-158.0,0.9,0,47,6.9
2300,-156.0,0.9,0,46,7.1
2400,92.0,1.0,0,0,1.8
2500,-159.0,0.9,0,47,7.0
2600,-156.0,0.9,0,46,7.1
2700,82.0,1.0,0,0,2.8
2800,-157.0,0.9,0,46,7.2
2900,90.0,1.0,0,0,2.0
3000,91.0,1.0,0,0,1.9
3100,84.0,1.0,0,0,2.6
3200,87.0,1.0,0,0,2.3
3300,86.0,1.0,0,0,2.4
3400,-159.0,0.9,0,47,7.0
3500,89.0,1.0,0,0,2.1
3600,85.0,1.0,0,0,2.5
3700,93.0,1.0,0,0,1.7
3800,88.0,1.0,0,0,2.2
3900,89.0,1.0,0,0,2.1
4000,85.0,1.0,0,0,2.5
4100,84.0,1.0,0,0,2.6
4200,92.0,1.0,0,0,1.8
4300,86.0,1.0,0,0,2.4
4400,86.0,1.0,0,0,2.4
4500,-884.0,0.6,0,184,21.4
4600,87.0,1.0,0,0,2.3
4700,91.0,1.0,0,0,1.9
4800,88.0,1.0,0,0,2.2
4900,-410.0,0.8,0,94,12.2
5000,-403.0,0.8,0,94,11.5
5100,-158.0,0.9,0,47,6.9
5200,85.0,1.0,0,0,2.5
5300,86.0,1.0,0,0,2.4
5400,81.0,1.0,0,0,2.9
5500,-406.0,0.8,0,94,11.8
5600,-894.0,0.6,0,186,21.6
5700,89.0,1.0,0,0,2.1
5800,80.0,1.0,0,0,3.0
5900,91.0,1.0,0,0,1.9
6000,82.0,1.0,0,0,2.8
6100,92.0,1.0,0,0,1.8
6200,-407.0,0.8,0,94,11.9
6300,93.0,1.0,0,0,1.7
6400,-158.0,0.9,0,47,6.9
6500,-651.0,0.7,0,141,16.4
6600,82.0,1.0,0,0,2.8
6700,89.0,1.0,0,0,2.1
6800,-644.0,0.7,0,139,16.5
6900,91.0,1.0,0,0,1.9
7000,85.0,1.0,0,0,2.5
7100,-163.0,0.9,0,47,7.4
7200,87.0,1.0,0,0,2.3
7300,83.0,1.0,0,0,2.7
7400,88.0,1.0,0,0,2.2
7500,83.0,1.0,0,0,2.7
7600,78.0,1.0,0,0,3.2
7700,91.0,1.0,0,0,1.9
7800,-410.0,0.8,0,94,12.2
7900,81.0,1.0,0,0,2.9
8000,-157.0,0.9,0,47,6.8
8100,86.0,1.0,0,0,2.4
8200,87.0,1.0,0,0,2.3
8300,85.0,1.0,0,0,2.5
8400,85.0,1.0,0,0,2.5
8500,85.0,1.0,0,0,2.5
8600,86.0,1.0,0,0,2.4
8700,90.0,1.0,0,0,2.0
8800,89.0,1.0,0,0,2.1
8900,-405.0,0.8,0,94,11.7
9000,85.0,1.0,0,0,2.5
9100,93.0,1.0,0,0,1.7
9200,85.0,1.0,0,0,2.5
9300,-167.0,0.9,0,47,7.8
9400,84.0,1.0,0,0,2.6
9500,80.0,1.0,0,0,3.0
9600,-409.0,0.8,0,94,12.1
9700,86.0,1.0,0,0,2.4
9800,-406.0,0.8,0,94,11.8
9900,91.0,1.0,0,0,1.9
10000,-160.0,0.9,0,47,7.1
