Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-620.0,0.1,398,47,45.1
100,-217.5,0.7,149,0,16.6
200,-463.6,0.1,246,188,45.1
300,-662.8,0.1,442,0,45.1
400,-498.6,0.3,333,0,35.7
500,-40.6,0.8,0,94,11.8
600,-64.8,0.7,0,139,16.9
700,-207.5,0.5,94,137,26.6
800,-89.4,0.6,0,187,21.2
900,-16.1,0.9,0,47,7.2
1000,-64.8,0.7,0,139,16.9
1100,7.8,1.0,0,0,3.2
1200,-88.8,0.6,0,185,21.4
1300,-15.4,0.9,0,45,7.3
1400,-40.6,0.8,0,93,12.2
1500,-40.4,0.8,0,94,11.6
1600,-40.3,0.8,0,93,11.9
1700,-16.4,0.9,0,47,7.5
1800,-15.8,0.9,0,47,6.9
1900,-16.1,0.9,0,47,7.2
2000,-15.7,0.9,0,46,7.2
2100,-113.4,0.5,0,231,26.5
2200,8.3,1.0,0,0,2.7
2300,-16.4,0.9,0,47,7.5
2400,-40.1,0.8,0,93,11.7
2500,-15.6,0.9,0,47,6.7
2600,-139.2,0.4,0,281,31.2
2700,8.5,1.0,0,0,2.5
2800,8.4,1.0,0,0,2.6
2900,8.4,1.0,0,0,2.6
3000,8.6,1.0,0,0,2.4
3100,-65.5,0.7,0,141,16.8
3200,8.4,1.0,0,0,2.6
3300,8.5,1.0,0,0,2.5
3400,8.4,1.0,0,0,2.6
3500,8.7,1.0,0,0,2.3
3600,-40.5,0.8,0,93,12.1
3700,9.1,1.0,0,0,1.9
3800,-40.4,0.8,0,93,12.0
3900,8.9,1.0,0,0,2.1
4000,-16.2,0.9,0,47,7.3
4100,8.2,1.0,0,0,2.8
4200,8.5,1.0,0,0,2.5
4300,8.6,1.0,0,0,2.4
4400,8.8,1.0,0,0,2.2
4500,-16.4,0.9,0,47,7.5
4600,8.4,1.0,0,0,2.6
4700,-40.0,0.8,0,94,11.2
4800,8.5,1.0,0,0,2.5
4900,-15.7,0.9,0,47,6.8
5000,8.2,1.0,0,0,2.8
5100,8.7,1.0,0,0,2.3
5200,8.7,1.0,0,0,2.3
5300,8.9,1.0,0,0,2.1
5400,-15.9,0.9,0,47,7.0
5500,-16.2,0.9,0,47,7.3
5600,-15.9,0.9,0,47,7.0
5700,9.1,1.0,0,0,1.9
5800,-65.3,0.7,0,141,16.6
5900,8.8,1.0,0,0,2.2
6000,8.5,1.0,0,0,2.5
6100,8.6,1.0,0,0,2.4
6200,-41.2,0.8,0,94,12.4
6300,-41.1,0.8,0,94,12.3
6400,-15.8,0.9,0,47,6.9
6500,-15.5,0.9,0,47,6.6
6600,8.8,1.0,0,0,2.2
6700,8.8,1.0,0,0,2.2
6800,-15.6,0.9,0,47,6.7
6900,9.0,1.0,0,0,2.0
7000,-65.5,0.7,0,141,16.8
7100,-16.0,0.9,0,47,7.1
7200,8.6,1.0,0,0,2.4
7300,-89.7,0.6,0,188,21.1
7400,-15.8,0.9,0,47,6.9
7500,-16.4,0.9,0,47,7.5
7600,8.1,1.0,0,0,2.9
7700,8.5,1.0,0,0,2.5
7800,-89.7,0.6,0,188,21.1
7900,8.5,1.0,0,0,2.5
8000,8.2,1.0,0,0,2.8
8100,8.2,1.0,0,0,2.8
8200,9.0,1.0,0,0,2.0
8300,-65.4,0.7,0,141,16.7
8400,-89.5,0.6,0,188,20.9
8500,8.7,1.0,0,0,2.3
8600,-40.5,0.8,0,94,11.7
8700,-15.7,0.9,0,47,6.8
8800,-40.6,0.8,0,94,11.8
8900,8.8,1.0,0,0,2.2
9000,8.1,1.0,0,0,2.9
9100,8.0,1.0,0,0,3.0
9200,8.5,1.0,0,0,2.5
9300,-16.1,0.9,0,47,7.2
9400,8.3,1.0,0,0,2.7
9500,8.1,1.0,0,0,2.9
9600,8.7,1.0,0,0,2.3
9700,8.6,1.0,0,0,2.4
9800,8.7,1.0,0,0,2.3
9900,-16.0,0.9,0,47,7.1
10000,8.6,1.0,0,0,2.4
