Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,0.0,0.0,500,0,50.0
100,16.0,0.2,398,0,40.4
200,-3.0,0.0,497,0,50.0
300,8.0,0.1,448,0,45.1
400,10.0,0.1,450,0,45.1
500,14.0,0.2,396,0,40.4
600,24.0,0.3,346,0,35.5
700,5.0,0.1,446,0,45.2
800,-210.0,0.4,241,47,30.7
900,-476.0,0.1,340,94,45.1
1000,-452.0,0.3,247,94,35.6
1100,3.0,0.1,443,0,45.1
1200,26.0,0.3,348,0,35.5
1300,3.0,0.1,443,0,45.1
1400,34.0,0.4,298,0,30.8
1500,11.0,0.2,391,0,40.2
1600,2.0,0.1,443,0,45.2
1700,5.0,0.1,446,0,45.2
1800,24.0,0.3,347,0,35.6
1900,71.0,0.8,98,0,11.5
2000,-446.0,0.4,193,94,30.7
2100,-12.0,0.0,488,0,50.0
2200,13.0,0.2,394,0,40.3
2300,23.0,0.3,347,0,35.7
2400,-186.0,0.6,148,47,21.2
2500,30.0,0.4,293,0,30.7
2600,-182.0,0.6,148,47,20.8
2700,45.0,0.6,192,0,21.3
2800,-180.0,0.7,99,47,16.8
2900,15.0,0.3,339,0,35.7
3000,58.0,0.7,147,0,16.6
3100,13.0,0.3,339,0,35.9
3200,61.0,0.8,96,0,12.3
3300,54.0,0.7,146,0,16.9
3400,45.0,0.6,191,0,21.2
3500,50.0,0.7,144,0,17.1
3600,53.0,0.7,145,0,16.9
3700,73.0,0.9,48,0,7.4
3800,40.0,0.6,192,0,21.8
3900,-182.0,0.7,98,47,16.9
4000,68.0,0.8,98,0,11.8
4100,38.0,0.5,241,0,25.8
4200,-701.0,0.2,246,141,40.5
4300,50.0,0.6,198,0,21.4
4400,32.0,0.4,294,0,30.6
4500,-948.0,0.1,244,188,45.1
4600,56.0,0.7,147,0,16.8
4700,-455.0,0.4,195,94,31.8
4800,-690.0,0.3,198,141,35.7
4900,35.0,0.4,298,0,30.7
5000,38.0,0.5,247,0,26.4
5100,69.0,0.8,100,0,11.9
5200,37.0,0.5,245,0,26.3
5300,25.0,0.4,295,0,31.4
5400,44.0,0.5,250,0,26.1
5500,46.0,0.6,199,0,21.9
5600,21.0,0.3,344,0,35.6
5700,42.0,0.5,247,0,26.0
5800,38.0,0.5,246,0,26.3
5900,36.0,0.4,298,0,30.6
6000,11.0,0.2,397,0,40.8
6100,46.0,0.6,198,0,21.8
6200,13.0,0.2,396,0,40.5
6300,44.0,0.5,248,0,25.9
6400,24.0,0.3,349,0,35.8
6500,35.0,0.4,299,0,30.8
6600,32.0,0.4,295,0,30.7
6700,-194.0,0.5,198,47,25.9
6800,-227.0,0.2,344,47,40.5
6900,-206.0,0.4,248,47,31.0
7000,-682.0,0.4,146,141,30.8
7100,40.0,0.5,248,0,26.3
7200,50.0,0.6,199,0,21.5
7300,45.0,0.5,250,0,26.0
7400,17.0,0.2,397,0,40.2
7500,29.0,0.3,349,0,35.3
7600,14.0,0.2,395,0,40.3
7700,39.0,0.4,300,0,30.5
7800,13.0,0.2,393,0,40.2
7900,37.0,0.4,299,0,30.6
8000,14.0,0.3,342,0,36.1
8100,46.0,0.5,250,0,25.9
8200,38.0,0.4,299,0,30.5
8300,5.0,0.1,447,0,45.3
8400,5.0,0.1,446,0,45.2
8500,34.0,0.4,299,0,30.9
8600,45.0,0.5,250,0,26.0
8700,44.0,0.5,249,0,26.0
8800,15.0,0.2,400,0,40.7
8900,38.0,0.4,300,0,30.6
9000,-2.0,0.0,498,0,50.0
9100,8.0,0.1,448,0,45.1
9200,27.0,0.3,347,0,35.3
9300,0.0,0.0,500,0,50.0
9400,9.0,0.1,449,0,45.1
9500,19.0,0.2,399,0,40.2
9600,10.0,0.1,450,0,45.1
9700,10.0,0.1,450,0,45.1
9800,-1.0,0.0,499,0,50.0
9900,-2.0,0.0,498,0,50.0
10000,-238.0,0.0,450,47,50.0
