Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-747.2,0.0,498,0,50.0
100,-682.0,0.0,438,47,50.0
200,-432.2,0.4,290,0,30.6
300,-512.7,0.3,343,0,35.8
400,-412.5,0.3,245,93,35.6
500,-288.7,0.4,147,141,30.9
600,-114.4,0.5,0,234,26.3
700,-211.8,0.5,96,141,26.5
800,-65.3,0.7,0,140,17.0
900,-187.2,0.6,96,94,21.8
1000,-64.4,0.7,0,139,16.5
1100,-15.0,0.9,0,45,6.9
1200,-40.2,0.8,0,93,11.8
1300,-40.1,0.8,0,93,11.7
1400,-40.6,0.8,0,93,12.2
1500,-113.2,0.5,0,232,25.9
1600,-64.5,0.7,0,140,16.2
1700,8.5,1.0,0,0,2.5
1800,-65.4,0.7,0,141,16.7
1900,-39.9,0.8,0,92,11.9
2000,-16.0,0.9,0,46,7.5
2100,-162.7,0.3,0,326,35.6
2200,-113.6,0.5,0,232,26.3
2300,-41.2,0.8,0,94,12.4
2400,-162.6,0.3,0,326,35.5
2500,-90.2,0.6,0,188,21.6
2600,-39.9,0.8,0,92,11.9
2700,-39.7,0.8,0,92,11.7
2800,-15.4,0.9,0,46,6.9
2900,-16.0,0.9,0,47,7.1
3000,-40.0,0.8,0,92,12.0
3100,9.3,1.0,0,0,1.7
3200,-40.4,0.8,0,94,11.6
3300,-114.6,0.5,0,234,26.5
3400,-40.4,0.8,0,94,11.6
3500,-89.2,0.6,0,185,21.8
3600,-64.8,0.7,0,139,16.9
3700,8.3,1.0,0,0,2.7
3800,-65.0,0.7,0,140,16.7
3900,8.6,1.0,0,0,2.4
4000,8.3,1.0,0,0,2.7
4100,8.8,1.0,0,0,2.2
4200,8.5,1.0,0,0,2.5
4300,9.3,1.0,0,0,1.7
4400,8.9,1.0,0,0,2.1
4500,8.4,1.0,0,0,2.6
4600,-40.0,0.8,0,94,11.2
4700,-41.3,0.8,0,94,12.5
4800,8.0,1.0,0,0,3.0
4900,-16.5,0.9,0,47,7.6
5000,8.9,1.0,0,0,2.1
5100,7.9,1.0,0,0,3.1
5200,8.9,1.0,0,0,2.1
5300,-65.5,0.7,0,141,16.8
5400,-65.2,0.7,0,141,16.5
5500,8.3,1.0,0,0,2.7
5600,8.3,1.0,0,0,2.7
5700,-40.6,0.8,0,94,11.8
5800,-16.0,0.9,0,47,7.1
5900,8.5,1.0,0,0,2.5
6000,-16.3,0.9,0,47,7.4
6100,8.2,1.0,0,0,2.8
6200,8.8,1.0,0,0,2.2
6300,-15.7,0.9,0,47,6.8
6400,9.4,1.0,0,0,1.6
6500,-40.7,0.8,0,94,11.9
6600,-65.3,0.7,0,141,16.6
6700,9.1,1.0,0,0,1.9
6800,8.8,1.0,0,0,2.2
6900,9.1,1.0,0,0,1.9
7000,9.0,1.0,0,0,2.0
7100,8.3,1.0,0,0,2.7
7200,-65.4,0.7,0,141,16.7
7300,-16.2,0.9,0,47,7.3
7400,8.3,1.0,0,0,2.7
7500,8.7,1.0,0,0,2.3
7600,-40.9,0.8,0,94,12.1
7700,8.9,1.0,0,0,2.1
7800,8.8,1.0,0,0,2.2
7900,-16.1,0.9,0,47,7.2
8000,9.2,1.0,0,0,1.8
8100,9.1,1.0,0,0,1.9
8200,-40.6,0.8,0,94,11.8
8300,8.2,1.0,0,0,2.8
8400,-40.2,0.8,0,94,11.4
8500,-89.8,0.6,0,188,21.2
8600,-15.9,0.9,0,47,7.0
8700,-15.7,0.9,0,47,6.8
8800,-16.1,0.9,0,47,7.2
8900,8.5,1.0,0,0,2.5
9000,9.0,1.0,0,0,2.0
9100,-15.7,0.9,0,47,6.8
9200,-40.1,0.8,0,94,11.3
9300,-40.6,0.8,0,94,11.8
9400,7.8,1.0,0,0,3.2
9500,-16.3,0.9,0,47,7.4
9600,9.1,1.0,0,0,1.9
9700,8.8,1.0,0,0,2.2
9800,8.4,1.0,0,0,2.6
9900,8.9,1.0,0,0,2.1
10000,8.5,1.0,0,0,2.5
