Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-6670.0,0.1,445,0,45.1
100,-6614.0,0.1,441,0,45.1
200,-4368.0,0.4,293,0,31.0
300,-6643.0,0.1,443,0,45.2
400,-3605.0,0.5,243,0,25.8
500,-918.0,0.8,50,47,11.8
600,-3120.0,0.5,195,47,25.7
700,-6615.0,0.1,441,0,45.2
800,-3619.0,0.5,244,0,25.8
900,-5139.0,0.3,344,0,35.6
1000,-3657.0,0.3,198,141,35.4
1100,-5883.0,0.2,393,0,40.3
1200,-6657.0,0.1,444,0,45.2
1300,-5156.0,0.3,345,0,35.9
1400,-5127.0,0.3,343,0,35.8
1500,-2136.0,0.3,49,282,35.5
1600,-4347.0,0.2,243,141,40.3
1700,-4358.0,0.4,292,0,31.4
1800,-5900.0,0.2,394,0,40.6
1900,-3621.0,0.5,244,0,26.0
2000,-6642.0,0.1,443,0,45.1
2100,-7304.0,0.0,486,0,50.0
2200,-1139.0,0.5,0,234,25.8
2300,-2388.0,0.4,98,188,30.8
2400,-4380.0,0.4,294,0,30.8
2500,-6530.0,0.1,435,0,45.1
2600,-5083.0,0.3,340,0,35.6
2700,-3132.0,0.3,147,187,35.9
2800,-1609.0,0.3,0,322,35.4
2900,-5772.0,0.2,385,0,40.4
3000,-154.0,0.9,0,46,6.9
3100,-649.0,0.7,0,140,16.6
3200,-868.0,0.8,46,47,12.4
3300,-1866.0,0.6,96,93,21.6
3400,-407.0,0.8,0,94,11.9
3500,-2435.0,0.6,150,47,21.3
3600,-642.0,0.7,0,139,16.3
3700,-645.0,0.7,0,139,16.6
3800,-157.0,0.9,0,47,6.8
3900,-1161.0,0.7,50,92,17.0
4000,-407.0,0.8,0,94,11.9
4100,-648.0,0.7,0,140,16.5
4200,-1141.0,0.5,0,233,26.4
4300,-404.0,0.8,0,94,11.6
4400,-1388.0,0.4,0,281,30.8
4500,-2627.0,0.5,146,94,26.2
4600,-1138.0,0.5,0,233,26.1
4700,-397.0,0.8,0,92,11.7
4800,-1141.0,0.5,0,234,26.0
4900,87.0,1.0,0,0,2.3
5000,83.0,1.0,0,0,2.7
5100,-901.0,0.6,0,188,21.5
5200,-649.0,0.7,0,140,16.6
5300,-899.0,0.6,0,188,21.3
5400,-649.0,0.7,0,140,16.6
5500,75.0,1.0,0,0,3.5
5600,-157.0,0.9,0,46,7.2
5700,-161.0,0.9,0,47,7.2
5800,-154.0,0.9,0,47,6.5
5900,86.0,1.0,0,0,2.4
6000,84.0,1.0,0,0,2.6
6100,86.0,1.0,0,0,2.4
6200,-400.0,0.8,0,93,11.6
6300,-399.0,0.8,0,93,11.5
6400,-641.0,0.7,0,138,16.6
6500,-161.0,0.9,0,47,7.2
6600,88.0,1.0,0,0,2.2
6700,93.0,1.0,0,0,1.7
6800,-638.0,0.7,0,138,16.3
6900,-646.0,0.7,0,140,16.3
7000,-404.0,0.8,0,94,11.6
7100,-160.0,0.9,0,47,7.1
7200,-403.0,0.8,0,94,11.5
7300,88.0,1.0,0,0,2.2
7400,-396.0,0.8,0,92,11.6
7500,86.0,1.0,0,0,2.4
7600,-647.0,0.7,0,140,16.4
7700,-403.0,0.8,0,94,11.5
7800,-636.0,0.7,0,137,16.5
7900,-649.0,0.7,0,140,16.6
8000,-162.0,0.9,0,46,7.7
8100,-157.0,0.9,0,47,6.8
8200,-1384.0,0.4,0,280,30.8
8300,-158.0,0.9,0,47,6.9
8400,89.0,1.0,0,0,2.1
8500,-408.0,0.8,0,94,12.0
8600,-404.0,0.8,0,94,11.6
8700,-159.0,0.9,0,47,7.0
8800,-406.0,0.8,0,94,11.8
8900,-650.0,0.7,0,140,16.7
9000,-645.0,0.7,0,139,16.6
9100,-163.0,0.9,0,47,7.4
9200,-157.0,0.9,0,47,6.8
9300,84.0,1.0,0,0,2.6
9400,93.0,1.0,0,0,1.7
9500,-406.0,0.8,0,94,11.8
9600,-891.0,0.6,0,186,21.3
9700,-160.0,0.9,0,47,7.1
9800,-1142.0,0.5,0,234,26.1
9900,-399.0,0.8,0,93,11.5
10000,86.0,1.0,0,0,2.4
