Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-3452.0,0.3,348,0,35.3
100,-3918.0,0.2,393,0,40.3
200,-4169.0,0.0,345,141,50.0
300,-3384.0,0.3,340,0,35.7
400,-2125.0,0.2,48,328,40.3
500,-3375.0,0.3,339,0,35.7
600,-4175.0,0.1,394,47,45.2
700,-1882.0,0.3,48,282,35.5
800,-3848.0,0.2,385,0,40.5
900,-4386.0,0.0,390,94,50.0
1000,-1635.0,0.4,48,235,30.7
1100,-1402.0,0.7,146,0,16.5
1200,-1879.0,0.4,96,188,30.7
1300,-646.0,0.7,0,140,16.3
1400,-1899.0,0.5,147,94,25.5
1500,-1911.0,0.5,148,94,25.8
1600,-1658.0,0.5,99,141,25.8
1700,-650.0,0.8,48,47,11.8
1800,-3383.0,0.3,340,0,35.6
1900,-2398.0,0.3,147,188,35.6
2000,-1882.0,0.4,97,186,30.9
2100,-408.0,0.8,0,94,12.0
2200,-158.0,0.9,0,47,6.9
2300,-1177.0,0.7,100,47,16.6
2400,-408.0,0.8,0,94,12.0
2500,-405.0,0.8,0,94,11.7
2600,-1636.0,0.4,48,234,31.2
2700,-1130.0,0.5,0,232,25.7
2800,-1633.0,0.3,0,327,35.8
2900,-399.0,0.8,0,93,11.5
3000,-901.0,0.6,0,187,21.9
3100,-158.0,0.9,0,47,6.9
3200,-1660.0,0.6,147,47,21.5
3300,-647.0,0.7,0,140,16.4
3400,-2397.0,0.4,196,93,30.5
3500,-159.0,0.9,0,47,7.0
3600,-900.0,0.6,0,188,21.4
3700,-408.0,0.8,0,94,12.0
3800,-1162.0,0.6,50,141,21.4
3900,-407.0,0.8,0,94,11.9
4000,81.0,1.0,0,0,2.9
4100,-158.0,0.9,0,46,7.3
4200,85.0,1.0,0,0,2.5
4300,88.0,1.0,0,0,2.2
4400,-398.0,0.8,0,93,11.4
4500,-163.0,0.9,0,47,7.4
4600,-151.0,0.9,0,46,6.6
4700,-156.0,0.9,0,46,7.1
4800,90.0,1.0,0,0,2.0
4900,88.0,1.0,0,0,2.2
5000,88.0,1.0,0,0,2.2
5100,86.0,1.0,0,0,2.4
5200,82.0,1.0,0,0,2.8
5300,86.0,1.0,0,0,2.4
5400,83.0,1.0,0,0,2.7
5500,-403.0,0.8,0,93,11.9
5600,84.0,1.0,0,0,2.6
5700,86.0,1.0,0,0,2.4
5800,92.0,1.0,0,0,1.8
5900,-400.0,0.8,0,93,11.6
6000,88.0,1.0,0,0,2.2
6100,84.0,1.0,0,0,2.6
6200,80.0,1.0,0,0,3.0
6300,88.0,1.0,0,0,2.2
6400,83.0,1.0,0,0,2.7
6500,89.0,1.0,0,0,2.1
6600,92.0,1.0,0,0,1.8
6700,-156.0,0.9,0,46,7.1
6800,91.0,1.0,0,0,1.9
6900,-401.0,0.8,0,94,11.3
7000,87.0,1.0,0,0,2.3
7100,-158.0,0.9,0,47,6.9
7200,-157.0,0.9,0,47,6.8
7300,-880.0,0.6,0,184,21.0
7400,-651.0,0.7,0,141,16.4
7500,-156.0,0.9,0,46,7.1
7600,87.0,1.0,0,0,2.3
7700,-652.0,0.7,0,141,16.5
7800,88.0,1.0,0,0,2.2
7900,89.0,1.0,0,0,2.1
8000,-156.0,0.9,0,46,7.1
8100,86.0,1.0,0,0,2.4
8200,88.0,1.0,0,0,2.2
8300,85.0,1.0,0,0,2.5
8400,88.0,1.0,0,0,2.2
8500,88.0,1.0,0,0,2.2
8600,96.0,1.0,0,0,1.4
8700,87.0,1.0,0,0,2.3
8800,84.0,1.0,0,0,2.6
8900,86.0,1.0,0,0,2.4
9000,85.0,1.0,0,0,2.5
9100,79.0,1.0,0,0,3.1
9200,89.0,1.0,0,0,2.1
9300,-158.0,0.9,0,46,7.3
9400,86.0,1.0,0,0,2.4
9500,84.0,1.0,0,0,2.6
9600,89.0,1.0,0,0,2.1
9700,84.0,1.0,0,0,2.6
9800,84.0,1.0,0,0,2.6
9900,88.0,1.0,0,0,2.2
10000,88.0,1.0,0,0,2.2
