Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-0.8,0.0,492,0,50.0
100,-1.2,0.0,488,0,50.0
200,-0.4,0.0,496,0,50.0
300,3.4,0.4,296,0,30.6
400,-47.9,0.0,397,94,50.0
500,0.0,0.1,442,0,45.3
600,2.4,0.3,349,0,35.8
700,1.9,0.3,343,0,35.7
800,-22.1,0.2,349,47,40.4
900,0.8,0.1,448,0,45.1
1000,-0.4,0.0,496,0,50.0
1100,1.5,0.2,397,0,40.4
1200,-0.5,0.0,495,0,50.0
1300,-45.8,0.2,300,94,40.4
1400,-0.9,0.0,491,0,50.0
1500,1.3,0.2,394,0,40.3
1600,0.7,0.1,448,0,45.2
1700,1.5,0.2,396,0,40.3
1800,6.2,0.7,148,0,16.3
1900,2.6,0.3,349,0,35.6
2000,1.6,0.2,398,0,40.4
2100,4.3,0.5,248,0,26.0
2200,2.9,0.3,350,0,35.4
2300,1.6,0.2,397,0,40.3
2400,0.2,0.1,443,0,45.2
2500,1.6,0.2,400,0,40.6
2600,2.6,0.3,346,0,35.3
2700,-0.8,0.0,492,0,50.0
2800,2.8,0.3,349,0,35.4
2900,2.7,0.3,347,0,35.3
3000,-0.1,0.1,440,0,45.2
3100,0.7,0.1,447,0,45.1
3200,0.2,0.1,443,0,45.2
3300,0.2,0.1,443,0,45.2
3400,0.3,0.1,444,0,45.2
3500,0.4,0.1,445,0,45.2
3600,0.1,0.1,442,0,45.2
3700,-0.9,0.0,491,0,50.0
3800,0.3,0.1,444,0,45.2
3900,2.7,0.3,347,0,35.3
4000,-0.1,0.1,439,0,45.1
4100,-0.8,0.0,492,0,50.0
4200,-0.5,0.0,495,0,50.0
4300,0.4,0.1,444,0,45.1
4400,-0.6,0.0,494,0,50.0
4500,0.0,0.1,440,0,45.1
4600,1.0,0.2,391,0,40.3
4700,0.0,0.1,440,0,45.1
4800,0.0,0.1,441,0,45.2
4900,0.5,0.1,446,0,45.2
5000,1.1,0.2,391,0,40.2
5100,0.0,0.1,440,0,45.1
5200,0.5,0.1,445,0,45.1
5300,0.1,0.1,441,0,45.1
5400,-0.5,0.0,495,0,50.0
5500,2.5,0.3,348,0,35.6
5600,0.8,0.1,448,0,45.1
5700,-1.1,0.0,489,0,50.0
5800,-1.0,0.0,490,0,50.0
5900,0.2,0.1,442,0,45.1
6000,-0.7,0.0,493,0,50.0
6100,-1.1,0.0,489,0,50.0
6200,-0.8,0.0,492,0,50.0
6300,0.7,0.1,448,0,45.2
6400,2.4,0.3,347,0,35.6
6500,0.4,0.1,445,0,45.2
6600,0.1,0.1,441,0,45.1
6700,0.0,0.1,441,0,45.2
6800,-0.1,0.1,440,0,45.2
6900,-0.1,0.1,440,0,45.2
7000,0.5,0.1,446,0,45.2
7100,0.3,0.1,444,0,45.2
7200,1.1,0.2,392,0,40.3
7300,-0.9,0.0,491,0,50.0
7400,0.5,0.1,446,0,45.2
7500,-1.2,0.0,488,0,50.0
7600,4.9,0.6,193,0,21.0
7700,-1.5,0.0,485,0,50.0
7800,0.9,0.2,391,0,40.4
7900,0.3,0.1,444,0,45.2
8000,0.4,0.1,445,0,45.2
8100,0.8,0.2,389,0,40.3
8200,0.0,0.1,441,0,45.2
8300,-0.9,0.0,491,0,50.0
8400,-0.7,0.0,493,0,50.0
8500,-0.6,0.0,494,0,50.0
8600,1.1,0.2,393,0,40.4
8700,2.1,0.3,343,0,35.5
8800,1.3,0.2,394,0,40.3
8900,0.5,0.1,446,0,45.2
9000,1.2,0.2,392,0,40.2
9100,2.3,0.3,346,0,35.6
9200,0.0,0.1,440,0,45.1
9300,-0.8,0.0,492,0,50.0
9400,0.5,0.1,446,0,45.2
9500,-0.6,0.0,494,0,50.0
9600,-0.2,0.0,498,0,50.0
9700,1.3,0.2,393,0,40.2
9800,-0.3,0.0,497,0,50.0
9900,2.5,0.3,347,0,35.5
10000,1.1,0.2,391,0,40.2
