Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-298.0,0.0,496,0,50.0
100,-295.5,0.0,491,0,50.0
200,-169.0,0.4,248,47,30.6
300,-197.2,0.3,292,47,35.7
400,-82.0,0.7,146,0,16.7
500,-180.6,0.3,148,186,35.5
600,-259.3,0.1,393,47,45.1
700,7.5,1.0,0,0,3.5
800,-126.1,0.5,98,141,26.2
900,-95.4,0.6,50,140,21.0
1000,-16.4,0.9,0,47,7.5
1100,-16.1,0.9,0,47,7.2
1200,-65.0,0.7,0,140,16.7
1300,-17.0,0.9,0,46,8.5
1400,-15.8,0.9,0,47,6.9
1500,-16.3,0.9,0,47,7.4
1600,-64.4,0.7,0,139,16.5
1700,-65.3,0.7,0,140,17.0
1800,-15.7,0.9,0,47,6.8
1900,-40.5,0.8,0,93,12.1
2000,-89.1,0.6,0,186,21.3
2100,-41.0,0.8,0,94,12.2
2200,8.6,1.0,0,0,2.4
2300,-15.9,0.9,0,47,7.0
2400,-16.7,0.9,0,47,7.8
2500,8.2,1.0,0,0,2.8
2600,-39.7,0.8,0,91,12.1
2700,-40.4,0.8,0,94,11.6
2800,8.8,1.0,0,0,2.2
2900,8.6,1.0,0,0,2.4
3000,7.7,1.0,0,0,3.3
3100,8.6,1.0,0,0,2.4
3200,9.0,1.0,0,0,2.0
3300,-15.7,0.9,0,47,6.8
3400,-89.8,0.6,0,188,21.2
3500,-16.3,0.9,0,47,7.4
3600,9.1,1.0,0,0,1.9
3700,-16.3,0.9,0,47,7.4
3800,8.8,1.0,0,0,2.2
3900,8.7,1.0,0,0,2.3
4000,9.0,1.0,0,0,2.0
4100,8.6,1.0,0,0,2.4
4200,-16.7,0.9,0,47,7.8
4300,9.1,1.0,0,0,1.9
4400,-16.0,0.9,0,47,7.1
4500,-16.4,0.9,0,47,7.5
4600,-65.2,0.7,0,141,16.5
4700,8.3,1.0,0,0,2.7
4800,8.5,1.0,0,0,2.5
4900,-16.0,0.9,0,47,7.1
5000,-41.4,0.8,0,94,12.6
5100,8.6,1.0,0,0,2.4
5200,9.0,1.0,0,0,2.0
5300,8.9,1.0,0,0,2.1
5400,-89.4,0.6,0,188,20.8
5500,8.3,1.0,0,0,2.7
5600,-15.8,0.9,0,47,6.9
5700,8.7,1.0,0,0,2.3
5800,8.4,1.0,0,0,2.6
5900,-15.8,0.9,0,47,6.9
6000,-15.9,0.9,0,47,7.0
6100,8.6,1.0,0,0,2.4
6200,8.5,1.0,0,0,2.5
6300,-16.3,0.9,0,47,7.4
6400,8.5,1.0,0,0,2.5
6500,9.0,1.0,0,0,2.0
6600,8.4,1.0,0,0,2.6
6700,-40.2,0.8,0,94,11.4
6800,-16.1,0.9,0,47,7.2
6900,-40.7,0.8,0,94,11.9
7000,8.9,1.0,0,0,2.1
7100,8.2,1.0,0,0,2.8
7200,7.9,1.0,0,0,3.1
7300,8.6,1.0,0,0,2.4
7400,-16.4,0.9,0,47,7.5
7500,-65.4,0.7,0,141,16.7
7600,-40.7,0.8,0,94,11.9
7700,-16.5,0.9,0,47,7.6
7800,9.1,1.0,0,0,1.9
7900,8.4,1.0,0,0,2.6
8000,-15.8,0.9,0,47,6.9
8100,8.6,1.0,0,0,2.4
8200,8.4,1.0,0,0,2.6
8300,8.7,1.0,0,0,2.3
8400,9.2,1.0,0,0,1.8
8500,9.4,1.0,0,0,1.6
8600,7.5,1.0,0,0,3.5
8700,8.5,1.0,0,0,2.5
8800,8.9,1.0,0,0,2.1
8900,8.5,1.0,0,0,2.5
9000,9.2,1.0,0,0,1.8
9100,8.5,1.0,0,0,2.5
9200,8.9,1.0,0,0,2.1
9300,8.7,1.0,0,0,2.3
9400,7.8,1.0,0,0,3.2
9500,8.6,1.0,0,0,2.4
9600,8.6,1.0,0,0,2.4
9700,8.9,1.0,0,0,2.1
9800,9.1,1.0,0,0,1.9
9900,-15.7,0.9,0,47,6.8
10000,8.6,1.0,0,0,2.4
