Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-2640.0,0.1,440,0,45.1
100,-2100.0,0.2,195,186,40.3
200,-2224.0,0.2,294,93,40.4
300,-2950.0,0.0,490,0,50.0
400,-2661.0,0.1,444,0,45.2
500,-1995.0,0.3,297,47,35.5
600,-2234.0,0.2,295,94,40.5
700,-2625.0,0.1,437,0,45.1
800,-1414.0,0.5,242,0,25.9
900,-832.0,0.7,149,0,16.4
1000,-2333.0,0.2,390,0,40.5
1100,-1970.0,0.3,292,47,35.5
1200,-2237.0,0.2,296,94,40.3
1300,-216.0,0.9,50,0,6.5
1400,-1924.0,0.3,245,94,35.6
1500,-2042.0,0.3,344,0,35.5
1600,-2017.0,0.3,339,0,35.5
1700,-407.0,0.8,0,94,11.9
1800,81.0,1.0,0,0,2.9
1900,-774.0,0.7,100,47,16.3
2000,-640.0,0.7,0,138,16.5
2100,-899.0,0.6,0,188,21.3
2200,-407.0,0.8,0,94,11.9
2300,-901.0,0.6,0,188,21.5
2400,86.0,1.0,0,0,2.4
2500,-159.0,0.9,0,47,7.0
2600,87.0,1.0,0,0,2.3
2700,-405.0,0.8,0,94,11.7
2800,-160.0,0.9,0,47,7.1
2900,-162.0,0.9,0,47,7.3
3000,-648.0,0.7,0,140,16.5
3100,-150.0,0.9,0,46,6.5
3200,88.0,1.0,0,0,2.2
3300,-402.0,0.8,0,93,11.8
3400,-403.0,0.8,0,93,11.9
3500,88.0,1.0,0,0,2.2
3600,81.0,1.0,0,0,2.9
3700,-160.0,0.9,0,47,7.1
3800,86.0,1.0,0,0,2.4
3900,89.0,1.0,0,0,2.1
4000,87.0,1.0,0,0,2.3
4100,-158.0,0.9,0,47,6.9
4200,-158.0,0.9,0,46,7.3
4300,-407.0,0.8,0,94,11.9
4400,-162.0,0.9,0,47,7.3
4500,89.0,1.0,0,0,2.1
4600,-156.0,0.9,0,46,7.1
4700,-156.0,0.9,0,47,6.7
4800,-648.0,0.7,0,140,16.5
4900,90.0,1.0,0,0,2.0
5000,-161.0,0.9,0,47,7.2
5100,-151.0,0.9,0,46,6.6
5200,-159.0,0.9,0,47,7.0
5300,87.0,1.0,0,0,2.3
5400,86.0,1.0,0,0,2.4
5500,83.0,1.0,0,0,2.7
5600,86.0,1.0,0,0,2.4
5700,85.0,1.0,0,0,2.5
5800,89.0,1.0,0,0,2.1
5900,-398.0,0.8,0,92,11.8
6000,92.0,1.0,0,0,1.8
6100,-165.0,0.9,0,47,7.6
6200,90.0,1.0,0,0,2.0
6300,-405.0,0.8,0,94,11.7
6400,83.0,1.0,0,0,2.7
6500,-153.0,0.9,0,46,6.8
6600,-157.0,0.9,0,47,6.8
6700,87.0,1.0,0,0,2.3
6800,87.0,1.0,0,0,2.3
6900,89.0,1.0,0,0,2.1
7000,86.0,1.0,0,0,2.4
7100,84.0,1.0,0,0,2.6
7200,-411.0,0.8,0,94,12.3
7300,81.0,1.0,0,0,2.9
7400,90.0,1.0,0,0,2.0
7500,87.0,1.0,0,0,2.3
7600,-160.0,0.9,0,47,7.1
7700,-161.0,0.9,0,47,7.2
7800,86.0,1.0,0,0,2.4
7900,89.0,1.0,0,0,2.1
8000,89.0,1.0,0,0,2.1
8100,-874.0,0.6,0,182,21.2
8200,-896.0,0.6,0,188,21.0
8300,-403.0,0.8,0,92,12.3
8400,87.0,1.0,0,0,2.3
8500,85.0,1.0,0,0,2.5
8600,89.0,1.0,0,0,2.1
8700,88.0,1.0,0,0,2.2
8800,-158.0,0.9,0,47,6.9
8900,76.0,1.0,0,0,3.4
9000,91.0,1.0,0,0,1.9
9100,-406.0,0.8,0,94,11.8
9200,-160.0,0.9,0,47,7.1
9300,87.0,1.0,0,0,2.3
9400,-160.0,0.9,0,47,7.1
9500,-161.0,0.9,0,47,7.2
9600,90.0,1.0,0,0,2.0
9700,86.0,1.0,0,0,2.4
9800,92.0,1.0,0,0,1.8
9900,-166.0,0.9,0,47,7.7
10000,88.0,1.0,0,0,2.2
