Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-4436.0,0.1,444,0,45.1
100,-2648.0,0.4,244,47,30.8
200,-2145.0,0.5,194,47,26.6
300,-3401.0,0.3,342,0,35.6
400,-4355.0,0.1,435,0,45.1
500,-1144.0,0.5,0,235,25.9
600,-3398.0,0.3,342,0,35.3
700,-3417.0,0.3,344,0,35.4
800,-1163.0,0.6,50,141,21.5
900,-2944.0,0.4,298,0,30.6
1000,-4411.0,0.1,441,0,45.3
1100,-3435.0,0.3,346,0,35.4
1200,-3419.0,0.3,344,0,35.6
1300,-2129.0,0.2,48,329,40.3
1400,-1897.0,0.4,98,188,30.7
1500,30.0,0.9,0,0,6.9
1600,-4400.0,0.1,440,0,45.1
1700,-922.0,0.8,99,0,11.9
1800,-2158.0,0.4,148,141,30.6
1900,-644.0,0.7,0,139,16.5
2000,-1659.0,0.5,99,141,25.9
2100,-1168.0,0.7,99,47,16.6
2200,-1896.0,0.6,194,0,21.6
2300,-1390.0,0.4,0,281,31.0
2400,-1149.0,0.6,49,141,21.0
2500,83.0,1.0,0,0,2.7
2600,-3394.0,0.2,293,94,40.3
2700,-649.0,0.7,0,141,16.2
2800,-891.0,0.6,0,186,21.3
2900,-400.0,0.8,0,93,11.6
3000,-158.0,0.9,0,46,7.3
3100,-648.0,0.7,0,140,16.5
3200,88.0,1.0,0,0,2.2
3300,80.0,1.0,0,0,3.0
3400,80.0,1.0,0,0,3.0
3500,-160.0,0.9,0,47,7.1
3600,-158.0,0.9,0,46,7.3
3700,79.0,1.0,0,0,3.1
3800,82.0,1.0,0,0,2.8
3900,85.0,1.0,0,0,2.5
4000,-640.0,0.7,0,139,16.1
4100,84.0,1.0,0,0,2.6
4200,83.0,1.0,0,0,2.7
4300,86.0,1.0,0,0,2.4
4400,85.0,1.0,0,0,2.5
4500,88.0,1.0,0,0,2.2
4600,-159.0,0.9,0,47,7.0
4700,-396.0,0.8,0,92,11.6
4800,84.0,1.0,0,0,2.6
4900,90.0,1.0,0,0,2.0
5000,86.0,1.0,0,0,2.4
5100,86.0,1.0,0,0,2.4
5200,88.0,1.0,0,0,2.2
5300,89.0,1.0,0,0,2.1
5400,-410.0,0.8,0,94,12.2
5500,-409.0,0.8,0,94,12.1
5600,84.0,1.0,0,0,2.6
5700,-408.0,0.8,0,94,12.0
5800,-159.0,0.9,0,47,7.0
5900,-651.0,0.7,0,141,16.4
6000,-155.0,0.9,0,46,7.0
6100,-160.0,0.9,0,47,7.1
6200,-160.0,0.9,0,47,7.1
6300,-406.0,0.8,0,94,11.8
6400,87.0,1.0,0,0,2.3
6500,87.0,1.0,0,0,2.3
6600,-158.0,0.9,0,46,7.3
6700,83.0,1.0,0,0,2.7
6800,85.0,1.0,0,0,2.5
6900,86.0,1.0,0,0,2.4
7000,-157.0,0.9,0,46,7.2
7100,-160.0,0.9,0,47,7.1
7200,-158.0,0.9,0,46,7.3
7300,84.0,1.0,0,0,2.6
7400,81.0,1.0,0,0,2.9
7500,86.0,1.0,0,0,2.4
7600,-884.0,0.6,0,185,21.0
7700,-398.0,0.8,0,92,11.8
7800,93.0,1.0,0,0,1.7
7900,90.0,1.0,0,0,2.0
8000,89.0,1.0,0,0,2.1
8100,84.0,1.0,0,0,2.6
8200,85.0,1.0,0,0,2.5
8300,84.0,1.0,0,0,2.6
8400,86.0,1.0,0,0,2.4
8500,86.0,1.0,0,0,2.4
8600,86.0,1.0,0,0,2.4
8700,87.0,1.0,0,0,2.3
8800,-401.0,0.8,0,94,11.3
8900,-409.0,0.8,0,94,12.1
9000,89.0,1.0,0,0,2.1
9100,-165.0,0.9,0,47,7.6
9200,95.0,1.0,0,0,1.5
9300,92.0,1.0,0,0,1.8
9400,90.0,1.0,0,0,2.0
9500,-158.0,0.9,0,47,6.9
9600,89.0,1.0,0,0,2.1
9700,87.0,1.0,0,0,2.3
9800,89.0,1.0,0,0,2.1
9900,84.0,1.0,0,0,2.6
10000,83.0,1.0,0,0,2.7
