Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-2308.0,0.2,348,47,40.2
100,-1726.0,0.4,293,0,30.5
200,-2340.0,0.2,392,0,40.2
300,-1725.0,0.4,292,0,30.9
400,-1429.0,0.5,245,0,25.9
500,-1382.0,0.5,198,47,25.9
600,-2636.0,0.1,439,0,45.2
700,-2635.0,0.1,439,0,45.1
800,-1635.0,0.3,0,328,35.6
900,-2635.0,0.1,439,0,45.1
1000,-699.0,0.7,48,92,16.8
1100,-164.0,0.9,0,46,7.9
1200,-2599.0,0.1,394,47,45.2
1300,-1196.0,0.5,48,188,25.9
1400,-2234.0,0.2,295,94,40.5
1500,-887.0,0.6,0,186,20.9
1600,-1932.0,0.3,247,94,35.4
1700,91.0,1.0,0,0,1.9
1800,-947.0,0.6,48,140,21.3
1900,-401.0,0.8,0,94,11.3
2000,-654.0,0.7,0,140,17.1
2100,-650.0,0.7,0,139,17.1
2200,-1118.0,0.5,0,228,26.1
2300,-157.0,0.9,0,47,6.8
2400,-644.0,0.7,0,139,16.5
2500,-469.0,0.8,50,47,11.9
2600,-759.0,0.7,98,46,16.2
2700,-1265.0,0.5,100,141,25.6
2800,-152.0,0.9,0,46,6.7
2900,-163.0,0.9,0,47,7.4
3000,-159.0,0.9,0,47,7.0
3100,-406.0,0.8,0,94,11.8
3200,-896.0,0.6,0,187,21.4
3300,-156.0,0.9,0,46,7.1
3400,82.0,1.0,0,0,2.8
3500,-892.0,0.6,0,186,21.4
3600,-411.0,0.8,0,94,12.3
3700,-150.0,0.9,0,45,6.9
3800,-649.0,0.7,0,141,16.2
3900,86.0,1.0,0,0,2.4
4000,84.0,1.0,0,0,2.6
4100,88.0,1.0,0,0,2.2
4200,-157.0,0.9,0,46,7.2
4300,-161.0,0.9,0,46,7.6
4400,88.0,1.0,0,0,2.2
4500,90.0,1.0,0,0,2.0
4600,-154.0,0.9,0,46,6.9
4700,87.0,1.0,0,0,2.3
4800,-395.0,0.8,0,92,11.5
4900,-405.0,0.8,0,94,11.7
5000,88.0,1.0,0,0,2.2
5100,86.0,1.0,0,0,2.4
5200,-897.0,0.6,0,188,21.1
5300,90.0,1.0,0,0,2.0
5400,83.0,1.0,0,0,2.7
5500,84.0,1.0,0,0,2.6
5600,85.0,1.0,0,0,2.5
5700,87.0,1.0,0,0,2.3
5800,-159.0,0.9,0,47,7.0
5900,83.0,1.0,0,0,2.7
6000,88.0,1.0,0,0,2.2
6100,-412.0,0.8,0,94,12.4
6200,89.0,1.0,0,0,2.1
6300,-409.0,0.8,0,94,12.1
6400,83.0,1.0,0,0,2.7
6500,83.0,1.0,0,0,2.7
6600,90.0,1.0,0,0,2.0
6700,-158.0,0.9,0,47,6.9
6800,-406.0,0.8,0,94,11.8
6900,85.0,1.0,0,0,2.5
7000,86.0,1.0,0,0,2.4
7100,87.0,1.0,0,0,2.3
7200,87.0,1.0,0,0,2.3
7300,85.0,1.0,0,0,2.5
7400,-648.0,0.7,0,139,16.9
7500,-164.0,0.9,0,47,7.5
7600,90.0,1.0,0,0,2.0
7700,-402.0,0.8,0,93,11.8
7800,-653.0,0.7,0,141,16.6
7900,-407.0,0.8,0,94,11.9
8000,-156.0,0.9,0,47,6.7
8100,87.0,1.0,0,0,2.3
8200,-160.0,0.9,0,47,7.1
8300,-164.0,0.9,0,47,7.5
8400,-160.0,0.9,0,47,7.1
8500,90.0,1.0,0,0,2.0
8600,-161.0,0.9,0,47,7.2
8700,89.0,1.0,0,0,2.1
8800,-161.0,0.9,0,47,7.2
8900,83.0,1.0,0,0,2.7
9000,91.0,1.0,0,0,1.9
9100,86.0,1.0,0,0,2.4
9200,83.0,1.0,0,0,2.7
9300,-410.0,0.8,0,94,12.2
9400,-408.0,0.8,0,94,12.0
9500,-163.0,0.9,0,47,7.4
9600,89.0,1.0,0,0,2.1
9700,-163.0,0.9,0,47,7.4
9800,84.0,1.0,0,0,2.6
9900,90.0,1.0,0,0,2.0
10000,-154.0,0.9,0,47,6.5
