Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-0.6,0.0,494,0,50.0
100,-0.3,0.0,497,0,50.0
200,-0.4,0.0,496,0,50.0
300,2.2,0.3,345,0,35.6
400,3.5,0.4,299,0,30.8
500,1.8,0.2,399,0,40.3
600,4.3,0.5,248,0,26.0
700,-0.2,0.1,440,0,45.3
800,5.2,0.6,196,0,21.0
900,2.4,0.3,346,0,35.5
1000,1.3,0.2,395,0,40.4
1100,3.8,0.4,299,0,30.5
1200,3.0,0.4,298,0,31.2
1300,2.1,0.3,348,0,36.0
1400,2.9,0.4,296,0,31.1
1500,2.6,0.3,349,0,35.6
1600,0.3,0.1,444,0,45.2
1700,0.5,0.1,445,0,45.1
1800,-0.4,0.0,496,0,50.0
1900,-0.1,0.0,499,0,50.0
2000,0.9,0.1,449,0,45.1
2100,-0.2,0.0,498,0,50.0
2200,1.0,0.1,450,0,45.1
2300,-0.4,0.0,496,0,50.0
2400,2.5,0.3,346,0,35.4
2500,1.5,0.2,396,0,40.3
2600,0.4,0.1,444,0,45.1
2700,1.0,0.2,390,0,40.2
2800,0.1,0.1,441,0,45.1
2900,0.0,0.1,441,0,45.2
3000,0.2,0.1,443,0,45.2
3100,0.4,0.1,445,0,45.2
3200,0.3,0.1,443,0,45.1
3300,2.0,0.3,342,0,35.5
3400,2.0,0.3,342,0,35.5
3500,-0.6,0.0,494,0,50.0
3600,-0.5,0.0,495,0,50.0
3700,1.2,0.2,393,0,40.3
3800,1.3,0.2,394,0,40.3
3900,-0.7,0.0,493,0,50.0
4000,4.5,0.5,248,0,25.8
4100,1.6,0.2,396,0,40.2
4200,-0.2,0.0,498,0,50.0
4300,0.6,0.1,447,0,45.2
4400,-0.2,0.0,498,0,50.0
4500,-0.7,0.0,493,0,50.0
4600,-0.3,0.0,497,0,50.0
4700,-0.9,0.0,491,0,50.0
4800,-0.9,0.0,491,0,50.0
4900,-0.7,0.0,493,0,50.0
5000,-0.1,0.0,499,0,50.0
5100,-0.3,0.0,497,0,50.0
5200,0.0,0.0,500,0,50.0
5300,-0.4,0.0,496,0,50.0
5400,-0.1,0.0,499,0,50.0
5500,-0.5,0.0,495,0,50.0
5600,0.8,0.1,448,0,45.1
5700,-0.6,0.0,494,0,50.0
5800,-1.1,0.0,489,0,50.0
5900,-0.6,0.0,494,0,50.0
6000,-0.4,0.0,496,0,50.0
6100,-0.5,0.0,495,0,50.0
6200,-0.2,0.0,498,0,50.0
6300,-0.7,0.0,493,0,50.0
6400,-0.1,0.0,499,0,50.0
6500,0.0,0.1,441,0,45.2
6600,-0.1,0.0,499,0,50.0
6700,0.7,0.1,447,0,45.1
6800,0.7,0.1,447,0,45.1
6900,2.3,0.3,345,0,35.5
7000,-0.6,0.0,494,0,50.0
7100,-0.3,0.0,497,0,50.0
7200,-0.3,0.0,497,0,50.0
7300,-0.1,0.0,499,0,50.0
7400,1.6,0.2,397,0,40.3
7500,0.4,0.1,445,0,45.2
7600,2.0,0.2,400,0,40.2
7700,-0.5,0.0,495,0,50.0
7800,2.5,0.3,347,0,35.5
7900,-0.5,0.0,495,0,50.0
8000,-0.8,0.0,492,0,50.0
8100,-0.6,0.0,494,0,50.0
8200,-24.1,0.0,447,47,50.0
8300,-0.6,0.0,494,0,50.0
8400,-25.0,0.0,438,47,50.0
8500,-1.6,0.0,484,0,50.0
8600,-0.6,0.0,494,0,50.0
8700,-0.6,0.0,494,0,50.0
8800,-0.3,0.0,497,0,50.0
8900,-0.5,0.0,495,0,50.0
9000,0.5,0.1,445,0,45.1
9100,-0.4,0.0,496,0,50.0
9200,1.1,0.2,391,0,40.2
9300,0.6,0.1,446,0,45.1
9400,-0.5,0.0,495,0,50.0
9500,0.5,0.1,446,0,45.2
9600,0.6,0.1,446,0,45.1
9700,1.0,0.2,392,0,40.4
9800,2.2,0.3,344,0,35.5
9900,2.6,0.3,346,0,35.3
10000,0.1,0.1,442,0,45.2
