Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-6643.0,0.1,443,0,45.2
100,-5426.0,0.2,347,47,40.2
200,-2874.0,0.6,195,0,21.0
300,-7388.0,0.0,492,0,50.0
400,-2898.0,0.4,148,141,30.6
500,-4639.0,0.3,295,46,35.8
600,-1884.0,0.2,0,376,40.2
700,-5370.0,0.2,343,47,40.2
800,-5137.0,0.3,344,0,35.4
900,-3107.0,0.5,194,47,25.8
1000,-5856.0,0.2,391,0,40.4
1100,-6684.0,0.1,446,0,45.1
1200,-5842.0,0.2,390,0,40.4
1300,-5925.0,0.2,396,0,40.3
1400,-7374.0,0.0,491,0,50.0
1500,-5910.0,0.2,395,0,40.2
1600,-3620.0,0.5,244,0,25.9
1700,-4361.0,0.2,244,141,40.3
1800,-3397.0,0.4,197,94,30.7
1900,-2629.0,0.5,146,94,26.4
2000,-2567.0,0.3,93,235,35.8
2100,-1387.0,0.6,48,141,21.7
2200,-2909.0,0.2,100,282,40.3
2300,-2632.0,0.5,147,92,26.1
2400,-6628.0,0.1,442,0,45.1
2500,-653.0,0.7,0,141,16.6
2600,-1666.0,0.7,99,47,16.9
2700,-5067.0,0.3,339,0,35.4
2800,-653.0,0.7,0,140,17.0
2900,-653.0,0.7,0,141,16.6
3000,-899.0,0.6,0,187,21.7
3100,-406.0,0.8,0,94,11.8
3200,-900.0,0.6,0,188,21.4
3300,-901.0,0.6,0,188,21.5
3400,92.0,1.0,0,0,1.8
3500,-897.0,0.6,0,188,21.1
3600,-1392.0,0.4,0,282,30.8
3700,-901.0,0.8,49,47,11.5
3800,-647.0,0.7,0,139,16.8
3900,-898.0,0.6,0,187,21.6
4000,-1144.0,0.5,0,233,26.7
4100,-156.0,0.9,0,46,7.1
4200,84.0,1.0,0,0,2.6
4300,-648.0,0.7,0,140,16.5
4400,-409.0,0.8,0,94,12.1
4500,88.0,1.0,0,0,2.2
4600,88.0,1.0,0,0,2.2
4700,76.0,1.0,0,0,3.4
4800,-641.0,0.7,0,139,16.2
4900,-646.0,0.7,0,140,16.3
5000,-402.0,0.8,0,93,11.8
5100,90.0,1.0,0,0,2.0
5200,-161.0,0.9,0,47,7.2
5300,-155.0,0.9,0,46,7.0
5400,-159.0,0.9,0,47,7.0
5500,-407.0,0.8,0,93,12.3
5600,-406.0,0.8,0,93,12.2
5700,-403.0,0.8,0,93,11.9
5800,-404.0,0.8,0,94,11.6
5900,-401.0,0.8,0,92,12.1
6000,-894.0,0.6,0,187,21.2
6100,87.0,1.0,0,0,2.3
6200,-158.0,0.9,0,46,7.3
6300,-163.0,0.9,0,47,7.4
6400,-407.0,0.8,0,94,11.9
6500,-650.0,0.7,0,141,16.3
6600,-400.0,0.8,0,93,11.6
6700,-400.0,0.8,0,93,11.6
6800,86.0,1.0,0,0,2.4
6900,-158.0,0.9,0,47,6.9
7000,-648.0,0.7,0,140,16.5
7100,-157.0,0.9,0,46,7.2
7200,-158.0,0.9,0,46,7.3
7300,-403.0,0.8,0,94,11.5
7400,-159.0,0.9,0,46,7.4
7500,87.0,1.0,0,0,2.3
7600,-160.0,0.9,0,47,7.1
7700,-405.0,0.8,0,94,11.7
7800,-412.0,0.8,0,93,12.8
7900,86.0,1.0,0,0,2.4
8000,-158.0,0.9,0,47,6.9
8100,-646.0,0.7,0,139,16.7
8200,-399.0,0.8,0,93,11.5
8300,-401.0,0.8,0,93,11.7
8400,-406.0,0.8,0,93,12.2
8500,82.0,1.0,0,0,2.8
8600,-653.0,0.7,0,141,16.6
8700,92.0,1.0,0,0,1.8
8800,-405.0,0.8,0,93,12.1
8900,-403.0,0.8,0,93,11.9
9000,88.0,1.0,0,0,2.2
9100,79.0,1.0,0,0,3.1
9200,-169.0,0.9,0,47,8.0
9300,-401.0,0.8,0,94,11.3
9400,-408.0,0.8,0,94,12.0
9500,-162.0,0.9,0,46,7.7
9600,-159.0,0.9,0,47,7.0
9700,-652.0,0.7,0,140,16.9
9800,-648.0,0.7,0,139,16.9
9900,89.0,1.0,0,0,2.1
10000,-1869.0,0.2,0,372,40.3
