Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,1.0,0.1,443,0,45.3
100,-9.0,0.0,491,0,50.0
200,14.0,0.2,395,0,40.3
300,3.0,0.1,444,0,45.2
400,-1.0,0.1,439,0,45.1
500,-3.0,0.1,438,0,45.2
600,18.0,0.2,399,0,40.3
700,-7.0,0.0,493,0,50.0
800,4.0,0.1,444,0,45.1
900,43.0,0.5,248,0,26.0
1000,39.0,0.5,244,0,26.0
1100,44.0,0.5,246,0,25.7
1200,51.0,0.6,198,0,21.3
1300,44.0,0.5,249,0,26.0
1400,43.0,0.5,246,0,25.8
1500,36.0,0.4,299,0,30.7
1600,42.0,0.5,245,0,25.8
1700,60.0,0.7,147,0,16.4
1800,4.0,0.1,445,0,45.2
1900,-184.0,0.6,148,47,21.0
2000,22.0,0.3,344,0,35.5
2100,14.0,0.2,396,0,40.4
2200,5.0,0.1,445,0,45.1
2300,21.0,0.3,342,0,35.4
2400,44.0,0.5,246,0,25.7
2500,11.0,0.2,392,0,40.3
2600,7.0,0.1,448,0,45.2
2700,4.0,0.1,444,0,45.1
2800,-208.0,0.4,246,47,31.0
2900,-209.0,0.4,243,47,30.8
3000,37.0,0.5,247,0,26.5
3100,-182.0,0.6,148,47,20.8
3200,-206.0,0.4,245,47,30.7
3300,46.0,0.6,199,0,21.9
3400,33.0,0.4,294,0,30.5
3500,-236.0,0.1,392,47,45.1
3600,40.0,0.5,249,0,26.4
3700,28.0,0.4,294,0,31.0
3800,15.0,0.3,339,0,35.7
3900,11.0,0.3,336,0,35.8
4000,59.0,0.7,148,0,16.6
4100,54.0,0.6,198,0,21.0
4200,28.0,0.4,292,0,30.8
4300,22.0,0.3,345,0,35.6
4400,-210.0,0.4,247,47,31.3
4500,31.0,0.4,295,0,30.8
4600,36.0,0.5,242,0,26.1
4700,35.0,0.4,296,0,30.5
4800,32.0,0.5,242,0,26.5
4900,32.0,0.4,293,0,30.5
5000,27.0,0.4,291,0,30.8
5100,49.0,0.6,195,0,21.2
5200,50.0,0.6,196,0,21.2
5300,26.0,0.4,291,0,30.9
5400,19.0,0.4,285,0,31.0
5500,27.0,0.4,294,0,31.1
5600,68.0,0.8,97,0,11.7
5700,62.0,0.8,100,0,12.6
5800,3.0,0.2,388,0,40.7
5900,-218.0,0.3,293,47,35.6
6000,69.0,0.8,97,0,11.6
6100,-185.0,0.6,149,47,21.2
6200,-215.0,0.3,294,47,35.4
6300,37.0,0.5,246,0,26.4
6400,-437.0,0.5,147,94,26.3
6500,36.0,0.4,298,0,30.6
6600,46.0,0.5,249,0,25.8
6700,-199.0,0.5,198,47,26.4
6800,51.0,0.6,197,0,21.2
6900,75.0,0.8,100,0,11.3
7000,-430.0,0.5,150,94,25.9
7100,-173.0,0.7,99,47,16.1
7200,49.0,0.6,197,0,21.4
7300,41.0,0.5,247,0,26.1
7400,43.0,0.5,249,0,26.1
7500,15.0,0.2,398,0,40.5
7600,61.0,0.7,150,0,16.6
7700,44.0,0.5,249,0,26.0
7800,50.0,0.6,199,0,21.5
7900,37.0,0.5,250,0,26.8
8000,26.0,0.3,349,0,35.6
8100,23.0,0.3,347,0,35.7
8200,43.0,0.5,250,0,26.2
8300,43.0,0.5,247,0,25.9
8400,33.0,0.4,294,0,30.5
8500,42.0,0.5,250,0,26.3
8600,45.0,0.5,248,0,25.8
8700,53.0,0.6,195,0,20.8
8800,36.0,0.5,244,0,26.3
8900,45.0,0.5,250,0,26.0
9000,43.0,0.5,250,0,26.2
9100,16.0,0.3,340,0,35.7
9200,40.0,0.5,249,0,26.4
9300,38.0,0.5,250,0,26.7
9400,66.0,0.8,98,0,12.0
9500,67.0,0.8,98,0,11.9
9600,14.0,0.2,398,0,40.6
9700,72.0,0.8,100,0,11.6
9800,64.0,0.7,150,0,16.3
9900,34.0,0.4,298,0,30.8
10000,4.0,0.1,445,0,45.2
