Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-513.8,0.3,344,0,35.5
100,-365.0,0.5,246,0,26.1
200,-239.7,0.2,50,329,40.3
300,-265.3,0.5,148,94,26.0
400,-316.4,0.5,198,47,25.9
500,-438.0,0.4,294,0,30.8
600,-238.1,0.4,98,186,30.9
700,-16.1,0.9,0,47,7.2
800,-41.2,0.8,0,94,12.4
900,-16.3,0.9,0,47,7.4
1000,-39.9,0.8,0,92,11.9
1100,-114.1,0.5,0,233,26.4
1200,-65.5,0.7,0,141,16.8
1300,-217.0,0.5,100,141,26.1
1400,-40.6,0.8,0,93,12.2
1500,-16.3,0.9,0,47,7.4
1600,7.9,1.0,0,0,3.1
1700,-40.9,0.8,0,94,12.1
1800,-16.1,0.9,0,47,7.2
1900,8.6,1.0,0,0,2.4
2000,-40.1,0.8,0,93,11.7
2100,8.8,1.0,0,0,2.2
2200,9.1,1.0,0,0,1.9
2300,-16.1,0.9,0,47,7.2
2400,-40.9,0.8,0,94,12.1
2500,8.8,1.0,0,0,2.2
2600,7.7,1.0,0,0,3.3
2700,-16.4,0.9,0,47,7.5
2800,8.4,1.0,0,0,2.6
2900,-16.6,0.9,0,47,7.7
3000,-15.9,0.9,0,47,7.0
3100,9.0,1.0,0,0,2.0
3200,-41.0,0.8,0,94,12.2
3300,8.9,1.0,0,0,2.1
3400,8.4,1.0,0,0,2.6
3500,-40.4,0.8,0,94,11.6
3600,9.4,1.0,0,0,1.6
3700,-15.9,0.9,0,47,7.0
3800,8.0,1.0,0,0,3.0
3900,8.7,1.0,0,0,2.3
4000,9.0,1.0,0,0,2.0
4100,9.3,1.0,0,0,1.7
4200,8.5,1.0,0,0,2.5
4300,-65.6,0.7,0,141,16.9
4400,-17.0,0.9,0,47,8.1
4500,-16.3,0.9,0,47,7.4
4600,9.2,1.0,0,0,1.8
4700,-89.1,0.6,0,185,21.7
4800,-65.4,0.7,0,141,16.7
4900,-15.9,0.9,0,47,7.0
5000,-64.7,0.7,0,141,16.0
5100,9.0,1.0,0,0,2.0
5200,-16.8,0.9,0,47,7.9
5300,8.8,1.0,0,0,2.2
5400,8.4,1.0,0,0,2.6
5500,8.0,1.0,0,0,3.0
5600,9.2,1.0,0,0,1.8
5700,9.1,1.0,0,0,1.9
5800,8.2,1.0,0,0,2.8
5900,8.6,1.0,0,0,2.4
6000,8.4,1.0,0,0,2.6
6100,-64.1,0.7,0,138,16.6
6200,-113.6,0.5,0,233,25.9
6300,9.1,1.0,0,0,1.9
6400,-15.8,0.9,0,47,6.9
6500,-15.7,0.9,0,47,6.8
6600,-16.5,0.9,0,47,7.6
6700,7.8,1.0,0,0,3.2
6800,-15.9,0.9,0,47,7.0
6900,9.1,1.0,0,0,1.9
7000,8.3,1.0,0,0,2.7
7100,-40.2,0.8,0,94,11.4
7200,8.5,1.0,0,0,2.5
7300,8.7,1.0,0,0,2.3
7400,8.5,1.0,0,0,2.5
7500,-65.1,0.7,0,141,16.4
7600,8.6,1.0,0,0,2.4
7700,-65.0,0.7,0,141,16.3
7800,8.3,1.0,0,0,2.7
7900,8.3,1.0,0,0,2.7
8000,9.0,1.0,0,0,2.0
8100,8.3,1.0,0,0,2.7
8200,8.8,1.0,0,0,2.2
8300,-40.4,0.8,0,94,11.6
8400,-16.5,0.9,0,47,7.6
8500,8.3,1.0,0,0,2.7
8600,8.5,1.0,0,0,2.5
8700,8.7,1.0,0,0,2.3
8800,-40.4,0.8,0,94,11.6
8900,-40.7,0.8,0,94,11.9
9000,9.2,1.0,0,0,1.8
9100,8.8,1.0,0,0,2.2
9200,8.6,1.0,0,0,2.4
9300,-15.7,0.9,0,47,6.8
9400,9.5,1.0,0,0,1.5
9500,-16.0,0.9,0,47,7.1
9600,9.0,1.0,0,0,2.0
9700,-65.2,0.7,0,141,16.5
9800,9.0,1.0,0,0,2.0
9900,8.3,1.0,0,0,2.7
10000,8.4,1.0,0,0,2.6
