Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-743.0,0.0,495,0,50.0
100,-660.1,0.1,440,0,45.2
200,-516.9,0.3,346,0,35.8
300,-88.8,0.8,48,47,11.6
400,-114.3,0.5,0,235,25.8
500,-64.2,0.7,0,139,16.3
600,-40.3,0.8,0,93,11.9
700,-40.2,0.8,0,93,11.8
800,-15.6,0.9,0,47,6.7
900,-65.1,0.7,0,141,16.4
1000,-40.2,0.8,0,94,11.4
1100,-16.0,0.9,0,47,7.1
1200,9.0,1.0,0,0,2.0
1300,-89.4,0.6,0,187,21.2
1400,-15.1,0.9,0,46,6.6
1500,-16.4,0.9,0,47,7.5
1600,-16.0,0.9,0,47,7.1
1700,-15.3,0.9,0,47,6.4
1800,-40.9,0.8,0,94,12.1
1900,-15.6,0.9,0,47,6.7
2000,8.3,1.0,0,0,2.7
2100,8.5,1.0,0,0,2.5
2200,8.4,1.0,0,0,2.6
2300,8.7,1.0,0,0,2.3
2400,-15.7,0.9,0,47,6.8
2500,8.2,1.0,0,0,2.8
2600,-89.8,0.6,0,187,21.6
2700,8.7,1.0,0,0,2.3
2800,8.9,1.0,0,0,2.1
2900,8.0,1.0,0,0,3.0
3000,8.4,1.0,0,0,2.6
3100,8.0,1.0,0,0,3.0
3200,-41.0,0.8,0,94,12.2
3300,-40.9,0.8,0,93,12.5
3400,7.8,1.0,0,0,3.2
3500,8.6,1.0,0,0,2.4
3600,9.0,1.0,0,0,2.0
3700,8.6,1.0,0,0,2.4
3800,-15.5,0.9,0,47,6.6
3900,-64.8,0.7,0,140,16.5
4000,8.9,1.0,0,0,2.1
4100,-16.3,0.9,0,47,7.4
4200,8.6,1.0,0,0,2.4
4300,-16.2,0.9,0,47,7.3
4400,8.4,1.0,0,0,2.6
4500,8.9,1.0,0,0,2.1
4600,8.8,1.0,0,0,2.2
4700,-65.9,0.7,0,141,17.2
4800,8.6,1.0,0,0,2.4
4900,-39.7,0.8,0,92,11.7
5000,8.8,1.0,0,0,2.2
5100,8.9,1.0,0,0,2.1
5200,-15.5,0.9,0,47,6.6
5300,-41.1,0.8,0,94,12.3
5400,-40.2,0.8,0,94,11.4
5500,-15.7,0.9,0,47,6.8
5600,8.4,1.0,0,0,2.6
5700,-65.5,0.7,0,141,16.8
5800,-41.4,0.8,0,94,12.6
5900,-89.7,0.6,0,188,21.1
6000,8.4,1.0,0,0,2.6
6100,9.0,1.0,0,0,2.0
6200,8.8,1.0,0,0,2.2
6300,-16.2,0.9,0,47,7.3
6400,-15.8,0.9,0,47,6.9
6500,8.4,1.0,0,0,2.6
6600,7.8,1.0,0,0,3.2
6700,8.4,1.0,0,0,2.6
6800,8.6,1.0,0,0,2.4
6900,8.2,1.0,0,0,2.8
7000,-40.4,0.8,0,94,11.6
7100,8.6,1.0,0,0,2.4
7200,8.8,1.0,0,0,2.2
7300,8.6,1.0,0,0,2.4
7400,8.3,1.0,0,0,2.7
7500,8.9,1.0,0,0,2.1
7600,-15.8,0.9,0,47,6.9
7700,9.4,1.0,0,0,1.6
7800,8.6,1.0,0,0,2.4
7900,-16.7,0.9,0,47,7.8
8000,8.1,1.0,0,0,2.9
8100,-16.0,0.9,0,47,7.1
8200,-40.9,0.8,0,94,12.1
8300,9.1,1.0,0,0,1.9
8400,8.7,1.0,0,0,2.3
8500,7.9,1.0,0,0,3.1
8600,-65.0,0.7,0,140,16.7
8700,-65.3,0.7,0,141,16.6
8800,-65.2,0.7,0,141,16.5
8900,8.6,1.0,0,0,2.4
9000,8.8,1.0,0,0,2.2
9100,8.7,1.0,0,0,2.3
9200,8.7,1.0,0,0,2.3
9300,8.5,1.0,0,0,2.5
9400,8.4,1.0,0,0,2.6
9500,8.9,1.0,0,0,2.1
9600,8.5,1.0,0,0,2.5
9700,-15.9,0.9,0,47,7.0
9800,9.4,1.0,0,0,1.6
9900,8.7,1.0,0,0,2.3
10000,-16.1,0.9,0,47,7.2
