Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,9.0,0.1,450,0,45.2
100,12.0,0.2,392,0,40.2
200,3.0,0.1,444,0,45.2
300,17.0,0.2,399,0,40.4
400,-7.0,0.0,493,0,50.0
500,5.0,0.1,446,0,45.2
600,2.0,0.1,442,0,45.1
700,-10.0,0.0,490,0,50.0
800,21.0,0.3,344,0,35.6
900,16.0,0.3,338,0,35.5
1000,8.0,0.2,389,0,40.3
1100,32.0,0.4,294,0,30.6
1200,24.0,0.3,345,0,35.4
1300,23.0,0.3,347,0,35.7
1400,22.0,0.3,343,0,35.4
1500,-198.0,0.5,199,47,26.4
1600,13.0,0.2,395,0,40.4
1700,64.0,0.7,149,0,16.2
1800,39.0,0.5,247,0,26.3
1900,53.0,0.6,197,0,21.0
2000,-184.0,0.7,99,47,17.2
2100,53.0,0.6,198,0,21.1
2200,57.0,0.7,147,0,16.7
2300,-196.0,0.5,196,47,25.9
2400,36.0,0.4,298,0,30.6
2500,68.0,0.8,98,0,11.8
2600,68.0,0.8,97,0,11.7
2700,17.0,0.3,343,0,35.9
2800,80.0,1.0,0,0,3.0
2900,-193.0,0.6,146,47,21.7
3000,23.0,0.3,347,0,35.7
3100,57.0,0.7,146,0,16.6
3200,83.0,1.0,0,0,2.7
3300,-164.0,0.8,49,47,11.3
3400,-172.0,0.8,49,47,12.1
3500,70.0,0.8,100,0,11.8
3600,71.0,0.9,48,0,7.6
3700,63.0,0.8,96,0,12.1
3800,67.0,0.9,48,0,8.0
3900,72.0,0.9,50,0,7.7
4000,-414.0,0.7,49,94,16.4
4100,-201.0,0.4,250,47,30.7
4200,69.0,0.8,98,0,11.7
4300,44.0,0.6,192,0,21.4
4400,45.0,0.5,248,0,25.8
4500,-661.0,0.6,50,141,21.3
4600,85.0,1.0,0,0,2.5
4700,-194.0,0.6,146,47,21.8
4800,76.0,0.9,50,0,7.3
4900,67.0,0.8,100,0,12.1
5000,-176.0,0.7,99,47,16.4
5100,-197.0,0.5,197,47,26.1
5200,-449.0,0.4,194,94,31.1
5300,75.0,0.9,48,0,7.2
5400,64.0,0.7,150,0,16.3
5500,89.0,1.0,0,0,2.1
5600,31.0,0.4,294,0,30.7
5700,-413.0,0.7,50,94,16.4
5800,-426.0,0.6,98,94,21.4
5900,-672.0,0.5,98,141,26.1
6000,60.0,0.7,146,0,16.3
6100,-175.0,0.7,99,47,16.3
6200,-660.0,0.6,49,141,21.1
6300,-176.0,0.7,100,47,16.5
6400,37.0,0.5,246,0,26.4
6500,62.0,0.7,149,0,16.4
6600,-206.0,0.4,246,47,30.8
6700,28.0,0.4,291,0,30.7
6800,62.0,0.7,148,0,16.3
6900,-208.0,0.4,244,47,30.8
7000,55.0,0.6,200,0,21.1
7100,-166.0,0.8,50,47,11.6
7200,49.0,0.6,198,0,21.5
7300,-207.0,0.4,247,47,31.0
7400,18.0,0.3,341,0,35.6
7500,50.0,0.6,195,0,21.1
7600,25.0,0.3,347,0,35.5
7700,18.0,0.2,399,0,40.3
7800,70.0,0.8,100,0,11.8
7900,29.0,0.4,297,0,31.2
8000,35.0,0.4,299,0,30.8
8100,18.0,0.2,398,0,40.2
8200,8.0,0.1,448,0,45.1
8300,46.0,0.5,249,0,25.8
8400,26.0,0.3,348,0,35.5
8500,52.0,0.6,196,0,21.0
8600,-195.0,0.5,196,47,25.8
8700,10.0,0.1,450,0,45.1
8800,9.0,0.1,449,0,45.1
8900,28.0,0.3,350,0,35.5
9000,7.0,0.1,447,0,45.1
9100,-231.0,0.1,397,47,45.1
9200,-220.0,0.2,350,47,40.4
9300,35.0,0.4,300,0,30.9
9400,28.0,0.3,350,0,35.5
9500,20.0,0.2,400,0,40.2
9600,8.0,0.1,448,0,45.1
9700,20.0,0.2,400,0,40.2
9800,36.0,0.4,300,0,30.8
9900,38.0,0.4,298,0,30.4
10000,36.0,0.4,300,0,30.8
