Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-491.0,0.0,490,0,50.0
100,-236.3,0.5,240,0,25.8
200,-89.9,0.6,0,188,21.3
300,-336.2,0.1,241,188,45.2
400,-261.5,0.3,192,141,35.6
500,-340.7,0.3,343,0,35.3
600,-90.1,0.6,0,188,21.5
700,-89.1,0.6,0,186,21.3
800,-88.3,0.6,0,184,21.3
900,-114.0,0.5,0,233,26.3
1000,-113.7,0.5,0,233,26.0
1100,-15.4,0.9,0,46,6.9
1200,-138.3,0.4,0,280,30.7
1300,9.1,1.0,0,0,1.9
1400,-40.0,0.8,0,93,11.6
1500,-15.6,0.9,0,46,7.1
1600,-65.3,0.7,0,141,16.6
1700,9.0,1.0,0,0,2.0
1800,8.7,1.0,0,0,2.3
1900,8.1,1.0,0,0,2.9
2000,8.5,1.0,0,0,2.5
2100,-65.4,0.7,0,141,16.7
2200,-15.9,0.9,0,47,7.0
2300,-40.7,0.8,0,94,11.9
2400,-90.1,0.6,0,188,21.5
2500,-16.1,0.9,0,47,7.2
2600,8.0,1.0,0,0,3.0
2700,8.3,1.0,0,0,2.7
2800,9.2,1.0,0,0,1.8
2900,-65.5,0.7,0,141,16.8
3000,-16.4,0.9,0,47,7.5
3100,-90.2,0.6,0,188,21.6
3200,-16.1,0.9,0,47,7.2
3300,-40.7,0.8,0,94,11.9
3400,8.7,1.0,0,0,2.3
3500,7.8,1.0,0,0,3.2
3600,8.6,1.0,0,0,2.4
3700,-40.8,0.8,0,94,12.0
3800,-16.2,0.9,0,47,7.3
3900,8.1,1.0,0,0,2.9
4000,-16.8,0.9,0,47,7.9
4100,-40.0,0.8,0,94,11.2
4200,-39.9,0.8,0,93,11.5
4300,8.1,1.0,0,0,2.9
4400,-16.3,0.9,0,47,7.4
4500,-40.4,0.8,0,94,11.6
4600,-39.5,0.8,0,92,11.5
4700,-40.1,0.8,0,92,12.1
4800,8.4,1.0,0,0,2.6
4900,-40.5,0.8,0,94,11.7
5000,8.9,1.0,0,0,2.1
5100,-16.1,0.9,0,47,7.2
5200,8.1,1.0,0,0,2.9
5300,9.4,1.0,0,0,1.6
5400,-16.5,0.9,0,47,7.6
5500,9.0,1.0,0,0,2.0
5600,8.6,1.0,0,0,2.4
5700,-16.3,0.9,0,47,7.4
5800,8.1,1.0,0,0,2.9
5900,8.2,1.0,0,0,2.8
6000,-16.2,0.9,0,47,7.3
6100,8.0,1.0,0,0,3.0
6200,-15.9,0.9,0,47,7.0
6300,-89.1,0.6,0,186,21.3
6400,-40.6,0.8,0,94,11.8
6500,9.2,1.0,0,0,1.8
6600,8.9,1.0,0,0,2.1
6700,8.5,1.0,0,0,2.5
6800,-16.2,0.9,0,47,7.3
6900,9.2,1.0,0,0,1.8
7000,8.3,1.0,0,0,2.7
7100,-89.6,0.6,0,188,21.0
7200,-16.1,0.9,0,47,7.2
7300,-40.7,0.8,0,94,11.9
7400,-15.7,0.9,0,47,6.8
7500,-16.1,0.9,0,47,7.2
7600,-15.8,0.9,0,47,6.9
7700,-16.2,0.9,0,47,7.3
7800,-40.6,0.8,0,94,11.8
7900,8.6,1.0,0,0,2.4
8000,9.2,1.0,0,0,1.8
8100,8.6,1.0,0,0,2.4
8200,8.9,1.0,0,0,2.1
8300,8.4,1.0,0,0,2.6
8400,9.1,1.0,0,0,1.9
8500,-40.9,0.8,0,94,12.1
8600,-16.1,0.9,0,47,7.2
8700,-15.6,0.9,0,47,6.7
8800,-40.8,0.8,0,94,12.0
8900,8.4,1.0,0,0,2.6
9000,8.8,1.0,0,0,2.2
9100,8.5,1.0,0,0,2.5
9200,8.2,1.0,0,0,2.8
9300,8.9,1.0,0,0,2.1
9400,8.4,1.0,0,0,2.6
9500,-40.5,0.8,0,94,11.7
9600,-16.2,0.9,0,47,7.3
9700,9.1,1.0,0,0,1.9
9800,8.3,1.0,0,0,2.7
9900,8.5,1.0,0,0,2.5
10000,9.1,1.0,0,0,1.9
