Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-444.5,0.1,445,0,45.1
100,-263.8,0.2,147,233,40.5
200,-385.6,0.2,386,0,40.4
300,-211.0,0.4,143,139,31.1
400,-40.5,0.8,0,94,11.7
500,-290.0,0.2,196,188,40.6
600,-41.1,0.8,0,94,12.3
700,-64.5,0.7,0,139,16.6
800,-40.3,0.8,0,93,11.9
900,-113.6,0.5,0,233,25.9
1000,-40.2,0.8,0,92,12.2
1100,-15.8,0.9,0,47,6.9
1200,-65.5,0.7,0,141,16.8
1300,7.6,1.0,0,0,3.4
1400,8.1,1.0,0,0,2.9
1500,-16.4,0.9,0,46,7.9
1600,-65.8,0.7,0,141,17.1
1700,8.4,1.0,0,0,2.6
1800,-15.9,0.9,0,47,7.0
1900,8.7,1.0,0,0,2.3
2000,8.5,1.0,0,0,2.5
2100,-16.0,0.9,0,47,7.1
2200,-40.0,0.8,0,93,11.6
2300,8.4,1.0,0,0,2.6
2400,9.0,1.0,0,0,2.0
2500,-65.1,0.7,0,141,16.4
2600,-15.0,0.9,0,45,6.9
2700,-65.3,0.7,0,141,16.6
2800,-65.1,0.7,0,141,16.4
2900,-65.2,0.7,0,141,16.5
3000,8.8,1.0,0,0,2.2
3100,-40.7,0.8,0,94,11.9
3200,8.5,1.0,0,0,2.5
3300,8.2,1.0,0,0,2.8
3400,8.3,1.0,0,0,2.7
3500,8.6,1.0,0,0,2.4
3600,7.8,1.0,0,0,3.2
3700,9.3,1.0,0,0,1.7
3800,-40.1,0.8,0,94,11.3
3900,8.4,1.0,0,0,2.6
4000,-15.8,0.9,0,47,6.9
4100,-40.2,0.8,0,94,11.4
4200,8.8,1.0,0,0,2.2
4300,9.2,1.0,0,0,1.8
4400,-41.3,0.8,0,94,12.5
4500,8.6,1.0,0,0,2.4
4600,8.6,1.0,0,0,2.4
4700,-65.1,0.7,0,141,16.4
4800,-40.8,0.8,0,94,12.0
4900,9.1,1.0,0,0,1.9
5000,8.2,1.0,0,0,2.8
5100,-40.5,0.8,0,94,11.7
5200,8.6,1.0,0,0,2.4
5300,9.1,1.0,0,0,1.9
5400,-40.7,0.8,0,94,11.9
5500,-41.0,0.8,0,94,12.2
5600,9.2,1.0,0,0,1.8
5700,9.0,1.0,0,0,2.0
5800,8.9,1.0,0,0,2.1
5900,-16.0,0.9,0,47,7.1
6000,9.2,1.0,0,0,1.8
6100,9.0,1.0,0,0,2.0
6200,8.8,1.0,0,0,2.2
6300,-41.2,0.8,0,94,12.4
6400,-65.7,0.7,0,141,17.0
6500,-40.6,0.8,0,94,11.8
6600,-40.4,0.8,0,94,11.6
6700,-40.8,0.8,0,94,12.0
6800,-89.7,0.6,0,188,21.1
6900,-15.8,0.9,0,47,6.9
7000,-114.2,0.5,0,235,25.7
7100,-16.0,0.9,0,47,7.1
7200,9.5,1.0,0,0,1.5
7300,8.9,1.0,0,0,2.1
7400,8.1,1.0,0,0,2.9
7500,-40.6,0.8,0,94,11.8
7600,8.3,1.0,0,0,2.7
7700,8.9,1.0,0,0,2.1
7800,8.0,1.0,0,0,3.0
7900,8.0,1.0,0,0,3.0
8000,9.1,1.0,0,0,1.9
8100,-64.5,0.7,0,140,16.2
8200,9.1,1.0,0,0,1.9
8300,-15.6,0.9,0,47,6.7
8400,7.9,1.0,0,0,3.1
8500,8.5,1.0,0,0,2.5
8600,-63.9,0.7,0,138,16.4
8700,8.2,1.0,0,0,2.8
8800,8.5,1.0,0,0,2.5
8900,8.6,1.0,0,0,2.4
9000,8.0,1.0,0,0,3.0
9100,-65.4,0.7,0,141,16.7
9200,-89.2,0.6,0,186,21.4
9300,-41.1,0.8,0,94,12.3
9400,9.0,1.0,0,0,2.0
9500,-15.9,0.9,0,47,7.0
9600,-16.4,0.9,0,47,7.5
9700,8.8,1.0,0,0,2.2
9800,8.9,1.0,0,0,2.1
9900,8.5,1.0,0,0,2.5
10000,-40.5,0.8,0,94,11.7
