Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-672.6,0.1,449,0,45.1
100,-589.7,0.2,394,0,40.3
200,-216.0,0.7,148,0,16.5
300,-90.0,0.6,0,188,21.4
400,-437.2,0.0,196,282,50.0
500,-661.5,0.1,441,0,45.2
600,-409.6,0.3,243,93,35.5
700,-114.3,0.5,0,235,25.8
800,-139.0,0.4,0,282,30.6
900,-114.3,0.5,0,234,26.2
1000,-139.0,0.4,0,282,30.6
1100,-16.2,0.9,0,47,7.3
1200,-163.8,0.3,0,328,35.9
1300,-40.4,0.8,0,93,12.0
1400,8.2,1.0,0,0,2.8
1500,-89.8,0.6,0,188,21.2
1600,-88.5,0.6,0,184,21.5
1700,-64.9,0.7,0,140,16.6
1800,-65.1,0.7,0,141,16.4
1900,-64.7,0.7,0,139,16.8
2000,-88.8,0.6,0,186,21.0
2100,-15.6,0.9,0,47,6.7
2200,-40.7,0.8,0,94,11.9
2300,8.6,1.0,0,0,2.4
2400,-65.3,0.7,0,141,16.6
2500,8.3,1.0,0,0,2.7
2600,-15.8,0.9,0,47,6.9
2700,8.8,1.0,0,0,2.2
2800,-40.8,0.8,0,94,12.0
2900,8.3,1.0,0,0,2.7
3000,8.4,1.0,0,0,2.6
3100,9.0,1.0,0,0,2.0
3200,9.1,1.0,0,0,1.9
3300,9.0,1.0,0,0,2.0
3400,-89.4,0.6,0,187,21.2
3500,8.0,1.0,0,0,3.0
3600,9.0,1.0,0,0,2.0
3700,-40.7,0.8,0,94,11.9
3800,-89.0,0.6,0,185,21.6
3900,8.4,1.0,0,0,2.6
4000,9.0,1.0,0,0,2.0
4100,-15.9,0.9,0,47,7.0
4200,8.8,1.0,0,0,2.2
4300,-40.2,0.8,0,94,11.4
4400,-16.3,0.9,0,47,7.4
4500,8.7,1.0,0,0,2.3
4600,8.0,1.0,0,0,3.0
4700,-114.4,0.5,0,235,25.9
4800,-65.5,0.7,0,141,16.8
4900,-15.8,0.9,0,47,6.9
5000,8.8,1.0,0,0,2.2
5100,8.5,1.0,0,0,2.5
5200,8.9,1.0,0,0,2.1
5300,-63.6,0.7,0,138,16.1
5400,-64.7,0.7,0,140,16.4
5500,-15.5,0.9,0,47,6.6
5600,-64.7,0.7,0,140,16.4
5700,-65.1,0.7,0,141,16.4
5800,-16.8,0.9,0,47,7.9
5900,8.7,1.0,0,0,2.3
6000,-15.9,0.9,0,47,7.0
6100,-64.8,0.7,0,141,16.1
6200,-15.9,0.9,0,47,7.0
6300,-16.3,0.9,0,47,7.4
6400,9.1,1.0,0,0,1.9
6500,8.8,1.0,0,0,2.2
6600,8.6,1.0,0,0,2.4
6700,8.2,1.0,0,0,2.8
6800,8.6,1.0,0,0,2.4
6900,-15.4,0.9,0,46,6.9
7000,-40.4,0.8,0,93,12.0
7100,8.5,1.0,0,0,2.5
7200,8.6,1.0,0,0,2.4
7300,8.1,1.0,0,0,2.9
7400,-65.3,0.7,0,141,16.6
7500,8.3,1.0,0,0,2.7
7600,9.4,1.0,0,0,1.6
7700,-16.3,0.9,0,47,7.4
7800,-16.2,0.9,0,47,7.3
7900,8.9,1.0,0,0,2.1
8000,8.1,1.0,0,0,2.9
8100,9.0,1.0,0,0,2.0
8200,9.1,1.0,0,0,1.9
8300,8.2,1.0,0,0,2.8
8400,9.1,1.0,0,0,1.9
8500,-40.4,0.8,0,94,11.6
8600,-15.9,0.9,0,47,7.0
8700,-89.9,0.6,0,188,21.3
8800,8.3,1.0,0,0,2.7
8900,-15.8,0.9,0,47,6.9
9000,-15.5,0.9,0,47,6.6
9100,8.5,1.0,0,0,2.5
9200,-15.9,0.9,0,47,7.0
9300,8.8,1.0,0,0,2.2
9400,-15.8,0.9,0,47,6.9
9500,8.9,1.0,0,0,2.1
9600,9.1,1.0,0,0,1.9
9700,8.5,1.0,0,0,2.5
9800,-40.0,0.8,0,94,11.2
9900,-40.3,0.8,0,94,11.5
10000,8.5,1.0,0,0,2.5
