Step,Average Return,% Finished,Crash Counter,Stuck Counter,Avg Steps/Episode
0,-497.3,0.0,497,0,50.0
100,-291.8,0.1,150,282,45.1
200,-238.9,0.4,194,94,31.1
300,-137.4,0.7,143,0,16.4
400,-166.4,0.6,148,47,21.0
500,-64.8,0.8,49,43,12.3
600,-138.9,0.4,0,281,30.9
700,-40.4,0.8,0,94,11.6
800,-65.4,0.7,0,141,16.7
900,-15.6,0.9,0,46,7.1
1000,-89.3,0.6,0,186,21.5
1100,8.9,1.0,0,0,2.1
1200,8.4,1.0,0,0,2.6
1300,-15.7,0.9,0,47,6.8
1400,-16.0,0.9,0,46,7.5
1500,8.6,1.0,0,0,2.4
1600,-16.2,0.9,0,47,7.3
1700,-115.0,0.5,0,235,26.5
1800,-15.3,0.9,0,46,6.8
1900,-15.8,0.9,0,47,6.9
2000,-15.5,0.9,0,47,6.6
2100,-15.9,0.9,0,47,7.0
2200,8.9,1.0,0,0,2.1
2300,8.4,1.0,0,0,2.6
2400,8.5,1.0,0,0,2.5
2500,8.6,1.0,0,0,2.4
2600,9.0,1.0,0,0,2.0
2700,7.9,1.0,0,0,3.1
2800,-40.9,0.8,0,94,12.1
2900,8.8,1.0,0,0,2.2
3000,8.5,1.0,0,0,2.5
3100,8.5,1.0,0,0,2.5
3200,8.7,1.0,0,0,2.3
3300,-15.4,0.9,0,47,6.5
3400,-64.7,0.7,0,141,16.0
3500,-15.8,0.9,0,47,6.9
3600,-65.2,0.7,0,141,16.5
3700,-15.4,0.9,0,47,6.5
3800,8.5,1.0,0,0,2.5
3900,8.3,1.0,0,0,2.7
4000,-16.1,0.9,0,47,7.2
4100,8.8,1.0,0,0,2.2
4200,8.1,1.0,0,0,2.9
4300,8.8,1.0,0,0,2.2
4400,-16.8,0.9,0,47,7.9
4500,-15.8,0.9,0,47,6.9
4600,9.0,1.0,0,0,2.0
4700,8.7,1.0,0,0,2.3
4800,-15.9,0.9,0,47,7.0
4900,8.4,1.0,0,0,2.6
5000,8.6,1.0,0,0,2.4
5100,8.7,1.0,0,0,2.3
5200,-40.8,0.8,0,94,12.0
5300,8.1,1.0,0,0,2.9
5400,8.9,1.0,0,0,2.1
5500,8.8,1.0,0,0,2.2
5600,8.3,1.0,0,0,2.7
5700,8.4,1.0,0,0,2.6
5800,-16.5,0.9,0,47,7.6
5900,-89.8,0.6,0,188,21.2
6000,-16.2,0.9,0,47,7.3
6100,-40.3,0.8,0,94,11.5
6200,8.9,1.0,0,0,2.1
6300,-40.4,0.8,0,93,12.0
6400,-16.8,0.9,0,47,7.9
6500,8.7,1.0,0,0,2.3
6600,9.1,1.0,0,0,1.9
6700,-64.8,0.7,0,139,16.9
6800,8.7,1.0,0,0,2.3
6900,8.4,1.0,0,0,2.6
7000,8.4,1.0,0,0,2.6
7100,8.4,1.0,0,0,2.6
7200,-65.1,0.7,0,141,16.4
7300,8.5,1.0,0,0,2.5
7400,8.7,1.0,0,0,2.3
7500,8.6,1.0,0,0,2.4
7600,9.3,1.0,0,0,1.7
7700,-15.9,0.9,0,47,7.0
7800,8.7,1.0,0,0,2.3
7900,8.7,1.0,0,0,2.3
8000,8.3,1.0,0,0,2.7
8100,8.8,1.0,0,0,2.2
8200,8.5,1.0,0,0,2.5
8300,-15.8,0.9,0,47,6.9
8400,8.8,1.0,0,0,2.2
8500,8.4,1.0,0,0,2.6
8600,8.7,1.0,0,0,2.3
8700,8.8,1.0,0,0,2.2
8800,-15.8,0.9,0,47,6.9
8900,8.3,1.0,0,0,2.7
9000,8.3,1.0,0,0,2.7
9100,-40.0,0.8,0,94,11.2
9200,8.5,1.0,0,0,2.5
9300,9.2,1.0,0,0,1.8
9400,-16.5,0.9,0,47,7.6
9500,8.7,1.0,0,0,2.3
9600,8.4,1.0,0,0,2.6
9700,9.4,1.0,0,0,1.6
9800,8.9,1.0,0,0,2.1
9900,8.9,1.0,0,0,2.1
10000,8.7,1.0,0,0,2.3
